Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-5-1, 62, 44, 4, , 
2014-5-2, 66, 39, 5, , 
2014-5-3, 65, 39, 6, , 
2014-5-4, 60, 50, 5, Rain, 
2014-5-5, 55, 48, 11, , 
2014-5-6, 54, 50, 18, , 
2014-5-7, 54, 46, 15, , 
2014-5-8, 55, 52, 6, Rain, 
2014-5-9, 54, 58, 10, Rain, 
2014-5-10, 47, 67, 12, Rain, 
2014-5-11, 54, 48, 17, , 
2014-5-12, 52, 52, 5, , 
2014-5-13, 59, 36, 8, , 
2014-5-14, 63, 39, 6, , 
2014-5-15, 69, 40, 5, , 
2014-5-16, 70, 37, 6, , 
2014-5-17, 64, 40, 6, , 
2014-5-18, 60, 58, 7, Rain, 
2014-5-19, 56, 53, 5, , 
2014-5-20, 59, 50, 7, Rain-Thunderstorm, 
2014-5-21, 63, 55, 6, Rain-Thunderstorm, 
2014-5-22, 66, 50, 8, , 
2014-5-23, 71, 33, 9, , 
2014-5-24, 66, 44, 12, Rain, 
2014-5-25, 66, 46, 4, , 
2014-5-26, 67, 41, 8, , 
2014-5-27, 68, 39, 5, , 
2014-5-28, 62, 38, 13, , 
2014-5-29, 56, 41, 6, , 
2014-5-30, 61, 32, 5, , 
2014-5-31, 65, 35, 7, , 
2014-6-1, 63, 41, 5, , 
2014-6-2, 73, 29, 8, , 
2014-6-3, 72, 34, 7, , 
2014-6-4, 68, 33, 7, , 
2014-6-5, 69, 28, 9, , 
2014-6-6, 66, 35, 9, , 
2014-6-7, 67, 35, 7, , 
2014-6-8, 68, 38, 7, , 
2014-6-9, 73, 31, 7, , 
2014-6-10, 69, 28, 11, , 
2014-6-11, 67, 30, 4, , 
2014-6-12, 77, 23, 11, , 
2014-6-13, 62, 39, 11, Rain, 
2014-6-14, 60, 50, 8, , 
2014-6-15, 65, 40, 6, , 
2014-6-16, 59, 53, 11, Rain, 
2014-6-17, 53, 48, 11, , 
2014-6-18, 57, 60, 5, Rain, 
2014-6-19, 68, 43, 7, , 
2014-6-20, 73, 34, 8, , 
2014-6-21, 70, 36, 10, , 
2014-6-22, 71, 32, 7, , 
2014-6-23, 73, 29, 6, , 
2014-6-24, 76, 32, 11, , 
2014-6-25, 72, 41, 11, Rain, 
2014-6-26, 67, 60, 6, Rain, 
2014-6-27, 67, 56, 5, Rain, 
2014-6-28, 67, 52, 5, , 
2014-6-29, 67, 44, 9, , 
2014-6-30, 67, 39, 8, , 
2014-7-1, 78, 26, 7, , 
2014-7-2, 83, 21, 6, , 
2014-7-3, 81, 32, 6, , 
2014-7-4, 82, 33, 7, , 
2014-7-5, 81, 31, 6, , 
2014-7-6, 85, 22, 7, , 
2014-7-7, 81, 29, 7, , 
2014-7-8, 82, 33, 4, , 
2014-7-9, 81, 35, 8, , 
2014-7-10, 82, 34, 4, , 
2014-7-11, 85, 30, 7, , 
2014-7-12, 88, 21, 7, , 
2014-7-13, 87, 21, 5, , 
2014-7-14, 88, 24, 9, , 
2014-7-15, 83, 34, 12, , 
2014-7-16, 81, 37, 5, , 
2014-7-17, 85, 27, 5, , 
2014-7-18, 79, 26, 6, , 
2014-7-19, 78, 28, 7, , 
2014-7-20, 81, 31, 6, Rain, 
2014-7-21, 77, 48, 5, , 
2014-7-22, 80, 43, 8, Rain-Thunderstorm, 
2014-7-23, 79, 49, 6, Rain-Thunderstorm, 
2014-7-24, 68, 38, 10, , 
2014-7-25, 69, 37, 6, , 
2014-7-26, 76, 25, 6, , 
2014-7-27, 81, 20, 5, , 
2014-7-28, 85, 26, 7, , 
2014-7-29, 86, 32, 8, Thunderstorm, 
2014-7-30, 84, 36, 7, , 
2014-7-31, 83, 33, 7, , 
2014-8-1, 82, 36, 6, , 
2014-8-2, 86, 27, 6, , 
2014-8-3, 85, 36, 6, Thunderstorm, 
2014-8-4, 82, 38, 13, , 
2014-8-5, 78, 50, 10, , 
2014-8-6, 76, 53, 11, , 
2014-8-7, 78, 45, 5, , 
2014-8-8, 78, 42, 5, , 
2014-8-9, 79, 39, 7, , 
2014-8-10, 83, 36, 5, , 
2014-8-11, 87, 25, 9, , 
2014-8-12, 79, 43, 12, Rain, 
2014-8-13, 77, 52, 8, Rain-Thunderstorm, 
2014-8-14, 74, 57, 5, Thunderstorm, 
2014-8-15, 75, 48, 5, , 
2014-8-16, 76, 46, 5, , 
2014-8-17, 79, 31, 6, , 
2014-8-18, 79, 37, 5, , 
2014-8-19, 81, 30, 7, , 
2014-8-20, 76, 40, 5, Rain, 
2014-8-21, 71, 38, 6, , 
2014-8-22, 70, 37, 8, , 
2014-8-23, 65, 53, 7, , 
2014-8-24, 67, 46, 6, Thunderstorm, 
2014-8-25, 65, 55, 6, Rain, 
2014-8-26, 69, 53, 4, , 
2014-8-27, 75, 36, 6, , 
2014-8-28, 76, 36, 5, , 
2014-8-29, 76, 35, 5, Rain, 
2014-8-30, 69, 52, 9, Rain, 
2014-8-31, 61, 60, 5, , 
2014-9-1, 63, 50, 6, , 
