Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-5-1, 48, 61, 16, , 
2014-5-2, 58, 51, 10, , 
2014-5-3, 60, 49, 4, , 
2014-5-4, 63, 51, 14, , 
2014-5-5, 62, 55, 12, , 
2014-5-6, 68, 55, 10, , 
2014-5-7, 82, 45, 14, Rain-Thunderstorm, 
2014-5-8, 67, 59, 15, Rain-Thunderstorm, 
2014-5-9, 60, 50, 8, , 
2014-5-10, 70, 38, 10, , 
2014-5-11, 68, 63, 17, Rain-Thunderstorm, 
2014-5-12, 52, 78, 19, Rain, 
2014-5-13, 53, 56, 12, , 
2014-5-14, 54, 57, 8, , 
2014-5-15, 48, 48, 13, , 
2014-5-16, 43, 60, 3, , 
2014-5-17, 52, 55, 5, , 
2014-5-18, 58, 54, 13, , 
2014-5-19, 74, 60, 17, , 
2014-5-20, 74, 65, 10, , 
2014-5-21, 72, 46, 13, , 
2014-5-22, 66, 64, 6, Rain-Thunderstorm, 
2014-5-23, 67, 65, 8, , 
2014-5-24, 70, 70, 8, Rain, 
2014-5-25, 77, 72, 9, Rain-Thunderstorm, 
2014-5-26, 76, 69, 10, Rain-Thunderstorm, 
2014-5-27, 76, 66, 5, , 
2014-5-28, 77, 66, 5, , 
2014-5-29, 75, 66, 6, , 
2014-5-30, 78, 64, 7, , 
2014-5-31, 78, 65, 9, , 
2014-6-1, 77, 69, 13, Rain-Thunderstorm, 
2014-6-2, 73, 62, 7, , 
2014-6-3, 75, 65, 13, Rain-Thunderstorm, 
2014-6-4, 71, 74, 8, Rain-Thunderstorm, 
2014-6-5, 74, 71, 5, , 
2014-6-6, 75, 67, 6, , 
2014-6-7, 67, 75, 13, Rain-Thunderstorm, 
2014-6-8, 64, 74, 8, , 
2014-6-9, 69, 74, 12, , 
2014-6-10, 70, 62, 7, , 
2014-6-11, 70, 62, 10, , 
2014-6-12, 65, 51, 14, , 
2014-6-13, 64, 57, 12, , 
2014-6-14, 76, 61, 22, , 
2014-6-15, 73, 59, 11, Rain-Thunderstorm, 
2014-6-16, 76, 73, 18, Rain-Thunderstorm, 
2014-6-17, 83, 62, 19, , 
2014-6-18, 87, 59, 18, , 
2014-6-19, 78, 59, 8, Rain-Thunderstorm, 
2014-6-20, 78, 67, 11, Thunderstorm, 
2014-6-21, 77, 69, 9, Fog-Rain-Thunderstorm, 
2014-6-22, 78, 66, 9, Rain-Thunderstorm, 
2014-6-23, 74, 68, 6, , 
2014-6-24, 73, 59, 2, , 
2014-6-25, 75, 71, 7, Thunderstorm, 
2014-6-26, 79, 74, 11, Rain-Thunderstorm, 
2014-6-27, 77, 76, 17, Rain-Thunderstorm, 
2014-6-28, 74, 71, 11, Rain-Thunderstorm, 
2014-6-29, 78, 70, 8, , 
2014-6-30, 76, 68, 9, Rain, 
2014-7-1, 74, 58, 13, , 
2014-7-2, 65, 59, 10, , 
2014-7-3, 66, 65, 6, , 
2014-7-4, 72, 62, 14, , 
2014-7-5, 80, 70, 10, Rain-Thunderstorm, 
2014-7-6, 84, 66, 6, , 
2014-7-7, 81, 63, 7, Rain-Thunderstorm, 
2014-7-8, 74, 57, 10, , 
2014-7-9, 73, 62, 4, Rain-Thunderstorm, 
2014-7-10, 77, 67, 13, , 
2014-7-11, 83, 66, 9, , 
2014-7-12, 82, 68, 8, , 
2014-7-13, 79, 64, 6, Rain, 
2014-7-14, 70, 59, 11, Rain, 
2014-7-15, 64, 62, 9, , 
2014-7-16, 64, 61, 3, , 
2014-7-17, 67, 62, 6, , 
2014-7-18, 70, 66, 12, , 
2014-7-19, 72, 71, 12, , 
2014-7-20, 80, 64, 16, , 
2014-7-21, 89, 63, 14, , 
2014-7-22, 85, 63, 10, , 
2014-7-23, 77, 60, 8, , 
2014-7-24, 79, 59, 16, , 
2014-7-25, 86, 62, 9, Rain-Thunderstorm, 
2014-7-26, 85, 79, 7, Rain-Thunderstorm, 
2014-7-27, 77, 62, 12, , 
2014-7-28, 69, 61, 10, , 
2014-7-29, 69, 60, 5, , 
2014-7-30, 70, 60, 5, , 
2014-7-31, 71, 64, 7, , 
2014-8-1, 75, 64, 7, , 
2014-8-2, 75, 64, 7, Rain, 
2014-8-3, 80, 59, 11, , 
2014-8-4, 76, 74, 7, , 
2014-8-5, 80, 67, 10, , 
2014-8-6, 77, 79, 10, Rain-Thunderstorm, 
2014-8-7, 75, 80, 6, , 
2014-8-8, 77, 74, 8, , 
2014-8-9, 77, 74, 8, Rain, 
2014-8-10, 77, 73, 6, Rain, 
2014-8-11, 69, 63, 12, , 
2014-8-12, 66, 65, 7, , 
2014-8-13, 70, 64, 5, , 
2014-8-14, 73, 67, 10, , 
2014-8-15, 73, 77, 9, Rain, 
2014-8-16, 78, 74, 6, , 
2014-8-17, 80, 69, 5, Rain-Thunderstorm, 
2014-8-18, 77, 66, 5, Rain-Thunderstorm, 
2014-8-19, 80, 68, 5, , 
2014-8-20, 85, 63, 12, , 
2014-8-21, 81, 70, 8, Rain-Thunderstorm, 
2014-8-22, 83, 73, 6, Rain-Thunderstorm, 
2014-8-23, 82, 65, 12, Rain-Thunderstorm, 
2014-8-24, 81, 62, 8, Thunderstorm, 
2014-8-25, 74, 65, 11, , 
2014-8-26, 72, 78, 8, Rain-Thunderstorm, 
2014-8-27, 72, 88, 7, Rain-Thunderstorm, 
2014-8-28, 76, 82, 10, Rain-Thunderstorm, 
2014-8-29, 71, 79, 5, Rain-Thunderstorm, 
2014-8-30, 76, 69, 5, , 
2014-8-31, 79, 70, 9, Rain-Thunderstorm, 
2014-9-1, 71, 73, 6, , 
2014-9-2, 69, 65, 4, , 
2014-9-3, 77, 75, 13, , 
2014-9-4, 81, 66, 14, , 
2014-9-5, 61, 76, 10, Rain, 
2014-9-6, 61, 69, 3, , 
2014-9-7, 64, 66, 7, , 
2014-9-8, 74, 66, 12, , 
2014-9-9, 72, 86, 10, Rain-Thunderstorm, 
2014-9-10, 61, 80, 16, Rain, 
2014-9-11, 53, 87, 10, Rain, 
2014-9-12, 48, 78, 9, Rain, 
2014-9-13, 49, 68, 8, Rain, 
2014-9-14, 59, 69, 8, , 
2014-9-15, 55, 70, 10, Thunderstorm, 
2014-9-16, 56, 69, 5, , 
2014-9-17, 67, 72, 4, , 
2014-9-18, 71, 74, 11, , 
2014-9-19, 77, 67, 15, , 
2014-9-20, 75, 59, 8, Rain-Thunderstorm, 
2014-9-21, 62, 61, 9, Rain, 
2014-9-22, 59, 64, 6, , 
2014-9-23, 64, 74, 13, Rain, 
2014-9-24, 68, 72, 10, Rain-Thunderstorm, 
2014-9-25, 69, 69, 4, , 
2014-9-26, 73, 63, 8, , 
2014-9-27, 71, 67, 11, , 
2014-9-28, 70, 62, 6, , 
2014-9-29, 71, 64, 3, , 
2014-9-30, 65, 83, 9, Rain-Thunderstorm, 
2014-10-1, 69, 77, 5, Rain-Thunderstorm, 
2014-10-2, 56, 77, 11, Rain-Thunderstorm, 
2014-10-3, 48, 57, 18, Rain, 
2014-10-4, 47, 49, 8, , 
2014-10-5, 57, 58, 10, Rain, 
2014-10-6, 62, 53, 8, , 
2014-10-7, 64, 54, 10, , 
2014-10-8, 56, 54, 5, Rain, 
2014-10-9, 59, 64, 12, , 
2014-10-10, 46, 68, 9, Rain, 
2014-10-11, 46, 64, 5, , 
2014-10-12, 53, 68, 8, Rain-Thunderstorm, 
2014-10-13, 56, 70, 17, Rain, 
2014-10-14, 53, 53, 16, , 
2014-10-15, 54, 60, 3, , 
2014-10-16, 62, 50, 8, Rain, 
2014-10-17, 54, 63, 13, Rain, 
2014-10-18, 47, 70, 5, , 
2014-10-19, 55, 65, 9, , 
2014-10-20, 57, 61, 2, , 
2014-10-21, 56, 62, 8, , 
2014-10-22, 67, 65, 14, Rain-Thunderstorm, 
2014-10-23, 62, 74, 4, Fog, 
2014-10-24, 64, 72, 7, , 
2014-10-25, 59, 64, 6, , 
2014-10-26, 69, 58, 8, , 
2014-10-27, 60, 62, 13, , 
2014-10-28, 47, 54, 9, , 
2014-10-29, 44, 64, 4, , 
2014-10-30, 50, 61, 15, Rain-Thunderstorm, 
2014-10-31, 36, 53, 9, , 
2014-11-1, 38, 50, 15, , 
2014-11-2, 54, 54, 18, , 
2014-11-3, 57, 64, 16, Rain-Thunderstorm, 
2014-11-4, 51, 52, 7, , 
2014-11-5, 53, 54, 11, , 
2014-11-6, 45, 59, 9, , 
2014-11-7, 48, 52, 13, , 
2014-11-8, 43, 55, 12, , 
2014-11-9, 53, 55, 6, , 
2014-11-10, 40, 72, 19, Fog-Snow, 
2014-11-11, 23, 72, 21, Snow, 
2014-11-12, 19, 60, 15, , 
2014-11-13, 19, 61, 9, Snow, 
2014-11-14, 16, 62, 6, , 
2014-11-15, 22, 72, 10, Fog-Snow, 
2014-11-16, 16, 62, 12, , 
2014-11-17, 14, 58, 14, , 
2014-11-18, 24, 62, 8, , 
2014-11-19, 27, 67, 10, , 
2014-11-20, 23, 68, 3, , 
2014-11-21, 32, 69, 8, , 
2014-11-22, 48, 75, 13, , 
2014-11-23, 47, 72, 18, Rain, 
2014-11-24, 32, 46, 18, , 
2014-11-25, 33, 60, 8, Rain, 
2014-11-26, 30, 73, 18, , 
2014-11-27, 23, 65, 8, , 
2014-11-28, 43, 57, 7, , 
2014-11-29, 52, 51, 8, , 
2014-11-30, 21, 57, 21, , 
2014-12-1, 19, 44, 11, , 
2014-12-2, 31, 44, 8, , 
2014-12-3, 27, 53, 5, , 
2014-12-4, 33, 59, 9, , 
2014-12-5, 41, 82, 5, Fog, 
2014-12-6, 31, 81, 8, , 
2014-12-7, 36, 91, 11, , 
2014-12-8, 40, 69, 10, , 
2014-12-9, 23, 78, 5, , 
2014-12-10, 31, 78, 7, , 
2014-12-11, 38, 80, 8, , 
2014-12-12, 48, 77, 9, , 
2014-12-13, 52, 92, 13, , 
2014-12-14, 56, 87, 13, Rain, 
2014-12-15, 41, 81, 21, Rain, 
2014-12-16, 24, 75, 16, , 
2014-12-17, 24, 74, 6, , 
2014-12-18, 29, 84, 4, Snow, 
2014-12-19, 33, 87, 8, , 
2014-12-20, 35, 91, 6, Fog, 
2014-12-21, 39, 91, 14, Rain, 
2014-12-22, 42, 88, 11, Rain, 
2014-12-23, 36, 87, 16, Rain-Snow, 
2014-12-24, 30, 85, 11, , 
2014-12-25, 40, 69, 10, , 
2014-12-26, 31, 85, 14, Rain-Snow, 
2014-12-27, 22, 76, 9, Snow, 
2014-12-28, 24, 70, 5, , 
2014-12-29, 15, 81, 18, Snow, 
2014-12-30, 3, 67, 12, , 
2014-12-31, 9, 65, 9, Snow, 
2015-1-1, 22, 69, 4, , 
2015-1-2, 22, 74, 3, , 
2015-1-3, 24, 76, 12, Snow, 
2015-1-4, 6, 63, 12, Snow, 
2015-1-5, 16, 67, 12, , 
2015-1-6, 14, 67, 14, Snow, 
2015-1-7, 4, 59, 17, Snow, 
2015-1-8, 19, 62, 21, , 
2015-1-9, 12, 56, 10, Snow, 
2015-1-10, 22, 61, 12, , 
2015-1-11, 23, 72, 9, , 
2015-1-12, 9, 66, 12, , 
2015-1-13, 11, 64, 6, , 
2015-1-14, 28, 68, 4, , 
2015-1-15, 33, 68, 6, , 
2015-1-16, 40, 63, 9, , 
2015-1-17, 45, 49, 15, Rain, 
2015-1-18, 40, 55, 4, , 
2015-1-19, 41, 59, 6, , 
2015-1-20, 40, 58, 10, , 
2015-1-21, 35, 65, 11, , 
2015-1-22, 30, 72, 5, , 
2015-1-23, 34, 59, 7, , 
2015-1-24, 42, 60, 10, Rain, 
2015-1-25, 38, 78, 17, Rain, 
2015-1-26, 45, 62, 8, , 
2015-1-27, 40, 64, 6, , 
2015-1-28, 48, 61, 9, , 
2015-1-29, 31, 67, 17, , 
2015-1-30, 27, 72, 7, , 
2015-1-31, 36, 80, 8, Fog-Rain-Snow, 
2015-2-1, 18, 83, 22, Fog-Snow, 
2015-2-2, 6, 83, 7, , 
2015-2-3, 23, 83, 6, , 
2015-2-4, 6, 76, 14, Fog-Snow, 
2015-2-5, 5, 71, 8, , 
2015-2-6, 33, 81, 6, , 
2015-2-7, 39, 73, 6, , 
2015-2-8, 46, 72, 7, , 
2015-2-9, 35, 93, 7, , 
2015-2-10, 35, 90, 11, , 
2015-2-11, 30, 70, 18, , 
2015-2-12, 15, 60, 12, , 
2015-2-13, 35, 62, 6, , 
2015-2-14, 26, 60, 15, , 
2015-2-15, 16, 54, 8, , 
2015-2-16, 28, 63, 6, , 
2015-2-17, 20, 61, 12, Snow, 
2015-2-18, 11, 56, 12, , 
2015-2-19, 12, 63, 8, Snow, 
2015-2-20, 27, 66, 7, , 
2015-2-21, 29, 75, 12, Fog, 
2015-2-22, 12, 49, 15, , 
2015-2-23, 11, 54, 7, , 
2015-2-24, 34, 54, 10, , 
2015-2-25, 29, 67, 17, Rain-Snow, 
2015-2-26, 8, 67, 16, , 
2015-2-27, 8, 63, 5, , 
2015-2-28, 15, 74, 8, Snow, 
2015-3-1, 30, 57, 5, , 
2015-3-2, 32, 57, 11, , 
2015-3-3, 28, 66, 16, Fog, 
2015-3-4, 19, 58, 11, Snow, 
2015-3-5, 17, 56, 8, , 
2015-3-6, 41, 44, 8, , 
2015-3-7, 44, 48, 4, , 
2015-3-8, 42, 57, 8, , 
2015-3-9, 41, 57, 5, , 
2015-3-10, 51, 51, 4, , 
