Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-5-1, 45, 40, 9, , 
2014-5-2, 53, 33, 6, , 
2014-5-3, 60, 29, 9, , 
2014-5-4, 66, 19, 11, , 
2014-5-5, 66, 16, 11, , 
2014-5-6, 63, 30, 9, , 
2014-5-7, 52, 70, 8, Rain-Thunderstorm, 
2014-5-8, 44, 73, 6, Rain-Snow-Thunderstorm, 
2014-5-9, 48, 60, 7, Rain, 
2014-5-10, 51, 55, 7, Rain, 
2014-5-11, 38, 95, 13, Fog-Rain-Snow, 
2014-5-12, 33, 80, 13, Fog-Snow, 
2014-5-13, 40, 52, 8, , 
2014-5-14, 44, 51, 8, , 
2014-5-15, 48, 65, 7, , 
2014-5-16, 50, 60, 7, Rain, 
2014-5-17, 57, 65, 8, , 
2014-5-18, 65, 50, 11, , 
2014-5-19, 67, 41, 12, , 
2014-5-20, 61, 62, 9, Rain-Thunderstorm, 
2014-5-21, 62, 65, 7, Rain-Thunderstorm, 
2014-5-22, 64, 54, 6, Rain-Thunderstorm, 
2014-5-23, 58, 67, 7, Rain-Thunderstorm, 
2014-5-24, 59, 69, 7, Rain-Thunderstorm, 
2014-5-25, 55, 68, 6, Rain-Thunderstorm, 
2014-5-26, 60, 54, 8, , 
2014-5-27, 65, 48, 7, , 
2014-5-28, 68, 39, 8, Rain, 
2014-5-29, 72, 31, 13, Rain-Thunderstorm, 
2014-5-30, 64, 64, 9, Rain-Thunderstorm, 
2014-5-31, 64, 59, 5, Rain, 
2014-6-1, 68, 48, 9, , 
2014-6-2, 67, 43, 8, , 
2014-6-3, 74, 41, 13, , 
2014-6-4, 66, 49, 9, Rain-Thunderstorm, 
2014-6-5, 62, 53, 10, Rain-Thunderstorm, 
2014-6-6, 65, 52, 15, Rain-Thunderstorm, 
2014-6-7, 57, 71, 6, Rain, 
2014-6-8, 58, 71, 13, Rain-Thunderstorm, 
2014-6-9, 53, 58, 9, , 
2014-6-10, 65, 39, 8, Thunderstorm, 
2014-6-11, 68, 52, 9, Rain-Thunderstorm, 
2014-6-12, 65, 66, 10, Rain-Thunderstorm, 
2014-6-13, 72, 34, 12, , 
2014-6-14, 61, 54, 11, Rain-Hail-Thunderstorm, 
2014-6-15, 60, 54, 10, , 
2014-6-16, 67, 33, 11, , 
2014-6-17, 74, 14, 14, , 
2014-6-18, 67, 54, 12, Rain-Thunderstorm, 
2014-6-19, 63, 56, 5, , 
2014-6-20, 68, 39, 6, Rain, 
2014-6-21, 71, 44, 6, Rain-Thunderstorm, 
2014-6-22, 65, 47, 7, Thunderstorm, 
2014-6-23, 64, 63, 6, Thunderstorm, 
2014-6-24, 67, 61, 7, Thunderstorm, 
2014-6-25, 70, 54, 10, Thunderstorm, 
2014-6-26, 73, 40, 7, Thunderstorm, 
2014-6-27, 68, 44, 8, Rain-Thunderstorm, 
2014-6-28, 68, 38, 8, Rain, 
2014-6-29, 72, 33, 7, , 
2014-6-30, 73, 35, 7, , 
2014-7-1, 66, 44, 7, , 
2014-7-2, 68, 50, 11, Rain, 
2014-7-3, 72, 50, 10, , 
2014-7-4, 77, 40, 11, Rain-Thunderstorm, 
2014-7-5, 77, 35, 8, , 
2014-7-6, 79, 25, 8, Thunderstorm, 
2014-7-7, 79, 48, 9, Rain-Thunderstorm, 
2014-7-8, 70, 67, 10, Rain, 
2014-7-9, 75, 42, 7, , 
2014-7-10, 76, 34, 7, Rain, 
2014-7-11, 77, 53, 9, Rain-Thunderstorm, 
2014-7-12, 70, 73, 7, Rain-Thunderstorm, 
2014-7-13, 71, 59, 4, Thunderstorm, 
2014-7-14, 69, 60, 9, Fog-Rain-Thunderstorm, 
2014-7-15, 68, 70, 7, Rain-Thunderstorm, 
2014-7-16, 66, 70, 10, Rain-Thunderstorm, 
2014-7-17, 65, 65, 3, , 
2014-7-18, 72, 50, 9, , 
2014-7-19, 75, 30, 8, , 
2014-7-20, 78, 29, 10, Thunderstorm, 
2014-7-21, 80, 29, 9, , 
2014-7-22, 77, 35, 7, , 
2014-7-23, 73, 38, 9, Rain-Thunderstorm, 
2014-7-24, 79, 36, 9, Rain-Thunderstorm, 
2014-7-25, 79, 50, 10, Rain-Thunderstorm, 
2014-7-26, 74, 44, 10, Rain-Thunderstorm, 
2014-7-27, 71, 61, 9, Thunderstorm, 
2014-7-28, 71, 60, 12, Thunderstorm, 
2014-7-29, 69, 68, 7, Rain-Thunderstorm, 
2014-7-30, 59, 90, 7, Rain, 
2014-7-31, 65, 69, 5, Rain, 
2014-8-1, 65, 59, 6, , 
2014-8-2, 66, 53, 6, , 
2014-8-3, 72, 46, 7, , 
2014-8-4, 72, 51, 8, , 
2014-8-5, 70, 56, 7, Rain-Thunderstorm, 
2014-8-6, 70, 48, 8, Rain-Thunderstorm, 
2014-8-7, 66, 63, 7, Rain-Thunderstorm, 
2014-8-8, 69, 53, 9, Rain-Thunderstorm, 
2014-8-9, 68, 48, 9, Rain-Thunderstorm, 
2014-8-10, 65, 61, 6, Thunderstorm, 
2014-8-11, 67, 53, 4, , 
2014-8-12, 72, 44, 6, , 
2014-8-13, 74, 41, 7, , 
2014-8-14, 71, 59, 7, Rain, 
2014-8-15, 72, 54, 9, Rain-Thunderstorm, 
2014-8-16, 73, 38, 6, , 
2014-8-17, 74, 33, 7, Thunderstorm, 
2014-8-18, 73, 34, 9, , 
2014-8-19, 72, 45, 5, Rain-Thunderstorm, 
2014-8-20, 70, 51, 5, Rain, 
2014-8-21, 70, 50, 7, Rain-Thunderstorm, 
2014-8-22, 63, 75, 5, Rain, 
2014-8-23, 66, 62, 6, , 
2014-8-24, 69, 42, 6, , 
2014-8-25, 65, 60, 6, Rain-Thunderstorm, 
2014-8-26, 58, 67, 8, Rain-Thunderstorm, 
2014-8-27, 65, 63, 8, Rain-Thunderstorm, 
2014-8-28, 61, 62, 7, Rain-Thunderstorm, 
2014-8-29, 65, 54, 9, Rain-Thunderstorm, 
2014-8-30, 68, 41, 8, , 
2014-8-31, 67, 56, 8, , 
2014-9-1, 64, 52, 4, , 
2014-9-2, 67, 49, 7, , 
2014-9-3, 75, 38, 9, , 
2014-9-4, 64, 61, 5, Rain-Thunderstorm, 
2014-9-5, 57, 75, 7, Rain, 
2014-9-6, 61, 68, 5, , 
2014-9-7, 66, 49, 10, , 
2014-9-8, 69, 46, 8, Thunderstorm, 
2014-9-9, 67, 62, 8, Rain-Thunderstorm, 
2014-9-10, 61, 68, 6, Rain, 
2014-9-11, 46, 83, 10, Fog-Rain, 
2014-9-12, 40, 85, 7, Rain-Snow, 
2014-9-13, 57, 54, 7, , 
2014-9-14, 66, 44, 7, , 
2014-9-15, 62, 61, 8, Thunderstorm, 
2014-9-16, 69, 50, 10, , 
2014-9-17, 70, 35, 7, Rain, 
2014-9-18, 69, 40, 8, , 
2014-9-19, 72, 38, 8, , 
2014-9-20, 66, 60, 5, Rain-Thunderstorm, 
2014-9-21, 65, 73, 8, Rain-Thunderstorm, 
2014-9-22, 66, 59, 12, Rain-Thunderstorm, 
2014-9-23, 67, 55, 8, Rain, 
2014-9-24, 66, 49, 5, , 
2014-9-25, 69, 45, 8, , 
2014-9-26, 69, 42, 9, , 
2014-9-27, 68, 39, 7, , 
2014-9-28, 62, 69, 7, Rain-Thunderstorm, 
2014-9-29, 54, 82, 8, Rain-Thunderstorm, 
2014-9-30, 53, 64, 8, Rain-Thunderstorm, 
2014-10-1, 53, 62, 9, Rain-Thunderstorm, 
2014-10-2, 49, 56, 7, Rain, 
2014-10-3, 46, 58, 12, , 
2014-10-4, 54, 45, 6, , 
2014-10-5, 55, 49, 6, , 
2014-10-6, 58, 41, 8, , 
2014-10-7, 60, 40, 6, , 
2014-10-8, 60, 47, 7, , 
2014-10-9, 54, 76, 5, Rain-Thunderstorm, 
2014-10-10, 50, 77, 7, Rain, 
2014-10-11, 55, 59, 7, , 
2014-10-12, 48, 61, 11, Rain-Thunderstorm, 
2014-10-13, 45, 59, 6, , 
2014-10-14, 54, 44, 6, , 
2014-10-15, 61, 32, 8, , 
2014-10-16, 55, 46, 9, , 
2014-10-17, 49, 58, 6, , 
2014-10-18, 55, 55, 7, , 
2014-10-19, 57, 49, 4, , 
2014-10-20, 59, 47, 10, , 
2014-10-21, 61, 42, 8, Rain, 
2014-10-22, 57, 55, 6, Rain, 
2014-10-23, 56, 50, 6, , 
2014-10-24, 65, 25, 9, , 
2014-10-25, 58, 33, 9, , 
2014-10-26, 63, 31, 11, , 
2014-10-27, 41, 73, 8, Rain, 
2014-10-28, 45, 51, 7, , 
2014-10-29, 49, 36, 6, , 
2014-10-30, 47, 48, 7, , 
2014-10-31, 47, 52, 9, , 
2014-11-1, 55, 48, 11, , 
2014-11-2, 53, 51, 10, , 
2014-11-3, 38, 85, 6, Rain-Thunderstorm, 
2014-11-4, 42, 53, 6, , 
2014-11-5, 47, 46, 6, , 
2014-11-6, 50, 43, 7, , 
2014-11-7, 53, 55, 8, Rain, 
2014-11-8, 49, 61, 8, , 
2014-11-9, 52, 32, 7, , 
2014-11-10, 38, 52, 13, Fog-Snow, 
2014-11-11, 10, 79, 6, Snow, 
2014-11-12, -1, 80, 8, Snow, 
2014-11-13, 3, 70, 4, , 
2014-11-14, 25, 71, 4, , 
2014-11-15, 17, 86, 7, Snow, 
2014-11-16, 14, 60, 5, , 
2014-11-17, 23, 47, 9, , 
2014-11-18, 30, 43, 9, , 
