Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-1-1, 37, 68, 0, , 
2014-1-2, 27, 91, 5, Rain-Snow, 
2014-1-3, 13, 74, 5, Snow, 
2014-1-4, 26, 57, 2, , 
2014-1-5, 41, 73, 4, Rain, 
2014-1-6, 26, 79, 15, Rain-Snow, 
2014-1-7, 4, 69, 9, Snow, 
2014-1-8, 19, 71, 2, , 
2014-1-9, 39, 66, 1, , 
2014-1-10, 45, 79, 3, Rain-Snow, 
2014-1-11, 52, 81, 9, Rain, 
2014-1-12, 41, 75, 7, , 
2014-1-13, 43, 68, 5, Rain, 
2014-1-14, 43, 72, 7, Rain, 
2014-1-15, 34, 69, 7, Snow, 
2014-1-16, 30, 64, 6, Snow, 
2014-1-17, 35, 70, 9, Rain-Snow, 
2014-1-18, 22, 74, 6, Snow, 
2014-1-19, 34, 68, 9, Snow, 
2014-1-20, 42, 55, 10, , 
2014-1-21, 24, 84, 8, Fog-Snow, 
2014-1-22, 9, 71, 4, Snow, 
2014-1-23, 13, 66, 10, Snow, 
2014-1-24, 14, 58, 9, , 
2014-1-25, 25, 62, 15, Fog-Snow-Thunderstorm, 
2014-1-26, 27, 59, 6, , 
2014-1-27, 29, 59, 11, Snow, 
2014-1-28, 6, 61, 3, Snow, 
2014-1-29, 8, 65, 2, , 
2014-1-30, 19, 57, 3, Snow, 
2014-1-31, 39, 46, 5, , 
2014-2-1, 49, 50, 4, , 
2014-2-2, 42, 81, 4, Fog-Rain, 
2014-2-3, 32, 93, 5, Rain-Snow, 
2014-2-4, 33, 93, 5, Rain, 
2014-2-5, 34, 89, 10, Rain-Snow, 
2014-2-6, 27, 76, 5, Snow, 
2014-2-7, 24, 78, 4, Snow, 
2014-2-8, 25, 85, 1, Snow, 
2014-2-9, 31, 89, 4, Rain-Snow, 
2014-2-10, 23, 74, 4, Snow, 
2014-2-11, 20, 72, 2, , 
2014-2-12, 24, 70, 4, Snow, 
2014-2-13, 32, 93, 4, Fog-Snow, 
2014-2-14, 38, 65, 9, Rain-Snow, 
2014-2-15, 30, 84, 9, Rain-Snow, 
2014-2-16, 28, 78, 6, Snow, 
2014-2-17, 33, 67, 6, Rain, 
2014-2-18, 47, 48, 10, Rain, 
2014-2-19, 49, 63, 9, Rain-Thunderstorm, 
2014-2-20, 50, 72, 8, Rain-Thunderstorm, 
2014-2-21, 54, 61, 13, Rain, 
2014-2-22, 45, 46, 6, , 
2014-2-23, 45, 68, 6, Rain-Snow, 
2014-2-24, 32, 64, 8, , 
2014-2-25, 30, 67, 3, Snow, 
2014-2-26, 26, 69, 7, Snow, 
2014-2-27, 26, 42, 13, , 
2014-2-28, 26, 50, 4, , 
2014-3-1, 37, 59, 1, , 
2014-3-2, 37, 80, 5, Rain-Snow, 
2014-3-3, 17, 78, 6, Fog-Rain-Snow, 
2014-3-4, 21, 72, 1, , 
2014-3-5, 33, 65, 3, , 
2014-3-6, 39, 52, 6, , 
2014-3-7, 45, 66, 2, , 
2014-3-8, 46, 64, 5, , 
2014-3-9, 43, 61, 5, , 
2014-3-10, 47, 61, 10, , 
2014-3-11, 63, 41, 7, , 
2014-3-12, 46, 72, 13, Rain-Snow, 
2014-3-13, 28, 52, 11, Snow, 
2014-3-14, 47, 38, 13, , 
2014-3-15, 52, 38, 10, , 
2014-3-16, 35, 80, 8, Snow, 
2014-3-17, 37, 79, 6, Snow, 
2014-3-18, 46, 67, 7, , 
2014-3-19, 55, 60, 12, , 
2014-3-20, 48, 50, 10, , 
2014-3-21, 54, 40, 6, , 
2014-3-22, 54, 40, 11, , 
2014-3-23, 37, 54, 9, , 
2014-3-24, 32, 48, 3, , 
2014-3-25, 32, 69, 7, Fog-Snow, 
2014-3-26, 29, 55, 6, Snow, 
2014-3-27, 43, 51, 6, , 
2014-3-28, 60, 59, 9, Rain, 
2014-3-29, 45, 93, 6, Rain-Snow, 
2014-3-30, 42, 69, 10, Snow, 
2014-3-31, 47, 62, 1, , 
2014-4-1, 59, 51, 6, Rain, 
2014-4-2, 60, 52, 5, Rain-Thunderstorm, 
2014-4-3, 65, 68, 6, Rain-Thunderstorm, 
2014-4-4, 59, 78, 11, Rain-Thunderstorm, 
2014-4-5, 46, 54, 8, , 
2014-4-6, 49, 64, 5, , 
2014-4-7, 58, 70, 9, Rain, 
2014-4-8, 54, 57, 10, , 
2014-4-9, 52, 61, 6, Rain, 
2014-4-10, 56, 54, 9, , 
2014-4-11, 62, 63, 8, Rain-Thunderstorm, 
2014-4-12, 64, 63, 5, , 
2014-4-13, 74, 38, 9, , 
2014-4-14, 71, 52, 11, Rain, 
2014-4-15, 51, 74, 11, Rain-Snow, 
2014-4-16, 40, 60, 5, , 
2014-4-17, 56, 33, 6, Rain, 
2014-4-18, 60, 44, 4, , 
2014-4-19, 58, 55, 6, , 
2014-4-20, 60, 50, 3, , 
2014-4-21, 63, 45, 4, , 
2014-4-22, 64, 60, 9, Rain, 
2014-4-23, 52, 51, 7, , 
2014-4-24, 56, 47, 4, , 
2014-4-25, 58, 69, 6, Rain-Thunderstorm, 
2014-4-26, 60, 62, 7, , 
2014-4-27, 65, 49, 5, , 
2014-4-28, 62, 63, 4, Rain-Thunderstorm, 
2014-4-29, 65, 79, 9, Rain, 
2014-4-30, 68, 73, 6, Rain, 
2014-5-1, 58, 68, 9, , 
2014-5-2, 57, 58, 7, , 
2014-5-3, 59, 62, 8, , 
2014-5-4, 62, 62, 8, , 
2014-5-5, 58, 70, 5, Rain, 
2014-5-6, 64, 68, 1, , 
2014-5-7, 70, 61, 5, , 
2014-5-8, 70, 65, 4, , 
2014-5-9, 71, 66, 6, Rain, 
2014-5-10, 63, 87, 7, Rain, 
2014-5-11, 68, 70, 1, Fog, 
2014-5-12, 74, 79, 3, Rain-Thunderstorm, 
2014-5-13, 76, 73, 3, Rain-Thunderstorm, 
2014-5-14, 77, 70, 4, Rain, 
2014-5-15, 64, 77, 7, Rain, 
2014-5-16, 54, 76, 5, Rain, 
2014-5-17, 52, 70, 6, Fog, 
2014-5-18, 52, 67, 2, Fog, 
2014-5-19, 55, 64, 2, , 
2014-5-20, 64, 73, 4, , 
2014-5-21, 72, 74, 9, Rain-Thunderstorm, 
2014-5-22, 72, 75, 7, , 
2014-5-23, 64, 71, 6, , 
2014-5-24, 62, 69, 2, , 
2014-5-25, 66, 67, 2, , 
2014-5-26, 69, 72, 2, , 
2014-5-27, 73, 81, 5, Rain-Thunderstorm, 
2014-5-28, 73, 74, 3, Rain-Thunderstorm, 
2014-5-29, 72, 87, 1, Rain-Thunderstorm, 
2014-5-30, 71, 68, 3, Fog, 
2014-5-31, 69, 66, 3, Fog, 
2014-6-1, 70, 73, 5, , 
2014-6-2, 76, 69, 5, , 
2014-6-3, 74, 81, 7, Rain-Thunderstorm, 
2014-6-4, 72, 81, 5, Fog-Rain-Thunderstorm, 
2014-6-5, 67, 73, 5, Rain, 
2014-6-6, 67, 65, 2, Fog, 
2014-6-7, 68, 67, 2, Fog, 
2014-6-8, 73, 74, 8, Rain, 
2014-6-9, 67, 84, 2, Rain, 
2014-6-10, 74, 76, 4, Fog-Rain-Thunderstorm, 
2014-6-11, 74, 83, 2, Fog-Rain-Thunderstorm, 
2014-6-12, 73, 84, 4, Fog-Rain-Thunderstorm, 
2014-6-13, 69, 84, 4, Rain-Thunderstorm, 
2014-6-14, 65, 69, 2, Fog, 
2014-6-15, 70, 68, 2, Fog, 
2014-6-16, 76, 73, 3, , 
2014-6-17, 77, 73, 4, , 
2014-6-18, 78, 76, 5, , 
2014-6-19, 79, 75, 6, Rain-Thunderstorm, 
2014-6-20, 76, 83, 3, Rain-Thunderstorm, 
2014-6-21, 77, 79, 5, , 
2014-6-22, 74, 78, 2, , 
2014-6-23, 78, 71, 5, , 
2014-6-24, 79, 73, 5, Rain-Thunderstorm, 
2014-6-25, 75, 85, 4, Rain, 
2014-6-26, 77, 74, 3, Fog, 
2014-6-27, 77, 71, 2, Fog, 
2014-6-28, 76, 76, 3, Rain, 
2014-6-29, 78, 81, 4, Rain-Thunderstorm, 
2014-6-30, 78, 79, 3, Rain, 
2014-7-1, 80, 76, 6, Rain, 
2014-7-2, 80, 75, 4, Rain-Thunderstorm, 
2014-7-3, 73, 71, 6, , 
2014-7-4, 70, 64, 5, , 
2014-7-5, 67, 64, 2, Fog, 
2014-7-6, 72, 67, 5, , 
2014-7-7, 78, 66, 7, , 
2014-7-8, 81, 68, 10, Rain, 
2014-7-9, 77, 71, 6, Rain, 
2014-7-10, 76, 72, 2, Rain-Thunderstorm, 
2014-7-11, 77, 69, 1, , 
2014-7-12, 78, 66, 3, , 
2014-7-13, 81, 63, 7, Rain-Thunderstorm, 
2014-7-14, 77, 83, 7, Rain-Thunderstorm, 
2014-7-15, 71, 71, 5, Rain-Thunderstorm, 
2014-7-16, 67, 71, 1, , 
2014-7-17, 68, 68, 2, , 
2014-7-18, 65, 84, 2, Rain, 
2014-7-19, 68, 87, 3, Rain, 
2014-7-20, 71, 85, 2, Rain, 
2014-7-21, 77, 72, 2, , 
2014-7-22, 79, 74, 1, , 
2014-7-23, 80, 76, 5, Rain-Thunderstorm, 
2014-7-24, 67, 89, 3, Rain, 
2014-7-25, 71, 73, 1, , 
2014-7-26, 74, 74, 3, , 
2014-7-27, 76, 83, 9, Rain-Thunderstorm, 
2014-7-28, 69, 83, 8, Rain, 
2014-7-29, 66, 81, 4, Rain, 
2014-7-30, 66, 74, 4, Fog-Rain-Thunderstorm, 
2014-7-31, 71, 70, 2, Fog, 
2014-8-1, 72, 76, 4, Fog, 
2014-8-2, 71, 77, 2, Rain-Thunderstorm, 
2014-8-3, 71, 77, 3, , 
2014-8-4, 73, 70, 2, Fog, 
2014-8-5, 73, 73, 2, Fog, 
2014-8-6, 74, 78, 2, , 
2014-8-7, 71, 71, 2, Fog, 
2014-8-8, 68, 87, 1, Rain, 
2014-8-9, 74, 81, 4, , 
2014-8-10, 73, 84, 5, , 
2014-8-11, 77, 77, 9, Rain-Thunderstorm, 
2014-8-12, 75, 79, 7, Rain-Thunderstorm, 
2014-8-13, 68, 75, 5, , 
2014-8-14, 69, 76, 3, Rain, 
2014-8-15, 69, 71, 2, Fog, 
2014-8-16, 68, 67, 4, , 
2014-8-17, 74, 81, 1, Rain, 
2014-8-18, 73, 97, 3, Rain, 
2014-8-19, 78, 81, 3, , 
2014-8-20, 77, 79, 3, Fog-Rain-Thunderstorm, 
2014-8-21, 75, 85, 4, Rain-Thunderstorm, 
2014-8-22, 76, 90, 3, Fog-Rain-Thunderstorm, 
2014-8-23, 79, 81, 2, Fog, 
2014-8-24, 77, 81, 4, Fog, 
2014-8-25, 73, 76, 2, , 
2014-8-26, 72, 74, 2, Fog, 
2014-8-27, 74, 75, 2, Rain-Thunderstorm, 
2014-8-28, 75, 73, 2, Fog-Rain-Thunderstorm, 
2014-8-29, 75, 75, 2, , 
2014-8-30, 80, 72, 5, , 
2014-8-31, 75, 87, 5, Fog-Rain-Thunderstorm, 
2014-9-1, 79, 80, 6, Rain, 
2014-9-2, 78, 81, 5, Rain-Thunderstorm, 
2014-9-3, 75, 78, 1, Fog, 
2014-9-4, 77, 80, 3, Rain-Thunderstorm, 
2014-9-5, 77, 79, 2, Fog, 
2014-9-6, 76, 83, 4, Rain-Thunderstorm, 
2014-9-7, 67, 81, 4, , 
2014-9-8, 72, 76, 5, , 
2014-9-9, 73, 78, 3, Fog, 
2014-9-10, 74, 79, 6, , 
2014-9-11, 71, 84, 7, Rain, 
2014-9-12, 65, 78, 4, , 
2014-9-13, 61, 79, 2, Rain, 
2014-9-14, 58, 82, 2, Fog, 
2014-9-15, 62, 81, 2, Fog, 
2014-9-16, 60, 89, 3, Rain, 
2014-9-17, 63, 81, 2, Fog, 
2014-9-18, 64, 75, 2, Fog, 
2014-9-19, 64, 77, 3, Fog, 
2014-9-20, 69, 76, 3, , 
2014-9-21, 70, 70, 7, Rain, 
2014-9-22, 58, 73, 3, Rain, 
2014-9-23, 58, 66, 1, Fog, 
2014-9-24, 59, 69, 2, Fog, 
2014-9-25, 66, 71, 2, , 
2014-9-26, 66, 73, 1, , 
2014-9-27, 68, 73, 2, , 
2014-9-28, 63, 81, 1, , 
2014-9-29, 69, 80, 2, , 
2014-9-30, 70, 70, 3, Fog, 
2014-10-1, 64, 85, 2, , 
2014-10-2, 69, 67, 2, Fog, 
2014-10-3, 64, 81, 6, Rain, 
2014-10-4, 51, 64, 10, Rain, 
2014-10-5, 48, 66, 5, , 
2014-10-6, 57, 71, 8, Rain-Thunderstorm, 
2014-10-7, 59, 78, 7, Rain-Thunderstorm, 
2014-10-8, 59, 71, 5, Fog, 
2014-10-9, 53, 84, 1, Rain, 
2014-10-10, 56, 93, 4, Fog-Rain, 
2014-10-11, 53, 93, 3, Rain, 
2014-10-12, 60, 79, 5, , 
2014-10-13, 70, 71, 5, , 
2014-10-14, 70, 69, 10, Rain, 
2014-10-15, 62, 79, 4, Fog-Rain, 
2014-10-16, 56, 87, 7, Rain, 
2014-10-17, 63, 68, 9, , 
2014-10-18, 56, 71, 8, Rain, 
2014-10-19, 49, 68, 4, Rain, 
2014-10-20, 48, 81, 2, Fog-Rain, 
2014-10-21, 51, 92, 7, Rain, 
2014-10-22, 49, 82, 7, Rain, 
2014-10-23, 49, 81, 3, , 
2014-10-24, 51, 73, 2, Fog, 
2014-10-25, 52, 76, 6, , 
2014-10-26, 55, 58, 4, , 
2014-10-27, 58, 69, 5, , 
2014-10-28, 66, 65, 8, Rain, 
2014-10-29, 54, 66, 6, Rain, 
2014-10-30, 44, 74, 0, , 
2014-10-31, 42, 78, 2, Rain, 
2014-11-1, 41, 73, 9, Rain, 
2014-11-2, 39, 62, 6, , 
2014-11-3, 45, 58, 2, , 
2014-11-4, 52, 50, 5, , 
2014-11-5, 54, 67, 3, Fog-Rain, 
2014-11-6, 52, 79, 10, Rain-Thunderstorm, 
2014-11-7, 39, 75, 7, Rain, 
2014-11-8, 42, 60, 5, , 
2014-11-9, 47, 66, 2, , 
2014-11-10, 52, 59, 3, , 
2014-11-11, 57, 51, 4, , 
2014-11-12, 50, 70, 7, Rain, 
2014-11-13, 33, 77, 6, Snow, 
2014-11-14, 28, 57, 5, Snow, 
2014-11-15, 28, 65, 0, , 
2014-11-16, 39, 71, 2, Fog-Rain, 
2014-11-17, 32, 79, 8, Fog-Rain-Snow, 
2014-11-18, 22, 55, 11, Snow, 
2014-11-19, 30, 56, 9, , 
2014-11-20, 36, 51, 10, , 
2014-11-21, 29, 56, 4, , 
2014-11-22, 40, 60, 5, , 
2014-11-23, 51, 60, 7, Rain, 
2014-11-24, 60, 48, 16, , 
2014-11-25, 46, 54, 5, , 
2014-11-26, 37, 82, 2, Fog-Rain-Snow, 
2014-11-27, 33, 78, 6, Rain-Snow, 
2014-11-28, 29, 69, 5, Snow, 
2014-11-29, 41, 62, 7, , 
2014-11-30, 60, 54, 13, , 
2014-12-1, 51, 74, 8, Rain, 
2014-12-2, 43, 93, 3, Fog-Rain, 
2014-12-3, 43, 88, 5, Fog-Rain, 
2014-12-4, 37, 85, 4, Rain, 
2014-12-5, 48, 93, 2, Rain, 
2014-12-6, 47, 88, 7, Fog-Rain, 
2014-12-7, 38, 67, 4, , 
2014-12-8, 38, 63, 4, , 
2014-12-9, 41, 74, 4, Rain, 
2014-12-10, 35, 77, 10, Rain-Snow, 
2014-12-11, 35, 53, 9, , 
2014-12-12, 37, 58, 8, , 
2014-12-13, 32, 84, 7, Rain, 
2014-12-14, 40, 78, 5, , 
2014-12-15, 47, 71, 2, , 
2014-12-16, 48, 80, 9, Rain, 
2014-12-17, 38, 75, 9, Rain-Snow, 
2014-12-18, 31, 69, 4, , 
2014-12-19, 30, 72, 2, Snow, 
2014-12-20, 32, 71, 2, , 
2014-12-21, 37, 71, 1, , 
2014-12-22, 42, 72, 5, , 
2014-12-23, 55, 80, 4, Rain, 
2014-12-24, 55, 77, 10, Rain-Thunderstorm, 
2014-12-25, 37, 81, 6, Rain, 
2014-12-26, 39, 71, 2, Fog, 
2014-12-27, 50, 53, 3, , 
2014-12-28, 46, 77, 6, Rain, 
2014-12-29, 37, 78, 5, Rain, 
2014-12-30, 33, 59, 5, , 
2014-12-31, 27, 68, 5, , 
2015-1-1, 31, 50, 9, , 
2015-1-2, 38, 64, 4, Rain, 
2015-1-3, 50, 77, 5, Rain, 
2015-1-4, 52, 72, 12, Rain, 
2015-1-5, 31, 53, 9, , 
2015-1-6, 28, 64, 6, Snow, 
2015-1-7, 17, 63, 13, Snow, 
2015-1-8, 16, 62, 6, Snow, 
2015-1-9, 25, 38, 12, Snow, 
2015-1-10, 17, 58, 2, , 
2015-1-11, 28, 61, 2, Rain, 
2015-1-12, 38, 95, 3, Rain-Snow, 
2015-1-13, 30, 79, 6, Snow, 
2015-1-14, 28, 85, 2, Fog-Snow, 
2015-1-15, 30, 73, 4, , 
2015-1-16, 31, 78, 6, , 
2015-1-17, 40, 63, 6, , 
2015-1-18, 47, 55, 10, Rain, 
2015-1-19, 43, 56, 3, , 
2015-1-20, 41, 67, 3, , 
2015-1-21, 41, 67, 6, Rain, 
2015-1-22, 38, 65, 4, , 
2015-1-23, 34, 85, 3, Rain-Snow, 
2015-1-24, 33, 86, 8, Rain-Snow, 
2015-1-25, 40, 73, 3, Rain, 
2015-1-26, 32, 88, 6, Fog-Rain-Snow, 
2015-1-27, 21, 75, 4, Snow, 
2015-1-28, 24, 62, 2, Snow, 
2015-1-29, 36, 68, 7, Rain-Snow, 
2015-1-30, 28, 71, 10, Rain-Snow, 
2015-1-31, 26, 64, 2, , 
2015-2-1, 40, 63, 4, Rain-Snow, 
2015-2-2, 37, 73, 12, Rain-Snow, 
2015-2-3, 29, 66, 3, Snow, 
2015-2-4, 38, 60, 6, , 
2015-2-5, 29, 65, 9, Snow, 
2015-2-6, 23, 60, 3, , 
2015-2-7, 42, 51, 6, , 
2015-2-8, 48, 56, 10, Rain, 
2015-2-9, 41, 93, 5, Rain, 
2015-2-10, 29, 72, 5, Snow, 
2015-2-11, 28, 86, 4, , 
2015-2-12, 26, 68, 12, Rain-Snow, 
2015-2-13, 18, 53, 4, , 
2015-2-14, 24, 66, 15, Fog-Snow, 
2015-2-15, 12, 50, 8, Snow, 
2015-2-16, 11, 70, 5, Fog-Snow, 
2015-2-17, 17, 62, 5, Snow, 
2015-2-18, 15, 70, 8, Fog-Snow, 
2015-2-19, 5, 57, 10, Snow, 
2015-2-20, 4, 57, 2, , 
2015-2-21, 26, 77, 3, Rain-Snow, 
2015-2-22, 34, 86, 3, Rain-Snow, 
2015-2-23, 21, 54, 8, , 
2015-2-24, 20, 64, 5, , 
2015-2-25, 33, 45, 6, , 
2015-2-26, 30, 68, 6, Snow, 
2015-2-27, 18, 65, 6, Snow, 
2015-2-28, 27, 51, 3, , 
2015-3-1, 37, 79, 4, Rain-Snow, 
2015-3-2, 35, 70, 6, Rain, 
2015-3-3, 46, 75, 7, Rain, 
2015-3-4, 45, 91, 5, Fog-Rain-Snow, 
2015-3-5, 25, 85, 6, Snow, 
2015-3-6, 17, 77, 1, Snow, 
2015-3-7, 32, 64, 7, , 
2015-3-8, 45, 54, 5, , 
2015-3-9, 49, 61, 2, , 
2015-3-10, 51, 88, 2, Rain, 
2015-3-11, 55, 76, 4, Rain, 
2015-3-12, 48, 59, 5, , 
2015-3-13, 53, 64, 6, Rain, 
2015-3-14, 52, 86, 6, Rain, 
2015-3-15, 51, 60, 7, , 
2015-3-16, 57, 53, 7, , 
2015-3-17, 51, 50, 11, , 
2015-3-18, 40, 47, 3, , 
2015-3-19, 44, 59, 5, Rain, 
2015-3-20, 44, 91, 4, Rain, 
2015-3-21, 54, 66, 7, Rain, 
2015-3-22, 49, 57, 4, , 
2015-3-23, 46, 34, 6, , 
2015-3-24, 46, 50, 4, Rain, 
