Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-5-20, 77, 64, 11, , 
2014-5-21, 77, 65, 5, , 
2014-5-22, 71, 62, 10, Rain-Thunderstorm, 
2014-5-23, 72, 71, 6, , 
2014-5-24, 69, 84, 8, Rain-Thunderstorm, 
2014-5-25, 76, 72, 9, Rain-Thunderstorm, 
2014-5-26, 75, 74, 6, Rain-Thunderstorm, 
2014-5-27, 74, 69, 3, , 
2014-5-28, 79, 65, 4, Rain-Thunderstorm, 
2014-5-29, 78, 66, 5, , 
2014-5-30, 78, 68, 7, , 
2014-5-31, 78, 70, 7, , 
2014-6-1, 76, 70, 10, Fog-Rain-Thunderstorm, 
2014-6-2, 75, 74, 4, , 
2014-6-3, 81, 73, 9, , 
2014-6-4, 75, 76, 9, Rain-Thunderstorm, 
2014-6-5, 75, 71, 8, Rain-Thunderstorm, 
2014-6-6, 74, 72, 6, Fog, 
2014-6-7, 73, 75, 10, Rain-Thunderstorm, 
2014-6-8, 70, 75, 6, , 
2014-6-9, 68, 81, 12, Rain, 
2014-6-10, 69, 72, 11, Rain, 
2014-6-11, 69, 70, 4, , 
2014-6-12, 68, 68, 8, Rain-Thunderstorm, 
2014-6-13, 67, 62, 7, , 
2014-6-14, 74, 66, 16, , 
2014-6-15, 74, 74, 9, Rain-Thunderstorm, 
2014-6-16, 80, 73, 15, , 
2014-6-17, 83, 67, 14, , 
2014-6-18, 85, 68, 13, , 
2014-6-19, 82, 69, 11, Rain-Thunderstorm, 
2014-6-20, 83, 70, 6, , 
2014-6-21, 81, 64, 8, , 
2014-6-22, 80, 67, 6, Rain-Thunderstorm, 
2014-6-23, 76, 76, 4, , 
2014-6-24, 75, 68, 2, Fog, 
2014-6-25, 77, 70, 5, , 
2014-6-26, 79, 70, 9, Rain, 
2014-6-27, 79, 75, 13, Rain-Thunderstorm, 
2014-6-28, 77, 74, 10, Rain-Thunderstorm, 
2014-6-29, 79, 81, 8, Rain-Thunderstorm, 
2014-6-30, 82, 71, 13, , 
2014-7-1, 76, 61, 7, , 
2014-7-2, 66, 67, 8, , 
2014-7-3, 67, 65, 3, , 
2014-7-4, 72, 67, 8, , 
2014-7-5, 81, 68, 11, , 
2014-7-6, 86, 64, 9, , 
2014-7-7, 83, 64, 9, Rain-Thunderstorm, 
2014-7-8, 76, 67, 7, Rain-Thunderstorm, 
2014-7-9, 75, 62, 3, Fog, 
2014-7-10, 78, 62, 10, , 
2014-7-11, 83, 68, 9, , 
2014-7-12, 87, 55, 9, , 
2014-7-13, 81, 72, 5, Rain-Thunderstorm, 
2014-7-14, 71, 67, 8, Fog-Rain, 
2014-7-15, 66, 64, 7, , 
2014-7-16, 65, 68, 3, Fog, 
2014-7-17, 69, 64, 4, , 
2014-7-18, 71, 69, 4, , 
2014-7-19, 72, 72, 6, , 
2014-7-20, 76, 73, 11, , 
2014-7-21, 86, 65, 11, , 
2014-7-22, 91, 61, 7, , 
2014-7-23, 81, 61, 8, , 
2014-7-24, 77, 64, 9, , 
2014-7-25, 89, 55, 11, , 
2014-7-26, 90, 62, 6, Rain, 
2014-7-27, 81, 60, 10, , 
2014-7-28, 74, 61, 7, , 
2014-7-29, 73, 64, 3, , 
2014-7-30, 71, 62, 3, , 
2014-7-31, 71, 62, 2, , 
2014-8-1, 78, 65, 6, Rain, 
2014-8-2, 79, 62, 5, , 
2014-8-3, 80, 64, 8, Thunderstorm, 
2014-8-4, 86, 58, 7, , 
2014-8-5, 84, 62, 4, , 
2014-8-6, 84, 69, 9, Fog-Rain-Thunderstorm, 
2014-8-7, 78, 81, 4, , 
2014-8-8, 77, 81, 6, Rain, 
2014-8-9, 78, 79, 6, Rain, 
2014-8-10, 77, 78, 5, Rain-Thunderstorm, 
2014-8-11, 75, 70, 8, , 
2014-8-12, 70, 68, 7, , 
2014-8-13, 70, 66, 2, Fog, 
2014-8-14, 74, 71, 6, , 
2014-8-15, 78, 76, 8, Rain, 
2014-8-16, 76, 77, 6, Rain, 
2014-8-17, 76, 77, 5, Fog, 
2014-8-18, 80, 66, 3, , 
2014-8-19, 84, 60, 6, Fog-Rain-Thunderstorm, 
2014-8-20, 85, 65, 10, , 
2014-8-21, 89, 57, 13, , 
2014-8-22, 87, 63, 5, Rain, 
2014-8-23, 88, 56, 9, , 
2014-8-24, 90, 44, 11, , 
2014-8-25, 85, 66, 6, Rain-Thunderstorm, 
2014-8-26, 82, 68, 8, Rain-Thunderstorm, 
2014-8-27, 83, 77, 7, , 
2014-8-28, 86, 62, 8, Rain, 
2014-8-29, 80, 70, 6, Rain-Thunderstorm, 
2014-8-30, 80, 69, 3, , 
2014-8-31, 83, 63, 11, Fog-Rain-Thunderstorm, 
2014-9-1, 74, 81, 7, Fog-Rain-Thunderstorm, 
2014-9-2, 77, 76, 4, Fog, 
2014-9-3, 80, 76, 13, Rain-Thunderstorm, 
2014-9-4, 87, 57, 13, , 
2014-9-5, 73, 79, 9, Rain, 
2014-9-6, 66, 67, 6, , 
2014-9-7, 66, 71, 3, Fog, 
2014-9-8, 72, 72, 8, , 
2014-9-9, 85, 67, 14, Thunderstorm, 
2014-9-10, 71, 86, 10, Rain-Thunderstorm, 
2014-9-11, 58, 82, 11, Rain, 
2014-9-12, 50, 86, 10, Rain, 
2014-9-13, 52, 72, 4, Fog, 
2014-9-14, 63, 68, 6, , 
2014-9-15, 62, 77, 8, Rain, 
2014-9-16, 59, 73, 4, Fog, 
2014-9-17, 70, 87, 5, Fog-Rain, 
2014-9-18, 67, 90, 7, Fog, 
2014-9-19, 72, 83, 9, , 
2014-9-20, 77, 75, 6, Rain, 
2014-9-21, 67, 63, 8, Fog, 
2014-9-22, 62, 68, 2, , 
2014-9-23, 66, 67, 7, Rain, 
2014-9-24, 68, 72, 8, Rain, 
2014-9-25, 74, 64, 4, , 
2014-9-26, 72, 70, 5, , 
2014-9-27, 69, 70, 4, , 
2014-9-28, 69, 67, 2, Fog, 
2014-9-29, 72, 67, 2, Fog, 
2014-9-30, 74, 68, 9, , 
2014-10-1, 75, 76, 7, Fog-Rain-Thunderstorm, 
2014-10-2, 63, 89, 9, Fog-Rain-Thunderstorm, 
2014-10-3, 51, 63, 12, Rain, 
2014-10-4, 51, 58, 6, , 
2014-10-5, 60, 62, 6, Rain-Thunderstorm, 
2014-10-6, 64, 66, 6, Rain-Thunderstorm, 
2014-10-7, 67, 63, 5, , 
2014-10-8, 62, 68, 6, Fog, 
2014-10-9, 64, 82, 12, Rain-Thunderstorm, 
2014-10-10, 53, 79, 10, Rain, 
2014-10-11, 52, 66, 4, , 
2014-10-12, 57, 89, 6, , 
2014-10-13, 56, 84, 13, Rain, 
2014-10-14, 59, 51, 16, , 
2014-10-15, 56, 62, 4, , 
2014-10-16, 61, 68, 5, , 
2014-10-17, 58, 63, 8, , 
2014-10-18, 52, 72, 4, , 
2014-10-19, 55, 69, 6, Fog, 
2014-10-20, 60, 67, 3, Fog, 
2014-10-21, 58, 65, 3, Fog, 
2014-10-22, 66, 64, 9, , 
2014-10-23, 66, 87, 6, Rain, 
2014-10-24, 68, 79, 5, Fog, 
2014-10-25, 67, 72, 3, Fog, 
2014-10-26, 73, 67, 12, Rain, 
2014-10-27, 66, 61, 10, , 
2014-10-28, 53, 59, 5, , 
2014-10-29, 48, 61, 3, , 
2014-10-30, 57, 58, 11, Thunderstorm, 
2014-10-31, 40, 55, 11, , 
2014-11-1, 39, 58, 9, , 
2014-11-2, 56, 46, 16, , 
2014-11-3, 60, 72, 14, Rain, 
2014-11-4, 47, 68, 5, , 
2014-11-5, 52, 61, 6, , 
2014-11-6, 44, 62, 8, , 
2014-11-7, 49, 61, 9, , 
2014-11-8, 47, 59, 10, , 
2014-11-9, 54, 57, 8, , 
2014-11-10, 53, 59, 14, Rain, 
2014-11-11, 30, 52, 17, Snow, 
2014-11-12, 24, 48, 13, , 
2014-11-13, 24, 59, 7, , 
2014-11-14, 23, 61, 4, , 
2014-11-15, 27, 69, 6, Snow, 
2014-11-16, 24, 67, 8, Snow, 
2014-11-17, 21, 52, 14, , 
2014-11-18, 25, 52, 6, , 
2014-11-19, 30, 55, 7, , 
2014-11-20, 28, 60, 4, , 
2014-11-21, 34, 75, 5, Rain, 
2014-11-22, 51, 90, 9, Fog, 
2014-11-23, 50, 78, 11, Rain, 
2014-11-24, 37, 52, 12, , 
2014-11-25, 34, 49, 6, , 
2014-11-26, 37, 60, 16, Rain, 
2014-11-27, 32, 63, 6, , 
2014-11-28, 48, 51, 9, , 
2014-11-29, 54, 64, 6, , 
2014-11-30, 39, 62, 15, , 
2014-12-1, 23, 42, 9, , 
2014-12-2, 32, 45, 7, , 
2014-12-3, 33, 55, 5, , 
2014-12-4, 39, 69, 5, , 
2014-12-5, 45, 91, 6, Fog-Rain, 
2014-12-6, 40, 91, 8, , 
2014-12-7, 40, 91, 7, Rain, 
2014-12-8, 47, 69, 7, , 
2014-12-9, 32, 75, 6, , 
2014-12-10, 32, 89, 7, , 
2014-12-11, 38, 96, 4, , 
2014-12-12, 47, 89, 6, , 
2014-12-13, 53, 93, 8, , 
2014-12-14, 56, 86, 11, Rain, 
2014-12-15, 43, 83, 13, Rain-Thunderstorm, 
2014-12-16, 32, 70, 14, , 
2014-12-17, 28, 72, 5, Snow, 
2014-12-18, 32, 87, 4, Snow, 
2014-12-19, 32, 84, 4, , 
2014-12-20, 41, 76, 8, , 
2014-12-21, 42, 84, 10, Rain, 
2014-12-22, 46, 82, 8, Rain, 
2014-12-23, 39, 80, 9, Rain, 
2014-12-24, 34, 84, 10, Rain-Snow, 
2014-12-25, 44, 60, 13, , 
2014-12-26, 43, 68, 5, Rain, 
2014-12-27, 30, 70, 9, , 
2014-12-28, 29, 67, 3, , 
2014-12-29, 32, 63, 8, , 
2014-12-30, 15, 58, 13, , 
2014-12-31, 13, 54, 8, , 
2015-1-1, 27, 56, 7, , 
2015-1-2, 34, 74, 5, , 
2015-1-3, 29, 78, 5, Snow, 
2015-1-4, 13, 67, 12, Snow, 
2015-1-5, 16, 61, 5, , 
2015-1-6, 21, 60, 10, Snow, 
2015-1-7, 11, 53, 14, Snow, 
2015-1-8, 18, 51, 13, , 
2015-1-9, 16, 53, 9, , 
2015-1-10, 23, 55, 10, , 
2015-1-11, 31, 70, 6, Rain-Snow, 
2015-1-12, 23, 54, 12, Snow, 
2015-1-13, 16, 63, 4, , 
2015-1-14, 30, 59, 3, , 
2015-1-15, 32, 64, 4, , 
2015-1-16, 42, 56, 8, , 
2015-1-17, 47, 43, 11, , 
2015-1-18, 41, 53, 4, , 
2015-1-19, 45, 55, 5, , 
2015-1-20, 39, 62, 5, , 
2015-1-21, 38, 60, 7, , 
2015-1-22, 31, 74, 3, , 
2015-1-23, 34, 59, 5, , 
2015-1-24, 45, 59, 8, Rain, 
2015-1-25, 39, 71, 15, Rain, 
2015-1-26, 45, 62, 5, Fog, 
2015-1-27, 43, 64, 6, , 
2015-1-28, 55, 53, 10, , 
2015-1-29, 37, 69, 14, , 
2015-1-30, 29, 73, 3, Rain, 
2015-1-31, 36, 88, 7, Rain-Snow, 
2015-2-1, 22, 84, 16, Rain-Snow, 
2015-2-2, 17, 71, 7, , 
2015-2-3, 37, 66, 6, , 
2015-2-4, 23, 76, 11, Fog-Snow, 
2015-2-5, 16, 64, 6, , 
2015-2-6, 44, 59, 7, , 
2015-2-7, 49, 66, 8, , 
2015-2-8, 53, 66, 8, , 
2015-2-9, 37, 77, 7, , 
2015-2-10, 41, 69, 7, , 
2015-2-11, 32, 70, 10, , 
2015-2-12, 22, 58, 9, , 
2015-2-13, 35, 57, 5, , 
2015-2-14, 30, 59, 11, , 
2015-2-15, 19, 64, 12, Snow, 
2015-2-16, 20, 69, 5, Snow, 
2015-2-17, 22, 73, 7, Fog-Snow, 
2015-2-18, 11, 61, 9, , 
2015-2-19, 12, 66, 6, , 
2015-2-20, 26, 79, 6, Rain, 
2015-2-21, 38, 78, 9, Fog-Rain, 
2015-2-22, 21, 52, 14, , 
2015-2-23, 17, 44, 5, , 
2015-2-24, 34, 58, 7, , 
2015-2-25, 39, 63, 11, Snow, 
2015-2-26, 14, 56, 14, , 
2015-2-27, 12, 61, 3, , 
2015-2-28, 19, 73, 5, Snow, 
2015-3-1, 27, 74, 3, , 
2015-3-2, 30, 66, 8, , 
2015-3-3, 38, 73, 13, , 
2015-3-4, 26, 49, 13, , 
2015-3-5, 23, 51, 6, , 
2015-3-6, 44, 40, 9, , 
2015-3-7, 51, 38, 7, , 
2015-3-8, 52, 54, 4, , 
2015-3-9, 47, 63, 3, , 
2015-3-10, 55, 60, 2, Fog, 
2015-3-11, 55, 49, 1, , 
2015-3-12, 56, 54, 6, , 
2015-3-13, 57, 53, 8, , 
2015-3-14, 51, 53, 10, , 
2015-3-15, 53, 53, 6, , 
2015-3-16, 65, 46, 11, , 
2015-3-17, 49, 49, 15, , 
2015-3-18, 42, 55, 10, Rain, 
2015-3-19, 40, 69, 4, Rain, 
2015-3-20, 49, 57, 4, , 
2015-3-21, 55, 56, 5, , 
2015-3-22, 56, 63, 6, , 
2015-3-23, 48, 58, 9, Rain-Thunderstorm, 
2015-3-24, 48, 79, 11, Rain-Thunderstorm, 
2015-3-25, 47, 86, 10, Fog-Rain, 
2015-3-26, 42, 62, 8, Rain, 
2015-3-27, 41, 62, 8, Rain, 
2015-3-28, 48, 56, 13, , 
2015-3-29, 54, 58, 10, , 
2015-3-30, 53, 56, 7, , 
2015-3-31, 60, 48, 5, , 
2015-4-1, 66, 60, 14, , 
2015-4-2, 62, 70, 12, Rain-Thunderstorm, 
2015-4-3, 46, 60, 14, Rain-Thunderstorm, 
2015-4-4, 46, 60, 7, Fog, 
2015-4-5, 53, 66, 10, , 
2015-4-6, 60, 80, 10, , 
2015-4-7, 69, 64, 10, , 
2015-4-8, 64, 80, 8, Rain, 
2015-4-9, 57, 73, 16, Rain-Thunderstorm, 
2015-4-10, 55, 50, 7, , 
2015-4-11, 59, 52, 8, , 
2015-4-12, 61, 74, 12, Rain-Thunderstorm, 
2015-4-13, 58, 57, 9, Rain-Thunderstorm, 
2015-4-14, 58, 56, 7, , 
2015-4-15, 56, 63, 11, , 
2015-4-16, 65, 77, 5, , 
2015-4-17, 63, 81, 4, Fog-Rain, 
2015-4-18, 63, 85, 5, Rain-Thunderstorm, 
2015-4-19, 58, 77, 11, Rain, 
2015-4-20, 51, 48, 11, , 
2015-4-21, 55, 53, 7, , 
2015-4-22, 48, 51, 6, , 
2015-4-23, 53, 52, 9, , 
2015-4-24, 60, 65, 12, Rain-Thunderstorm, 
2015-4-25, 59, 82, 10, Rain-Thunderstorm, 
2015-4-26, 54, 67, 10, , 
2015-4-27, 54, 61, 8, , 
2015-4-28, 57, 57, 4, , 
2015-4-29, 58, 60, 6, , 
2015-4-30, 59, 61, 3, , 
2015-5-1, 61, 56, 5, , 
2015-5-2, 67, 51, 9, , 
2015-5-3, 75, 57, 14, Rain-Thunderstorm, 
2015-5-4, 74, 57, 10, Rain-Thunderstorm, 
