Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-5-1, 74, 52, 2, , 
2014-5-2, 70, 52, 3, , 
2014-5-3, 65, 66, 8, , 
2014-5-4, 63, 62, 6, , 
2014-5-5, 63, 59, 6, Rain, 
2014-5-6, 65, 57, 6, Rain, 
2014-5-7, 63, 60, 4, , 
2014-5-8, 61, 60, 9, , 
2014-5-9, 66, 66, 7, , 
2014-5-10, 61, 56, 7, , 
2014-5-11, 68, 35, 12, , 
2014-5-12, 70, 44, 2, , 
2014-5-13, 72, 45, 1, , 
2014-5-14, 76, 43, 2, , 
2014-5-15, 77, 40, 3, , 
2014-5-16, 75, 35, 6, , 
2014-5-17, 69, 58, 6, , 
2014-5-18, 68, 51, 7, , 
2014-5-19, 64, 56, 7, , 
2014-5-20, 63, 65, 3, Rain, 
2014-5-21, 69, 59, 4, , 
2014-5-22, 71, 56, 6, , 
2014-5-23, 72, 64, 5, , 
2014-5-24, 76, 54, 4, , 
2014-5-25, 76, 51, 4, , 
2014-5-26, 75, 43, 4, , 
2014-5-27, 73, 45, 5, , 
2014-5-28, 69, 38, 7, , 
2014-5-29, 72, 26, 10, , 
2014-5-30, 70, 43, 8, , 
2014-5-31, 69, 52, 5, , 
2014-6-1, 72, 47, 3, , 
2014-6-2, 68, 53, 9, , 
2014-6-3, 68, 57, 7, , 
2014-6-4, 73, 60, 3, , 
2014-6-5, 76, 50, 5, , 
2014-6-6, 73, 57, 5, , 
2014-6-7, 75, 56, 6, , 
2014-6-8, 83, 43, 4, , 
2014-6-9, 84, 44, 2, , 
2014-6-10, 82, 46, 6, , 
2014-6-11, 70, 64, 10, , 
2014-6-12, 68, 60, 12, , 
2014-6-13, 71, 47, 6, , 
2014-6-14, 72, 46, 6, , 
2014-6-15, 71, 50, 8, , 
2014-6-16, 66, 55, 9, , 
2014-6-17, 69, 47, 7, , 
2014-6-18, 74, 37, 7, , 
2014-6-19, 75, 36, 6, , 
2014-6-20, 76, 49, 4, , 
2014-6-21, 75, 45, 6, , 
2014-6-22, 73, 52, 5, , 
2014-6-23, 74, 55, 5, , 
2014-6-24, 76, 44, 5, , 
2014-6-25, 72, 61, 9, , 
2014-6-26, 71, 62, 8, , 
2014-6-27, 73, 60, 6, , 
2014-6-28, 75, 55, 5, , 
2014-6-29, 80, 48, 3, , 
2014-6-30, 84, 46, 3, , 
2014-7-1, 77, 47, 9, , 
2014-7-2, 74, 60, 9, , 
2014-7-3, 76, 55, 7, , 
2014-7-4, 78, 47, 7, , 
2014-7-5, 77, 45, 6, , 
2014-7-6, 78, 45, 3, , 
2014-7-7, 78, 48, 4, , 
2014-7-8, 81, 46, 6, , 
2014-7-9, 75, 57, 7, , 
2014-7-10, 73, 59, 9, , 
2014-7-11, 73, 59, 9, , 
2014-7-12, 75, 58, 6, , 
2014-7-13, 79, 55, 5, , 
2014-7-14, 85, 47, 5, , 
2014-7-15, 81, 46, 10, , 
2014-7-16, 76, 58, 8, , 
2014-7-17, 73, 67, 9, , 
2014-7-18, 73, 62, 9, , 
2014-7-19, 76, 60, 6, , 
2014-7-20, 71, 60, 7, Rain, 
2014-7-21, 74, 61, 8, Rain, 
2014-7-22, 74, 59, 7, , 
2014-7-23, 73, 63, 4, , 
2014-7-24, 79, 52, 4, , 
2014-7-25, 82, 44, 1, , 
2014-7-26, 84, 38, 4, , 
2014-7-27, 86, 35, 6, , 
2014-7-28, 79, 43, 5, , 
2014-7-29, 80, 46, 6, , 
2014-7-30, 82, 50, 5, , 
2014-7-31, 82, 47, 6, , 
2014-8-1, 85, 42, 3, , 
2014-8-2, 78, 54, 5, , 
2014-8-3, 71, 69, 8, , 
2014-8-4, 70, 66, 7, , 
2014-8-5, 71, 76, 3, Rain, 
2014-8-6, 81, 62, 4, Rain, 
2014-8-7, 79, 56, 6, , 
2014-8-8, 77, 58, 7, , 
2014-8-9, 74, 54, 7, , 
2014-8-10, 72, 60, 8, , 
2014-8-11, 77, 54, 5, , 
2014-8-12, 73, 67, 8, , 
2014-8-13, 73, 57, 9, , 
2014-8-14, 76, 52, 5, , 
2014-8-15, 78, 51, 5, , 
2014-8-16, 78, 49, 5, , 
2014-8-17, 75, 50, 5, , 
2014-8-18, 73, 64, 6, , 
2014-8-19, 71, 64, 10, , 
2014-8-20, 70, 70, 11, , 
2014-8-21, 74, 61, 5, , 
2014-8-22, 74, 61, 7, , 
2014-8-23, 74, 60, 5, , 
2014-8-24, 75, 57, 7, , 
2014-8-25, 72, 62, 11, , 
2014-8-26, 80, 39, 6, , 
2014-8-27, 79, 49, 5, , 
2014-8-28, 80, 50, 4, , 
2014-8-29, 76, 62, 5, , 
2014-8-30, 80, 43, 4, , 
2014-8-31, 79, 50, 4, , 
2014-9-1, 81, 46, 2, , 
2014-9-2, 77, 50, 7, , 
2014-9-3, 77, 58, 5, , 
2014-9-4, 77, 52, 3, , 
2014-9-5, 75, 58, 6, , 
2014-9-6, 75, 55, 5, , 
2014-9-7, 74, 49, 6, , 
2014-9-8, 70, 59, 9, , 
2014-9-9, 72, 58, 5, , 
2014-9-10, 76, 53, 1, , 
2014-9-11, 80, 46, 2, , 
2014-9-12, 82, 40, 3, , 
2014-9-13, 83, 43, 2, , 
2014-9-14, 80, 47, 4, , 
2014-9-15, 78, 45, 6, , 
2014-9-16, 76, 49, 5, , 
2014-9-17, 76, 54, 6, , 
2014-9-18, 76, 64, 5, , 
2014-9-19, 74, 63, 4, , 
