Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-1-1, 36, 59, 6, , 
2014-1-2, 26, 82, 9, Rain-Snow, 
2014-1-3, 13, 71, 4, , 
2014-1-4, 29, 56, 9, , 
2014-1-5, 42, 80, 9, Rain-Snow, 
2014-1-6, 11, 71, 13, Snow, 
2014-1-7, 5, 65, 8, , 
2014-1-8, 20, 65, 7, , 
2014-1-9, 35, 66, 5, , 
2014-1-10, 45, 92, 7, , 
2014-1-11, 43, 86, 10, Rain-Thunderstorm, 
2014-1-12, 38, 75, 8, , 
2014-1-13, 48, 75, 13, Rain, 
2014-1-14, 40, 73, 7, Rain, 
2014-1-15, 28, 75, 5, Snow, 
2014-1-16, 25, 74, 9, Snow, 
2014-1-17, 23, 78, 9, Snow-Thunderstorm, 
2014-1-18, 22, 72, 8, Snow, 
2014-1-19, 33, 71, 11, , 
2014-1-20, 43, 61, 9, , 
2014-1-21, 18, 77, 9, Fog-Snow, 
2014-1-22, 5, 74, 5, , 
2014-1-23, 10, 65, 8, Snow, 
2014-1-24, 8, 68, 11, , 
2014-1-25, 25, 59, 16, Fog-Snow, 
2014-1-26, 28, 59, 10, , 
2014-1-27, 28, 56, 11, , 
2014-1-28, 7, 57, 4, , 
2014-1-29, 11, 62, 5, , 
2014-1-30, 21, 49, 9, , 
2014-1-31, 35, 38, 7, , 
2014-2-1, 50, 46, 9, , 
2014-2-2, 41, 89, 8, Rain-Snow, 
2014-2-3, 26, 78, 5, Snow, 
2014-2-4, 24, 89, 7, Rain-Snow, 
2014-2-5, 27, 91, 8, Rain-Snow, 
2014-2-6, 20, 87, 4, Snow, 
2014-2-7, 12, 74, 3, , 
2014-2-8, 21, 87, 3, Snow, 
2014-2-9, 28, 88, 3, Snow, 
2014-2-10, 17, 80, 4, Snow, 
2014-2-11, 15, 71, 5, , 
2014-2-12, 21, 65, 4, , 
2014-2-13, 27, 59, 5, , 
2014-2-14, 34, 80, 8, Rain-Snow, 
2014-2-15, 24, 78, 8, Snow, 
2014-2-16, 31, 78, 6, Snow, 
2014-2-17, 32, 82, 10, Rain-Thunderstorm, 
2014-2-18, 44, 64, 9, , 
2014-2-19, 48, 71, 8, Rain-Thunderstorm, 
2014-2-20, 54, 69, 14, Rain-Thunderstorm, 
2014-2-21, 41, 53, 12, Rain, 
2014-2-22, 46, 42, 7, , 
2014-2-23, 37, 79, 8, Rain, 
2014-2-24, 29, 58, 5, , 
2014-2-25, 31, 56, 5, Snow, 
2014-2-26, 21, 62, 8, Snow, 
2014-2-27, 24, 44, 10, , 
2014-2-28, 28, 46, 6, , 
2014-3-1, 43, 56, 4, , 
2014-3-2, 35, 80, 8, Rain-Snow, 
2014-3-3, 17, 76, 10, Snow, 
2014-3-4, 21, 63, 4, , 
2014-3-5, 27, 74, 5, Fog, 
2014-3-6, 35, 64, 6, , 
2014-3-7, 42, 65, 2, , 
2014-3-8, 44, 66, 7, , 
2014-3-9, 41, 59, 6, , 
2014-3-10, 49, 62, 11, , 
2014-3-11, 61, 53, 8, , 
2014-3-12, 46, 74, 14, Rain-Snow, 
2014-3-13, 28, 52, 8, , 
2014-3-14, 47, 43, 17, , 
2014-3-15, 50, 51, 6, , 
2014-3-16, 37, 65, 14, Rain-Snow, 
2014-3-17, 36, 66, 7, , 
2014-3-18, 44, 78, 6, , 
2014-3-19, 51, 74, 14, Rain, 
2014-3-20, 44, 59, 7, , 
2014-3-21, 51, 48, 10, , 
2014-3-22, 48, 46, 8, , 
2014-3-23, 36, 53, 8, , 
2014-3-24, 32, 56, 5, , 
2014-3-25, 30, 70, 7, Fog-Snow, 
2014-3-26, 28, 59, 4, , 
2014-3-27, 46, 39, 13, , 
2014-3-28, 57, 75, 11, Rain, 
2014-3-29, 44, 86, 10, Rain, 
2014-3-30, 44, 62, 6, , 
2014-3-31, 48, 62, 5, , 
2014-4-1, 65, 47, 11, Rain-Thunderstorm, 
2014-4-2, 58, 69, 7, Rain, 
2014-4-3, 61, 87, 8, Rain-Thunderstorm, 
2014-4-4, 55, 79, 11, Rain-Thunderstorm, 
2014-4-5, 45, 59, 6, , 
2014-4-6, 47, 64, 6, , 
2014-4-7, 56, 73, 12, Rain, 
2014-4-8, 53, 72, 7, , 
2014-4-9, 52, 60, 6, , 
2014-4-10, 56, 54, 14, , 
2014-4-11, 62, 62, 10, Thunderstorm, 
2014-4-12, 63, 65, 7, , 
2014-4-13, 73, 44, 15, , 
2014-4-14, 58, 71, 14, Rain, 
2014-4-15, 37, 72, 9, Rain-Snow, 
2014-4-16, 38, 59, 8, , 
2014-4-17, 50, 53, 5, , 
2014-4-18, 56, 59, 2, , 
2014-4-19, 58, 54, 8, , 
2014-4-20, 59, 52, 3, , 
2014-4-21, 62, 61, 4, , 
2014-4-22, 61, 61, 9, Rain, 
2014-4-23, 50, 52, 4, , 
2014-4-24, 58, 52, 9, , 
2014-4-25, 59, 65, 8, Rain-Thunderstorm, 
2014-4-26, 61, 57, 7, , 
2014-4-27, 65, 65, 7, Rain-Thunderstorm, 
2014-4-28, 64, 91, 10, Rain-Thunderstorm, 
2014-4-29, 65, 72, 11, Rain-Thunderstorm, 
2014-4-30, 61, 74, 7, Rain, 
2014-5-1, 52, 65, 9, , 
2014-5-2, 50, 72, 7, , 
2014-5-3, 56, 59, 9, , 
2014-5-4, 64, 55, 6, , 
2014-5-5, 67, 45, 9, , 
2014-5-6, 67, 66, 4, , 
2014-5-7, 69, 64, 8, , 
2014-5-8, 73, 56, 9, , 
2014-5-9, 68, 75, 10, Rain-Thunderstorm, 
2014-5-10, 65, 87, 8, Rain-Thunderstorm, 
2014-5-11, 68, 81, 3, Fog-Rain, 
2014-5-12, 76, 72, 7, , 
2014-5-13, 74, 71, 8, Rain-Thunderstorm, 
2014-5-14, 69, 85, 5, Fog-Rain-Thunderstorm, 
2014-5-15, 55, 83, 7, Rain, 
2014-5-16, 49, 70, 6, Fog-Rain, 
2014-5-17, 48, 68, 4, , 
2014-5-18, 52, 69, 3, , 
2014-5-19, 56, 67, 4, , 
2014-5-20, 68, 64, 8, , 
2014-5-21, 72, 78, 10, Rain-Thunderstorm, 
2014-5-22, 72, 74, 6, Rain-Thunderstorm, 
2014-5-23, 65, 62, 4, , 
2014-5-24, 63, 69, 2, , 
2014-5-25, 64, 73, 2, , 
2014-5-26, 70, 76, 5, , 
2014-5-27, 77, 71, 7, Thunderstorm, 
2014-5-28, 73, 72, 3, Rain-Thunderstorm, 
2014-5-29, 75, 74, 3, Rain-Thunderstorm, 
2014-5-30, 74, 77, 4, Rain, 
2014-5-31, 72, 56, 7, , 
2014-6-1, 71, 77, 7, , 
2014-6-2, 75, 71, 11, , 
2014-6-3, 77, 77, 6, Rain, 
2014-6-4, 76, 81, 9, Fog-Rain-Thunderstorm, 
2014-6-5, 68, 72, 5, , 
2014-6-6, 68, 70, 3, , 
2014-6-7, 68, 65, 4, , 
2014-6-8, 66, 79, 7, Rain, 
2014-6-9, 65, 79, 3, Fog, 
2014-6-10, 73, 79, 6, Rain-Thunderstorm, 
2014-6-11, 72, 81, 8, Rain, 
2014-6-12, 71, 74, 5, , 
2014-6-13, 66, 66, 5, , 
2014-6-14, 62, 68, 4, , 
2014-6-15, 69, 71, 5, , 
2014-6-16, 77, 72, 5, , 
2014-6-17, 78, 71, 8, , 
2014-6-18, 79, 75, 6, , 
2014-6-19, 80, 73, 5, Rain-Thunderstorm, 
2014-6-20, 77, 79, 5, Rain-Thunderstorm, 
2014-6-21, 78, 74, 3, Fog, 
2014-6-22, 77, 73, 4, Thunderstorm, 
2014-6-23, 79, 69, 6, , 
2014-6-24, 77, 74, 8, , 
2014-6-25, 78, 85, 4, Rain, 
2014-6-26, 77, 67, 2, , 
2014-6-27, 77, 72, 3, Rain-Thunderstorm, 
2014-6-28, 76, 85, 5, Rain, 
2014-6-29, 77, 81, 8, Rain, 
2014-6-30, 78, 82, 7, Rain-Thunderstorm, 
2014-7-1, 80, 75, 10, Rain-Thunderstorm, 
2014-7-2, 76, 71, 5, , 
