Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-2-21, 25, 72, 6, Snow, 
2014-2-22, 20, 66, 9, , 
2014-2-23, 16, 69, 7, Snow, 
2014-2-24, 6, 83, 13, Fog-Snow, 
2014-2-25, 3, 71, 11, , 
2014-2-26, 13, 65, 15, , 
2014-2-27, 4, 72, 14, , 
2014-2-28, 13, 64, 18, Snow, 
2014-3-1, -8, 78, 11, Snow, 
2014-3-2, -9, 66, 5, , 
2014-3-3, 4, 74, 12, , 
2014-3-4, 10, 78, 9, Fog-Snow, 
2014-3-5, 15, 87, 13, , 
2014-3-6, 37, 79, 9, , 
2014-3-7, 28, 73, 16, , 
2014-3-8, 30, 71, 6, , 
2014-3-9, 51, 56, 10, , 
2014-3-10, 46, 67, 11, , 
2014-3-11, 37, 79, 13, Rain-Snow, 
2014-3-12, 40, 67, 15, , 
2014-3-13, 48, 50, 13, , 
2014-3-14, 44, 56, 13, , 
2014-3-15, 28, 83, 13, Snow, 
2014-3-16, 26, 75, 9, , 
2014-3-17, 42, 61, 11, , 
2014-3-18, 32, 81, 19, , 
2014-3-19, 36, 64, 9, Rain, 
2014-3-20, 44, 51, 9, , 
2014-3-21, 33, 68, 18, Fog-Snow, 
2014-3-22, 21, 59, 10, , 
2014-3-23, 25, 67, 9, , 
2014-3-24, 27, 67, 12, Snow, 
2014-3-25, 23, 56, 9, , 
2014-3-26, 50, 44, 16, , 
2014-3-27, 33, 60, 19, Rain, 
2014-3-28, 27, 60, 7, , 
2014-3-29, 46, 54, 12, , 
2014-3-30, 48, 58, 14, , 
2014-3-31, 27, 79, 29, Fog-Snow, 
2014-4-1, 17, 73, 7, , 
2014-4-2, 26, 81, 11, Fog-Snow, 
2014-4-3, 33, 86, 12, Fog, 
2014-4-4, 36, 69, 9, , 
2014-4-5, 47, 61, 10, , 
2014-4-6, 44, 66, 6, Rain-Thunderstorm, 
2014-4-7, 43, 62, 14, Rain, 
2014-4-8, 45, 54, 8, , 
2014-4-9, 60, 43, 12, , 
2014-4-10, 51, 51, 9, , 
2014-4-11, 52, 55, 9, , 
2014-4-12, 52, 55, 17, , 
2014-4-13, 34, 60, 23, , 
2014-4-14, 29, 55, 10, Snow, 
2014-4-15, 39, 53, 15, , 
2014-4-16, 32, 75, 16, Rain-Snow, 
2014-4-17, 33, 66, 11, , 
2014-4-18, 59, 44, 19, , 
2014-4-19, 55, 43, 9, , 
2014-4-20, 57, 48, 11, , 
2014-4-21, 54, 43, 11, , 
2014-4-22, 55, 53, 19, , 
2014-4-23, 59, 53, 20, Thunderstorm, 
2014-4-24, 55, 47, 15, , 
2014-4-25, 52, 45, 6, , 
2014-4-26, 60, 51, 25, , 
2014-4-27, 48, 76, 21, Rain-Thunderstorm, 
2014-4-28, 38, 93, 20, Rain-Snow-Thunderstorm, 
2014-4-29, 43, 70, 21, Rain-Snow, 
2014-4-30, 43, 64, 20, , 
2014-5-1, 48, 54, 16, , 
2014-5-2, 52, 60, 12, Rain, 
2014-5-3, 47, 74, 8, Rain, 
2014-5-4, 46, 64, 14, Rain-Thunderstorm, 
2014-5-5, 51, 63, 10, , 
2014-5-6, 58, 64, 11, Rain-Thunderstorm, 
2014-5-7, 56, 69, 14, Rain, 
2014-5-8, 43, 91, 19, Rain, 
2014-5-9, 49, 64, 6, , 
2014-5-10, 55, 59, 16, Rain, 
2014-5-11, 47, 79, 17, Rain, 
2014-5-12, 45, 67, 22, Rain, 
2014-5-13, 48, 54, 15, , 
2014-5-14, 45, 55, 11, , 
2014-5-15, 42, 59, 6, , 
2014-5-16, 47, 58, 9, , 
2014-5-17, 51, 57, 6, , 
2014-5-18, 59, 65, 17, , 
2014-5-19, 64, 66, 13, , 
2014-5-20, 63, 57, 9, , 
2014-5-21, 57, 66, 7, , 
2014-5-22, 64, 62, 12, , 
2014-5-23, 70, 65, 12, , 
2014-5-24, 70, 66, 13, , 
2014-5-25, 70, 72, 9, Rain-Thunderstorm, 
2014-5-26, 69, 71, 5, Thunderstorm, 
2014-5-27, 71, 74, 6, Fog-Rain-Thunderstorm, 
2014-5-28, 69, 72, 9, Fog, 
2014-5-29, 74, 62, 14, , 
2014-5-30, 72, 74, 9, Rain-Thunderstorm, 
2014-5-31, 68, 84, 6, Rain, 
2014-6-1, 65, 87, 9, Rain-Thunderstorm, 
2014-6-2, 63, 71, 14, , 
2014-6-3, 55, 94, 8, Rain-Thunderstorm, 
2014-6-4, 65, 79, 6, Fog-Rain-Thunderstorm, 
2014-6-5, 67, 68, 7, , 
2014-6-6, 57, 73, 17, Rain, 
2014-6-7, 58, 68, 8, , 
2014-6-8, 52, 80, 5, Rain, 
2014-6-9, 58, 69, 5, , 
2014-6-10, 63, 66, 10, Rain-Thunderstorm, 
2014-6-11, 62, 78, 15, Rain-Thunderstorm, 
2014-6-12, 57, 62, 9, , 
2014-6-13, 61, 64, 15, Rain-Thunderstorm, 
2014-6-14, 63, 79, 12, Fog-Rain-Thunderstorm, 
2014-6-15, 64, 67, 12, Rain-Thunderstorm, 
2014-6-16, 66, 81, 8, Rain-Thunderstorm, 
2014-6-17, 68, 90, 10, , 
2014-6-18, 72, 82, 15, , 
2014-6-19, 67, 68, 9, Rain-Thunderstorm, 
2014-6-20, 68, 65, 8, , 
2014-6-21, 72, 62, 11, Rain-Thunderstorm, 
2014-6-22, 69, 72, 10, Rain, 
2014-6-23, 65, 65, 9, , 
2014-6-24, 68, 70, 7, , 
2014-6-25, 69, 72, 11, , 
2014-6-26, 73, 74, 12, Rain-Thunderstorm, 
2014-6-27, 72, 71, 7, Rain-Thunderstorm, 
2014-6-28, 68, 77, 13, Fog-Rain-Thunderstorm, 
2014-6-29, 68, 60, 13, , 
2014-6-30, 67, 57, 19, , 
2014-7-1, 61, 64, 19, Rain, 
2014-7-2, 60, 69, 6, , 
2014-7-3, 65, 62, 10, , 
2014-7-4, 74, 68, 12, Rain, 
2014-7-5, 80, 66, 5, , 
2014-7-6, 74, 60, 10, , 
2014-7-7, 70, 73, 13, , 
2014-7-8, 68, 61, 12, , 
2014-7-9, 68, 58, 5, , 
2014-7-10, 71, 76, 9, Thunderstorm, 
2014-7-11, 79, 70, 5, Rain-Thunderstorm, 
2014-7-12, 71, 77, 9, Rain-Thunderstorm, 
2014-7-13, 70, 71, 9, , 
2014-7-14, 61, 64, 13, , 
2014-7-15, 61, 66, 5, , 
2014-7-16, 63, 65, 5, , 
2014-7-17, 71, 60, 8, , 
2014-7-18, 76, 64, 13, , 
2014-7-19, 76, 61, 10, , 
2014-7-20, 84, 65, 7, , 
2014-7-21, 87, 62, 12, , 
2014-7-22, 77, 65, 10, Rain-Thunderstorm, 
2014-7-23, 76, 59, 15, , 
2014-7-24, 83, 56, 20, , 
2014-7-25, 78, 57, 13, Rain-Thunderstorm, 
2014-7-26, 75, 61, 13, Fog-Rain-Thunderstorm, 
2014-7-27, 67, 64, 13, , 
2014-7-28, 66, 68, 5, , 
2014-7-29, 67, 65, 5, , 
2014-7-30, 74, 60, 6, Rain, 
2014-7-31, 73, 55, 6, , 
2014-8-1, 76, 64, 12, Rain-Thunderstorm, 
2014-8-2, 76, 62, 9, , 
2014-8-3, 74, 61, 7, , 
2014-8-4, 74, 70, 12, Rain, 
2014-8-5, 69, 83, 11, Rain, 
2014-8-6, 68, 92, 10, Rain, 
2014-8-7, 72, 81, 8, Fog, 
2014-8-8, 71, 80, 8, , 
2014-8-9, 73, 76, 6, Fog, 
2014-8-10, 70, 68, 12, , 
2014-8-11, 66, 61, 7, , 
2014-8-12, 69, 61, 6, , 
2014-8-13, 76, 61, 15, , 
2014-8-14, 79, 65, 18, Rain-Thunderstorm, 
2014-8-15, 75, 80, 6, , 
2014-8-16, 75, 76, 10, , 
2014-8-17, 72, 74, 8, Fog-Rain-Thunderstorm, 
2014-8-18, 71, 67, 12, , 
2014-8-19, 74, 67, 7, Rain, 
2014-8-20, 76, 78, 12, Rain-Thunderstorm, 
2014-8-21, 76, 70, 8, , 
2014-8-22, 73, 81, 13, Rain, 
2014-8-23, 72, 87, 12, Rain-Thunderstorm, 
2014-8-24, 69, 67, 12, , 
2014-8-25, 61, 68, 15, , 
2014-8-26, 60, 73, 9, , 
2014-8-27, 67, 85, 10, Rain, 
2014-8-28, 70, 90, 7, Rain, 
2014-8-29, 70, 71, 10, Fog, 
2014-8-30, 65, 74, 12, Fog, 
2014-8-31, 66, 82, 10, Rain, 
2014-9-1, 66, 64, 8, Thunderstorm, 
2014-9-2, 69, 60, 11, , 
2014-9-3, 77, 63, 8, , 
2014-9-4, 68, 66, 21, , 
2014-9-5, 61, 61, 8, , 
2014-9-6, 64, 55, 6, , 
2014-9-7, 70, 62, 13, Rain-Thunderstorm, 
2014-9-8, 74, 55, 7, , 
2014-9-9, 60, 74, 13, Rain, 
2014-9-10, 48, 76, 14, Rain, 
2014-9-11, 45, 79, 11, Rain, 
2014-9-12, 48, 67, 8, , 
2014-9-13, 54, 59, 12, , 
2014-9-14, 47, 76, 5, , 
2014-9-15, 51, 67, 5, , 
2014-9-16, 62, 61, 5, , 
2014-9-17, 64, 68, 7, , 
2014-9-18, 68, 67, 14, Rain-Thunderstorm, 
2014-9-19, 73, 66, 11, , 
2014-9-20, 67, 54, 14, Thunderstorm, 
2014-9-21, 59, 61, 7, , 
2014-9-22, 63, 57, 15, , 
2014-9-23, 64, 77, 14, , 
2014-9-24, 69, 63, 2, Fog, 
2014-9-25, 72, 63, 9, Fog, 
2014-9-26, 78, 55, 14, , 
2014-9-27, 75, 48, 14, , 
2014-9-28, 68, 68, 12, , 
2014-9-29, 59, 79, 14, Rain, 
2014-9-30, 64, 70, 21, Rain-Thunderstorm, 
2014-10-1, 60, 64, 12, Rain, 
2014-10-2, 57, 60, 15, Rain, 
2014-10-3, 41, 45, 24, , 
2014-10-4, 43, 51, 6, Rain, 
2014-10-5, 50, 63, 14, Rain-Thunderstorm, 
2014-10-6, 56, 55, 13, Rain, 
2014-10-7, 53, 53, 17, , 
2014-10-8, 51, 49, 10, , 
2014-10-9, 49, 49, 8, , 
2014-10-10, 44, 55, 6, , 
2014-10-11, 59, 49, 16, , 
2014-10-12, 56, 75, 14, Rain, 
2014-10-13, 52, 64, 14, , 
2014-10-14, 51, 56, 5, , 
2014-10-15, 65, 40, 14, , 
2014-10-16, 61, 47, 24, Rain, 
2014-10-17, 46, 68, 15, Rain, 
2014-10-18, 46, 70, 11, Fog, 
2014-10-19, 59, 57, 9, , 
2014-10-20, 55, 57, 8, , 
2014-10-21, 67, 44, 17, , 
2014-10-22, 55, 68, 11, Rain, 
2014-10-23, 52, 58, 4, , 
2014-10-24, 58, 48, 7, , 
2014-10-25, 53, 49, 7, , 
2014-10-26, 62, 47, 11, , 
2014-10-27, 51, 49, 20, Rain, 
2014-10-28, 37, 65, 18, , 
2014-10-29, 39, 60, 8, Fog, 
2014-10-30, 38, 66, 15, , 
2014-10-31, 29, 64, 13, Fog, 
2014-11-1, 45, 37, 20, , 
2014-11-2, 53, 49, 9, , 
2014-11-3, 42, 75, 13, Rain, 
2014-11-4, 45, 59, 9, , 
2014-11-5, 45, 59, 17, Rain, 
2014-11-6, 42, 56, 9, , 
2014-11-7, 53, 56, 19, , 
2014-11-8, 40, 64, 9, , 
2014-11-9, 36, 83, 12, Rain, 
2014-11-10, 23, 80, 22, Fog-Rain-Snow, 
2014-11-11, 12, 75, 19, Snow, 
2014-11-12, 14, 79, 22, Snow, 
2014-11-13, 4, 79, 8, Fog-Snow, 
2014-11-14, 9, 77, 9, Fog-Snow, 
2014-11-15, 12, 79, 16, Snow, 
2014-11-16, 10, 74, 21, Snow, 
2014-11-17, 12, 65, 19, Snow, 
2014-11-18, 20, 72, 14, , 
2014-11-19, 21, 73, 16, Snow, 
2014-11-20, 18, 81, 7, , 
2014-11-21, 27, 79, 7, , 
2014-11-22, 31, 81, 5, Fog, 
2014-11-23, 34, 73, 21, , 
2014-11-24, 24, 60, 16, , 
2014-11-25, 30, 83, 10, Snow, 
2014-11-26, 24, 78, 12, Snow, 
2014-11-27, 17, 77, 13, , 
2014-11-28, 29, 72, 5, , 
2014-11-29, 24, 78, 13, , 
2014-11-30, 9, 72, 14, Snow, 
2014-12-1, 9, 64, 14, , 
2014-12-2, 27, 59, 10, , 
2014-12-3, 24, 58, 12, , 
2014-12-4, 29, 61, 6, , 
2014-12-5, 30, 70, 8, , 
2014-12-6, 25, 72, 13, , 
2014-12-7, 41, 57, 15, , 
2014-12-8, 32, 75, 11, , 
2014-12-9, 27, 78, 11, , 
2014-12-10, 27, 76, 5, , 
2014-12-11, 35, 77, 10, Fog, 
2014-12-12, 45, 61, 11, , 
2014-12-13, 44, 76, 10, , 
2014-12-14, 33, 89, 13, Fog, 
2014-12-15, 27, 85, 24, Fog-Snow, 
2014-12-16, 21, 78, 11, , 
2014-12-17, 17, 86, 12, , 
2014-12-18, 22, 92, 7, , 
2014-12-19, 20, 89, 2, Fog-Snow, 
2014-12-20, 21, 90, 4, Fog, 
2014-12-21, 28, 87, 7, , 
2014-12-22, 33, 84, 18, Rain-Snow, 
2014-12-23, 29, 85, 23, Fog-Snow, 
2014-12-24, 21, 86, 7, , 
2014-12-25, 29, 89, 14, Rain-Snow, 
2014-12-26, 17, 83, 11, Snow, 
2014-12-27, 15, 82, 7, , 
2014-12-28, 10, 88, 10, Fog-Snow, 
2014-12-29, 0, 78, 12, Snow, 
2014-12-30, -3, 80, 12, , 
2014-12-31, 7, 69, 12, , 
2015-1-1, 25, 69, 10, , 
2015-1-2, 17, 80, 7, , 
2015-1-3, 16, 72, 20, Snow, 
2015-1-4, 0, 71, 11, Snow, 
2015-1-5, 0, 78, 12, Fog-Snow, 
2015-1-6, 5, 77, 14, Snow, 
2015-1-7, 7, 60, 13, , 
2015-1-8, 17, 53, 26, Rain-Snow, 
2015-1-9, 3, 64, 17, , 
2015-1-10, 5, 71, 8, , 
2015-1-11, 9, 77, 8, , 
2015-1-12, -3, 76, 8, , 
2015-1-13, 11, 82, 12, Snow, 
2015-1-14, 24, 77, 10, , 
2015-1-15, 32, 74, 11, , 
2015-1-16, 31, 74, 6, , 
2015-1-17, 40, 61, 20, , 
2015-1-18, 33, 65, 5, , 
2015-1-19, 42, 61, 15, , 
2015-1-20, 37, 76, 16, Rain, 
2015-1-21, 29, 81, 12, Snow, 
2015-1-22, 30, 65, 8, , 
2015-1-23, 39, 60, 12, , 
2015-1-24, 43, 62, 18, Rain, 
2015-1-25, 38, 75, 11, Rain, 
2015-1-26, 43, 63, 10, , 
2015-1-27, 44, 68, 6, , 
2015-1-28, 44, 69, 17, , 
2015-1-29, 28, 66, 12, , 
2015-1-30, 34, 67, 7, , 
2015-1-31, 20, 80, 16, Fog, 
2015-2-1, 1, 71, 14, Snow, 
2015-2-2, 9, 74, 9, , 
2015-2-3, 13, 79, 9, , 
2015-2-4, 9, 72, 12, , 
2015-2-5, 25, 69, 7, , 
2015-2-6, 42, 67, 6, , 
2015-2-7, 50, 57, 8, , 
2015-2-8, 37, 78, 8, Fog, 
2015-2-9, 30, 96, 14, Fog-Rain, 
2015-2-10, 36, 81, 20, Fog-Rain, 
2015-2-11, 16, 69, 17, Snow, 
2015-2-12, 16, 65, 12, Snow, 
2015-2-13, 33, 63, 8, , 
2015-2-14, 19, 64, 16, Snow, 
2015-2-15, 25, 56, 7, , 
2015-2-16, 26, 78, 9, Snow, 
2015-2-17, 11, 63, 18, , 
2015-2-18, 6, 60, 9, , 
2015-2-19, 20, 63, 11, , 
2015-2-20, 34, 66, 12, Rain, 
2015-2-21, 16, 75, 12, Snow, 
2015-2-22, 0, 65, 9, , 
2015-2-23, 16, 56, 11, , 
2015-2-24, 39, 64, 13, , 
2015-2-25, 16, 77, 15, Snow, 
2015-2-26, 4, 64, 9, , 
2015-2-27, 9, 56, 9, , 
2015-2-28, 20, 53, 11, , 
2015-3-1, 22, 62, 12, , 
2015-3-2, 27, 60, 15, Snow, 
2015-3-3, 18, 73, 20, Fog-Snow, 
2015-3-4, 3, 63, 13, , 
2015-3-5, 13, 69, 8, , 
2015-3-6, 39, 52, 8, , 
2015-3-7, 40, 57, 9, , 
2015-3-8, 41, 59, 8, Fog, 
2015-3-9, 47, 44, 6, , 
2015-3-10, 48, 47, 9, , 
2015-3-11, 55, 48, 12, , 
2015-3-12, 57, 31, 10, , 
2015-3-13, 53, 45, 13, , 
2015-3-14, 51, 48, 12, , 
2015-3-15, 70, 25, 10, , 
2015-3-16, 48, 51, 13, Rain, 
2015-3-17, 33, 61, 6, , 
2015-3-18, 45, 34, 17, , 
2015-3-19, 37, 59, 12, , 
2015-3-20, 47, 54, 12, , 
2015-3-21, 39, 66, 17, , 
2015-3-22, 35, 53, 13, , 
2015-3-23, 43, 57, 13, , 
2015-3-24, 50, 48, 18, , 
2015-3-25, 34, 57, 19, , 
2015-3-26, 28, 80, 4, Fog-Snow, 
2015-3-27, 39, 69, 12, Snow, 
2015-3-28, 48, 63, 16, , 
2015-3-29, 53, 51, 19, , 
2015-3-30, 56, 44, 12, , 
2015-3-31, 55, 45, 7, , 
2015-4-1, 55, 33, 16, , 
2015-4-2, 44, 38, 19, , 
2015-4-3, 37, 56, 11, , 
2015-4-4, 43, 46, 6, , 
2015-4-5, 49, 47, 18, , 
2015-4-6, 36, 73, 16, Rain, 
2015-4-7, 39, 91, 8, Fog, 
2015-4-8, 39, 96, 10, Fog-Rain, 
2015-4-9, 48, 59, 19, Rain, 
2015-4-10, 47, 48, 8, , 
2015-4-11, 61, 45, 14, , 
2015-4-12, 51, 43, 18, , 
2015-4-13, 48, 40, 11, , 
2015-4-14, 58, 33, 18, , 
2015-4-15, 59, 51, 18, , 
2015-4-16, 58, 58, 10, , 
2015-4-17, 55, 52, 6, , 
2015-4-18, 52, 74, 10, Rain, 
2015-4-19, 46, 67, 21, Rain, 
2015-4-20, 44, 45, 20, , 
2015-4-21, 40, 45, 14, , 
2015-4-22, 39, 49, 5, , 
2015-4-23, 52, 44, 16, , 
2015-4-24, 63, 55, 12, , 
2015-4-25, 52, 81, 12, Rain, 
2015-4-26, 54, 57, 10, , 
2015-4-27, 52, 57, 10, Rain, 
2015-4-28, 54, 62, 7, , 
2015-4-29, 53, 48, 10, , 
2015-4-30, 65, 49, 14, Rain-Thunderstorm, 
2015-5-1, 59, 51, 7, , 
2015-5-2, 68, 43, 10, Thunderstorm, 
2015-5-3, 60, 38, 16, , 
2015-5-4, 55, 34, 6, , 
