Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-3-31, 45, 54, 4, , 
2014-4-1, 62, 34, 13, Rain, 
2014-4-2, 48, 77, 6, Rain, 
2014-4-3, 48, 90, 8, Rain-Thunderstorm, 
2014-4-4, 52, 89, 9, Rain, 
2014-4-5, 42, 61, 14, Rain, 
2014-4-6, 42, 54, 3, , 
2014-4-7, 50, 83, 7, Rain-Thunderstorm, 
2014-4-8, 52, 75, 15, Rain, 
2014-4-9, 50, 55, 9, , 
2014-4-10, 57, 46, 12, , 
2014-4-11, 58, 79, 6, Rain, 
2014-4-12, 57, 59, 7, , 
2014-4-13, 69, 49, 11, Rain, 
2014-4-14, 59, 79, 16, Rain, 
2014-4-15, 36, 79, 15, Rain-Snow, 
2014-4-16, 35, 53, 6, , 
2014-4-17, 50, 40, 9, , 
2014-4-18, 54, 46, 2, , 
2014-4-19, 51, 56, 8, , 
2014-4-20, 56, 46, 5, , 
2014-4-21, 62, 47, 3, , 
2014-4-22, 57, 64, 11, Rain, 
2014-4-23, 46, 59, 10, , 
2014-4-24, 50, 38, 7, Rain, 
2014-4-25, 54, 68, 11, Rain, 
2014-4-26, 59, 56, 9, Rain, 
2014-4-27, 52, 57, 10, , 
2014-4-28, 52, 83, 9, Rain-Thunderstorm, 
2014-4-29, 64, 82, 14, Rain-Thunderstorm, 
2014-4-30, 58, 88, 7, Rain, 
2014-5-1, 52, 63, 9, , 
2014-5-2, 52, 67, 10, , 
2014-5-3, 55, 55, 10, Rain, 
2014-5-4, 58, 42, 13, , 
2014-5-5, 50, 62, 8, Rain-Thunderstorm, 
2014-5-6, 56, 47, 7, , 
2014-5-7, 68, 48, 8, , 
2014-5-8, 74, 53, 9, , 
2014-5-9, 70, 64, 10, , 
2014-5-10, 62, 84, 6, Rain-Thunderstorm, 
2014-5-11, 67, 87, 7, Fog-Rain-Thunderstorm, 
2014-5-12, 73, 85, 6, Fog-Rain-Thunderstorm, 
2014-5-13, 77, 64, 9, , 
2014-5-14, 67, 90, 6, Fog-Rain-Thunderstorm, 
2014-5-15, 56, 86, 10, Rain, 
2014-5-16, 45, 73, 3, , 
2014-5-17, 46, 80, 6, Rain, 
2014-5-18, 50, 65, 1, Fog, 
2014-5-19, 55, 51, 2, , 
2014-5-20, 66, 58, 8, , 
2014-5-21, 70, 82, 7, Rain-Thunderstorm, 
2014-5-22, 68, 71, 7, Thunderstorm, 
2014-5-23, 60, 60, 8, , 
2014-5-24, 60, 61, 2, , 
2014-5-25, 67, 53, 1, , 
2014-5-26, 70, 58, 3, , 
2014-5-27, 77, 62, 8, , 
2014-5-28, 76, 71, 7, Thunderstorm, 
2014-5-29, 71, 82, 5, , 
2014-5-30, 67, 61, 6, , 
2014-5-31, 69, 54, 4, , 
2014-6-1, 72, 54, 6, , 
2014-6-2, 74, 79, 10, Rain-Thunderstorm, 
2014-6-3, 78, 72, 11, Rain, 
2014-6-4, 64, 85, 6, Rain-Thunderstorm, 
2014-6-5, 63, 72, 9, , 
2014-6-6, 65, 55, 2, , 
2014-6-7, 67, 53, 3, , 
2014-6-8, 66, 80, 8, Rain, 
2014-6-9, 65, 74, 5, , 
2014-6-10, 66, 88, 3, Rain-Thunderstorm, 
2014-6-11, 72, 83, 9, Rain, 
2014-6-12, 70, 80, 7, , 
2014-6-13, 68, 72, 7, , 
2014-6-14, 62, 57, 5, , 
2014-6-15, 66, 57, 5, , 
2014-6-16, 75, 69, 7, Rain-Thunderstorm, 
2014-6-17, 80, 64, 10, Rain, 
2014-6-18, 80, 71, 9, Rain-Thunderstorm, 
2014-6-19, 73, 80, 7, Rain-Thunderstorm, 
2014-6-20, 74, 85, 5, Rain-Thunderstorm, 
2014-6-21, 70, 83, 7, , 
2014-6-22, 72, 69, 2, , 
2014-6-23, 76, 74, 6, Rain-Thunderstorm, 
2014-6-24, 76, 83, 7, Rain-Thunderstorm, 
2014-6-25, 74, 89, 4, Fog-Rain, 
2014-6-26, 73, 80, 2, Fog, 
2014-6-27, 75, 68, 2, , 
2014-6-28, 76, 73, 6, Rain-Thunderstorm, 
2014-6-29, 78, 77, 8, , 
2014-6-30, 77, 76, 8, , 
2014-7-1, 78, 76, 12, Rain-Thunderstorm, 
2014-7-2, 75, 81, 7, Rain-Thunderstorm, 
2014-7-3, 66, 73, 9, Rain, 
2014-7-4, 64, 61, 6, , 
2014-7-5, 66, 53, 3, , 
2014-7-6, 70, 62, 5, , 
2014-7-7, 74, 76, 10, Fog-Rain-Thunderstorm, 
2014-7-8, 76, 74, 11, Rain, 
2014-7-9, 73, 65, 8, , 
2014-7-10, 71, 62, 4, , 
2014-7-11, 70, 60, 3, , 
2014-7-12, 75, 63, 4, , 
2014-7-13, 78, 74, 9, Rain-Thunderstorm, 
2014-7-14, 74, 89, 6, Fog-Rain-Thunderstorm, 
2014-7-15, 67, 72, 9, , 
2014-7-16, 62, 70, 6, , 
2014-7-17, 62, 67, 1, , 
2014-7-18, 65, 69, 3, Rain, 
2014-7-19, 67, 90, 3, Rain, 
2014-7-20, 70, 87, 2, Fog-Rain, 
2014-7-21, 74, 87, 1, Fog, 
2014-7-22, 78, 75, 3, , 
2014-7-23, 72, 80, 8, Rain, 
2014-7-24, 65, 69, 9, , 
2014-7-25, 64, 67, 3, , 
2014-7-26, 73, 74, 7, Rain-Thunderstorm, 
2014-7-27, 72, 87, 7, Fog-Rain-Thunderstorm, 
2014-7-28, 68, 76, 10, , 
2014-7-29, 62, 70, 6, , 
2014-7-30, 65, 75, 7, Rain-Thunderstorm, 
2014-7-31, 70, 68, 6, , 
2014-8-1, 72, 74, 2, Rain, 
2014-8-2, 68, 80, 4, Rain-Thunderstorm, 
2014-8-3, 72, 71, 2, , 
2014-8-4, 72, 75, 1, Fog, 
2014-8-5, 73, 68, 3, , 
2014-8-6, 74, 75, 6, , 
2014-8-7, 68, 61, 4, , 
2014-8-8, 70, 61, 5, , 
2014-8-9, 72, 66, 7, , 
2014-8-10, 74, 66, 7, Rain-Thunderstorm, 
2014-8-11, 76, 85, 9, Rain-Thunderstorm, 
2014-8-12, 71, 85, 8, Fog-Thunderstorm, 
2014-8-13, 68, 69, 10, , 
2014-8-14, 66, 63, 8, , 
2014-8-15, 60, 61, 3, Rain, 
2014-8-16, 64, 73, 4, Rain, 
2014-8-17, 74, 73, 4, , 
2014-8-18, 74, 77, 3, , 
2014-8-19, 76, 71, 4, Thunderstorm, 
2014-8-20, 78, 70, 7, Rain-Thunderstorm, 
2014-8-21, 72, 89, 7, Rain-Thunderstorm, 
2014-8-22, 74, 86, 6, Rain-Thunderstorm, 
2014-8-23, 78, 85, 4, Fog, 
2014-8-24, 75, 79, 5, , 
2014-8-25, 76, 70, 6, , 
2014-8-26, 76, 67, 6, , 
2014-8-27, 78, 76, 5, Rain-Thunderstorm, 
2014-8-28, 70, 70, 6, , 
2014-8-29, 70, 64, 7, , 
2014-8-30, 80, 62, 9, Rain, 
2014-8-31, 75, 89, 7, Fog-Rain-Thunderstorm, 
2014-9-1, 77, 80, 8, , 
2014-9-2, 74, 85, 7, Rain-Thunderstorm, 
2014-9-3, 73, 85, 1, Fog, 
2014-9-4, 74, 71, 2, , 
2014-9-5, 80, 72, 7, , 
2014-9-6, 70, 81, 9, Rain-Thunderstorm, 
2014-9-7, 63, 79, 3, Fog, 
2014-9-8, 64, 75, 6, , 
2014-9-9, 73, 70, 5, , 
2014-9-10, 72, 73, 9, Rain, 
2014-9-11, 68, 81, 13, Rain-Thunderstorm, 
2014-9-12, 60, 73, 6, , 
2014-9-13, 58, 71, 6, , 
2014-9-14, 56, 67, 3, , 
2014-9-15, 58, 70, 3, Rain, 
2014-9-16, 58, 82, 6, Rain, 
2014-9-17, 57, 72, 1, , 
2014-9-18, 59, 69, 4, , 
2014-9-19, 60, 64, 5, , 
2014-9-20, 69, 71, 7, , 
2014-9-21, 66, 69, 12, Rain, 
2014-9-22, 56, 65, 9, , 
2014-9-23, 56, 65, 2, , 
2014-9-24, 62, 61, 5, , 
2014-9-25, 63, 64, 2, , 
2014-9-26, 64, 70, 4, , 
2014-9-27, 66, 68, 5, , 
2014-9-28, 66, 67, 1, , 
2014-9-29, 67, 64, 3, , 
2014-9-30, 58, 82, 3, Rain-Thunderstorm, 
2014-10-1, 58, 87, 4, Fog-Rain-Thunderstorm, 
2014-10-2, 66, 73, 4, Fog, 
2014-10-3, 63, 80, 13, Rain, 
2014-10-4, 44, 74, 13, Rain, 
2014-10-5, 48, 57, 9, Rain, 
2014-10-6, 54, 84, 9, Rain-Thunderstorm, 
2014-10-7, 53, 90, 8, Rain, 
2014-10-8, 57, 66, 9, , 
2014-10-9, 49, 83, 3, Rain, 
2014-10-10, 54, 85, 2, Fog-Rain, 
2014-10-11, 52, 69, 7, , 
2014-10-12, 51, 70, 8, , 
2014-10-13, 66, 81, 9, , 
2014-10-14, 67, 83, 12, Rain, 
2014-10-15, 58, 86, 7, Rain, 
2014-10-16, 57, 86, 3, Fog-Rain, 
2014-10-17, 60, 70, 13, Rain, 
2014-10-18, 50, 77, 12, Rain, 
2014-10-19, 46, 69, 6, , 
2014-10-20, 52, 83, 5, Fog-Rain-Thunderstorm, 
2014-10-21, 48, 86, 8, Fog-Rain, 
2014-10-22, 47, 81, 11, , 
2014-10-23, 48, 81, 6, , 
2014-10-24, 50, 68, 2, , 
2014-10-25, 58, 65, 6, , 
2014-10-26, 50, 52, 6, , 
2014-10-27, 60, 58, 6, , 
2014-10-28, 60, 75, 12, Fog-Rain, 
2014-10-29, 50, 65, 9, , 
2014-10-30, 44, 67, 5, , 
2014-10-31, 42, 82, 7, Rain, 
2014-11-1, 38, 77, 18, , 
2014-11-2, 36, 59, 8, , 
2014-11-3, 46, 42, 7, , 
2014-11-4, 56, 56, 11, Rain, 
2014-11-5, 50, 75, 7, Rain, 
2014-11-6, 46, 91, 6, Rain, 
2014-11-7, 38, 71, 12, , 
2014-11-8, 42, 71, 11, , 
2014-11-9, 42, 61, 8, , 
2014-11-10, 52, 49, 8, , 
2014-11-11, 52, 70, 12, Rain, 
2014-11-12, 36, 72, 12, Rain, 
2014-11-13, 29, 70, 10, Snow, 
2014-11-14, 24, 69, 8, Snow, 
2014-11-15, 26, 61, 5, , 
2014-11-16, 34, 82, 4, Fog-Rain-Snow, 
2014-11-17, 24, 85, 6, Fog-Snow, 
2014-11-18, 14, 70, 13, Snow, 
2014-11-19, 24, 70, 12, Snow, 
2014-11-20, 24, 63, 15, , 
2014-11-21, 18, 61, 6, , 
2014-11-22, 36, 69, 8, Rain, 
2014-11-23, 54, 69, 11, Rain, 
2014-11-24, 50, 74, 21, Rain, 
2014-11-25, 32, 72, 10, , 
2014-11-26, 31, 78, 6, , 
2014-11-27, 31, 77, 10, Snow, 
2014-11-28, 26, 69, 10, , 
2014-11-29, 42, 60, 11, , 
2014-11-30, 58, 75, 14, Rain, 
2014-12-1, 42, 81, 10, Rain, 
2014-12-2, 30, 82, 8, , 
2014-12-3, 34, 79, 11, , 
2014-12-4, 30, 81, 2, , 
2014-12-5, 39, 90, 5, Rain, 
2014-12-6, 39, 85, 11, Rain, 
2014-12-7, 32, 71, 8, , 
2014-12-8, 40, 50, 10, Rain, 
2014-12-9, 39, 80, 7, Rain, 
2014-12-10, 32, 78, 13, Snow, 
2014-12-11, 29, 71, 12, , 
2014-12-12, 32, 77, 8, , 
2014-12-13, 37, 85, 9, , 
2014-12-14, 44, 79, 8, , 
2014-12-15, 42, 84, 3, Fog-Rain, 
2014-12-16, 44, 86, 10, Rain, 
2014-12-17, 32, 81, 14, Snow, 
2014-12-18, 28, 74, 7, , 
2014-12-19, 29, 76, 4, , 
2014-12-20, 29, 77, 2, , 
2014-12-21, 30, 74, 2, , 
2014-12-22, 34, 75, 5, , 
2014-12-23, 50, 90, 8, Rain, 
2014-12-24, 48, 89, 10, Rain, 
2014-12-25, 37, 75, 13, Rain, 
2014-12-26, 39, 78, 8, , 
2014-12-27, 45, 78, 7, Rain, 
2014-12-28, 38, 85, 9, Rain, 
2014-12-29, 28, 77, 7, , 
2014-12-30, 24, 69, 7, Snow, 
2014-12-31, 19, 57, 10, , 
2015-1-1, 28, 55, 12, , 
2015-1-2, 32, 63, 7, , 
2015-1-3, 44, 93, 9, Rain, 
2015-1-4, 42, 83, 15, Rain-Snow, 
2015-1-5, 18, 62, 15, Snow, 
2015-1-6, 16, 80, 6, Snow, 
2015-1-7, 6, 67, 14, Snow, 
2015-1-8, 6, 64, 12, Snow, 
2015-1-9, 12, 67, 19, Snow, 
2015-1-10, 8, 60, 8, , 
2015-1-11, 26, 59, 9, Rain-Snow, 
2015-1-12, 28, 89, 7, Rain-Snow, 
2015-1-13, 16, 71, 11, Snow, 
2015-1-14, 12, 78, 4, , 
2015-1-15, 22, 68, 5, , 
2015-1-16, 28, 78, 7, , 
2015-1-17, 36, 69, 9, , 
2015-1-18, 40, 78, 12, Rain, 
2015-1-19, 35, 75, 6, , 
2015-1-20, 37, 81, 4, Rain, 
2015-1-21, 38, 85, 7, Rain, 
2015-1-22, 32, 83, 7, Rain, 
2015-1-23, 30, 74, 4, , 
2015-1-24, 31, 77, 9, , 
2015-1-25, 30, 89, 8, Fog-Snow, 
2015-1-26, 16, 84, 13, Snow, 
2015-1-27, 13, 81, 4, , 
2015-1-28, 16, 76, 4, Fog, 
2015-1-29, 32, 82, 12, Rain-Snow, 
2015-1-30, 22, 73, 14, Snow, 
2015-1-31, 22, 70, 5, Snow, 
2015-2-1, 36, 92, 6, Fog-Rain-Snow, 
2015-2-2, 26, 79, 14, Rain-Snow, 
2015-2-3, 22, 69, 7, , 
2015-2-4, 32, 76, 10, Rain-Snow, 
2015-2-5, 15, 66, 11, Snow, 
2015-2-6, 18, 62, 8, , 
2015-2-7, 38, 58, 9, , 
2015-2-8, 47, 76, 10, Rain, 
2015-2-9, 31, 83, 13, , 
2015-2-10, 23, 81, 10, , 
2015-2-11, 27, 81, 7, Rain, 
2015-2-12, 19, 73, 12, Rain-Snow, 
2015-2-13, 16, 62, 5, , 
2015-2-14, 18, 67, 19, Fog-Snow, 
2015-2-15, 4, 56, 12, , 
2015-2-16, 5, 70, 8, Snow, 
2015-2-17, 7, 65, 6, , 
2015-2-18, 11, 70, 12, Fog-Snow, 
2015-2-19, 2, 65, 14, Snow, 
2015-2-20, 4, 57, 8, , 
2015-2-21, 22, 84, 7, Fog-Snow, 
2015-2-22, 22, 82, 7, Fog, 
2015-2-23, 8, 60, 11, , 
2015-2-24, 8, 60, 7, , 
2015-2-25, 22, 63, 10, , 
2015-2-26, 14, 70, 12, Snow, 
2015-2-27, 9, 72, 5, Snow, 
2015-2-28, 13, 54, 4, Snow, 
2015-3-1, 27, 90, 5, Fog-Snow, 
2015-3-2, 22, 68, 10, , 
2015-3-3, 31, 82, 8, Rain, 
2015-3-4, 30, 86, 7, Rain-Snow, 
2015-3-5, 14, 58, 12, , 
2015-3-6, 12, 67, 6, , 
2015-3-7, 29, 65, 10, , 
2015-3-8, 37, 70, 8, , 
2015-3-9, 40, 72, 2, , 
2015-3-10, 40, 94, 1, Fog-Rain, 
2015-3-11, 42, 90, 4, Fog, 
2015-3-12, 40, 70, 6, Fog, 
2015-3-13, 46, 71, 8, Rain, 
2015-3-14, 50, 86, 9, Rain, 
2015-3-15, 44, 69, 8, , 
2015-3-16, 56, 56, 8, , 
2015-3-17, 46, 64, 14, , 
2015-3-18, 34, 46, 7, , 
2015-3-19, 44, 44, 5, Rain, 
2015-3-20, 42, 81, 6, Rain, 
2015-3-21, 52, 68, 10, , 
2015-3-22, 36, 48, 11, , 
2015-3-23, 30, 63, 10, Fog-Snow, 
2015-3-24, 34, 65, 8, , 
2015-3-25, 53, 76, 11, Rain-Thunderstorm, 
2015-3-26, 41, 89, 6, Rain, 
2015-3-27, 28, 65, 10, , 
2015-3-28, 24, 61, 8, , 
2015-3-29, 32, 52, 8, Rain, 
2015-3-30, 46, 57, 13, , 
2015-3-31, 49, 59, 13, , 
2015-4-1, 46, 63, 3, , 
2015-4-2, 55, 70, 10, Rain-Thunderstorm, 
2015-4-3, 52, 91, 7, Rain, 
2015-4-4, 40, 53, 13, , 
2015-4-5, 50, 41, 10, , 
2015-4-6, 54, 65, 6, Rain, 
2015-4-7, 58, 94, 6, Rain-Thunderstorm, 
2015-4-8, 58, 92, 6, Fog-Rain-Thunderstorm, 
2015-4-9, 65, 89, 7, Rain-Thunderstorm, 
2015-4-10, 60, 70, 16, Rain-Thunderstorm, 
2015-4-11, 48, 57, 9, , 
2015-4-12, 54, 48, 3, , 
2015-4-13, 66, 56, 10, Rain, 
2015-4-14, 56, 51, 8, , 
2015-4-15, 56, 36, 9, , 
2015-4-16, 58, 71, 10, Rain, 
2015-4-17, 64, 68, 5, , 
2015-4-18, 62, 52, 3, , 
2015-4-19, 63, 72, 13, Rain, 
2015-4-20, 54, 78, 15, Rain, 
2015-4-21, 50, 45, 14, , 
2015-4-22, 44, 68, 12, Rain, 
2015-4-23, 40, 55, 10, , 
2015-4-24, 42, 48, 4, , 
2015-4-25, 46, 65, 7, Rain, 
2015-4-26, 47, 56, 11, , 
2015-4-27, 44, 65, 8, , 
2015-4-28, 48, 62, 7, , 
2015-4-29, 52, 56, 4, , 
2015-4-30, 50, 73, 8, Rain, 
2015-5-1, 58, 62, 9, Rain, 
2015-5-2, 59, 54, 3, , 
2015-5-3, 62, 50, 3, , 
2015-5-4, 68, 58, 7, Rain, 
