Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events,0
2015-4-6,6,6,3,0
2015-4-7,6,10,2,1
2015-4-8,5,10,3,1
2015-4-9,5,10,2,0
2015-4-10,6,10,2,1
2015-4-11,6,7,2,0
2015-4-12,5,8,1,0
2015-4-13,6,9,2,0
2015-4-14,6,10,2,1
2015-4-15,6,8,1,1
2015-4-16,6,8,2,0
2015-4-17,7,10,1,1
2015-4-18,7,10,1,0
2015-4-19,6,10,3,1
2015-4-20,7,10,4,1
2015-4-21,6,10,2,1
2015-4-22,6,7,2,1
2015-4-23,5,5,3,0
2015-4-24,5,4,3,0
2015-4-25,5,7,2,0
2015-4-26,6,9,2,0
2015-4-27,5,7,2,0
2015-4-28,6,7,3,0
2015-4-29,6,7,1,0
2015-4-30,6,10,2,0
2015-5-1,6,10,2,1
2015-5-2,6,10,1,0
2015-5-3,7,10,1,0
2015-5-4,7,6,1,0
2015-5-5,7,7,2,0

