Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-12-13,4,10,1,1
2014-12-14,5,10,2,1
2014-12-15,5,10,2,1
2014-12-16,4,10,2,1
2014-12-17,3,10,2,1
2014-12-18,3,10,1,1
2014-12-19,3,10,1,1
2014-12-20,3,10,1,1
2014-12-21,4,10,3,1
2014-12-22,4,10,2,1
2014-12-23,4,10,2,1
2014-12-24,4,10,1,1
2014-12-25,4,10,2,0
2014-12-26,4,10,1,0
2014-12-27,4,10,2,1
2014-12-28,3,9,1,0
2014-12-29,2,8,2,0
2014-12-30,1,7,2,0
2014-12-31,1,7,2,0
2015-1-1,3,8,2,0
2015-1-2,3,8,1,0
2015-1-3,3,10,1,1
2015-1-4,2,10,2,1
2015-1-5,1,10,1,1
2015-1-6,1,9,2,1
2015-1-7,1,7,2,0
2015-1-8,1,10,3,1
2015-1-9,1,8,2,1
2015-1-10,1,9,2,0
2015-1-11,2,10,1,0
2015-1-12,1,8,2,0
2015-1-13,1,10,1,1
2015-1-14,1,10,1,0
2015-1-15,3,10,1,0
2015-1-16,3,10,2,0
2015-1-17,4,10,2,1
2015-1-18,4,9,1,1
2015-1-19,3,10,1,1
2015-1-20,4,10,2,1
2015-1-21,3,10,1,1
2015-1-22,3,10,1,0
2015-1-23,4,10,2,0
2015-1-24,4,10,1,0
2015-1-25,3,10,3,1
2015-1-26,2,10,1,1
2015-1-27,3,10,1,1
2015-1-28,3,10,3,1
2015-1-29,3,9,2,1
2015-1-30,2,8,1,0
2015-1-31,3,9,1,1
2015-2-1,2,10,4,1
2015-2-2,1,9,1,0
2015-2-3,1,10,1,1
2015-2-4,2,9,2,0
2015-2-5,1,9,2,0
2015-2-6,2,9,1,0
2015-2-7,3,10,1,0
2015-2-8,3,10,3,1
2015-2-9,2,9,2,0
2015-2-10,2,10,2,1
2015-2-11,3,9,2,1
2015-2-12,1,8,2,1
2015-2-13,2,10,1,1
2015-2-14,2,6,3,1
2015-2-15,1,7,1,0
2015-2-16,2,8,1,1
2015-2-17,2,9,2,1
2015-2-18,1,9,2,1
2015-2-19,1,6,1,0
2015-2-20,1,9,3,1
2015-2-21,3,9,1,0
2015-2-22,1,7,2,0
2015-2-23,1,7,1,0
2015-2-24,3,6,2,1
2015-2-25,2,8,1,1
2015-2-26,1,8,2,0
2015-2-27,1,7,1,0
2015-2-28,1,8,2,1
2015-3-1,3,9,1,1
2015-3-2,2,8,1,0
2015-3-3,3,10,2,1
2015-3-4,2,7,2,0
2015-3-5,1,7,1,0
2015-3-6,2,8,2,0
2015-3-7,4,8,1,0
2015-3-8,4,9,1,0
2015-3-9,4,9,1,0
2015-3-10,5,10,1,1
2015-3-11,5,7,1,1
2015-3-12,5,6,2,0
2015-3-13,5,7,1,0
2015-3-14,5,6,2,0
2015-3-15,5,7,2,0
2015-3-16,6,5,2,0
2015-3-17,4,5,2,0
2015-3-18,4,4,1,0
2015-3-19,5,4,2,0
2015-3-20,5,5,1,0
2015-3-21,4,6,2,0
2015-3-22,4,8,2,1
2015-3-23,3,9,2,1
2015-3-24,3,8,2,1
2015-3-25,4,10,2,1
2015-3-26,4,7,2,0
2015-3-27,3,5,2,0
2015-3-28,3,6,1,0
2015-3-29,4,9,2,1
2015-3-30,5,6,2,0
2015-3-31,5,7,1,0
2015-4-1,6,6,3,0
2015-4-2,6,5,2,1
2015-4-3,5,5,2,0
2015-4-4,5,4,2,0
2015-4-5,5,6,2,0
2015-4-6,5,8,2,1
2015-4-7,5,10,3,1
2015-4-8,5,10,2,1
2015-4-9,5,10,2,1
2015-4-10,5,9,2,1
2015-4-11,5,7,1,0
2015-4-12,6,5,3,1
2015-4-13,6,6,2,1
2015-4-14,6,5,1,0
2015-4-15,6,4,2,0
2015-4-16,6,5,1,0
2015-4-17,7,6,1,0
2015-4-18,6,7,2,0
2015-4-19,7,3,3,1
2015-4-20,5,10,2,1
2015-4-21,4,8,2,1
2015-4-22,4,7,2,1
2015-4-23,5,4,1,0
2015-4-24,4,6,2,1
2015-4-25,5,7,3,0
2015-4-26,5,5,2,0
2015-4-27,5,7,2,0
2015-4-28,5,8,1,0
2015-4-29,6,8,1,0
2015-4-30,5,7,2,0
2015-5-1,6,7,1,0
2015-5-2,7,5,1,0
2015-5-3,7,8,2,1
2015-5-4,7,9,2,1
2015-5-5,6,9,2,1
