Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events
2014-8-28,6,10,2,1
2014-8-29,6,8,2,1
2014-8-30,7,7,2,0
2014-8-31,6,8,2,1
2014-9-1,6,7,2,0
2014-9-2,7,6,2,0
2014-9-3,7,3,2,0
2014-9-4,6,6,2,1
2014-9-5,5,10,2,1
2014-9-6,6,10,1,1
2014-9-7,7,6,2,0
2014-9-8,7,5,2,0
2014-9-9,6,9,2,1
2014-9-10,6,10,2,1
2014-9-11,4,10,2,1
2014-9-12,4,10,1,1
2014-9-13,5,6,2,0
2014-9-14,6,6,2,0
2014-9-15,6,8,2,0
2014-9-16,7,3,2,0
2014-9-17,7,4,1,1
2014-9-18,7,3,1,0
2014-9-19,7,4,2,0
2014-9-20,7,5,2,0
2014-9-21,6,5,2,0
2014-9-22,6,8,2,1
2014-9-23,7,5,3,0
2014-9-24,6,5,1,1
2014-9-25,7,5,1,0
2014-9-26,7,4,1,0
2014-9-27,7,4,1,0
2014-9-28,6,10,2,1
2014-9-29,6,10,2,1
2014-9-30,6,7,3,1
2014-10-1,5,10,2,1
2014-10-2,5,9,3,1
2014-10-3,5,9,3,1
2014-10-4,5,4,2,0
2014-10-5,6,5,2,0
2014-10-6,6,5,3,0
2014-10-7,6,3,3,0
2014-10-8,6,6,1,0
2014-10-9,5,10,1,0
2014-10-10,5,10,2,1
2014-10-11,5,7,2,0
2014-10-12,5,8,3,1
2014-10-13,5,8,3,0
2014-10-14,6,4,2,0
2014-10-15,6,2,1,0
2014-10-16,6,3,2,0
2014-10-17,5,7,1,0
2014-10-18,5,8,1,0
2014-10-19,6,5,2,0
2014-10-20,6,7,1,0
2014-10-21,6,6,2,1
2014-10-22,5,6,2,1
2014-10-23,5,5,2,0
2014-10-24,6,2,2,0
2014-10-25,6,2,2,0
2014-10-26,6,3,3,1
2014-10-27,4,6,3,1
2014-10-28,5,4,2,0
2014-10-29,5,3,2,0
2014-10-30,5,6,2,0
2014-10-31,4,10,2,0
2014-11-1,5,7,1,0
2014-11-2,5,4,2,0
2014-11-3,4,10,2,1
2014-11-4,4,6,3,0
2014-11-5,5,6,3,0
2014-11-6,5,6,2,0
2014-11-7,5,5,3,0
2014-11-8,5,5,2,0
2014-11-9,6,1,3,0
2014-11-10,3,10,4,1
2014-11-11,1,10,2,1
2014-11-12,1,10,2,1
2014-11-13,1,10,1,1
2014-11-14,3,10,2,0
2014-11-15,1,10,3,1
2014-11-16,2,5,3,0
2014-11-17,3,3,4,0
2014-11-18,4,3,4,0
2014-11-19,4,5,2,0
2014-11-20,4,4,1,0
2014-11-21,4,4,3,0
2014-11-22,4,4,2,0
2014-11-23,3,7,4,1
2014-11-24,2,9,4,1
2014-11-25,4,9,5,1
2014-11-26,3,10,2,1
2014-11-27,5,2,4,0
2014-11-28,5,1,4,0
2014-11-29,6,1,5,0
2014-11-30,3,8,3,1
2014-12-1,3,9,3,1
2014-12-2,4,3,4,0
2014-12-3,3,8,2,0
2014-12-4,5,6,2,0
2014-12-5,4,8,2,0
2014-12-6,4,10,1,0
2014-12-7,4,6,2,0
2014-12-8,4,7,2,0
2014-12-9,5,4,2,0
2014-12-10,4,5,2,0
2014-12-11,4,6,1,0
2014-12-12,5,4,1,0
2014-12-13,5,5,1,0
2014-12-14,4,10,3,1
2014-12-15,3,9,4,1
2014-12-16,2,10,1,0
2014-12-17,4,9,1,0
2014-12-18,3,7,2,0
2014-12-19,3,6,3,0
2014-12-20,4,5,3,0
2014-12-21,4,9,4,1
2014-12-22,3,10,4,1
2014-12-23,2,9,4,1
2014-12-24,3,6,3,0
2014-12-25,3,10,2,1
2014-12-26,1,10,1,1
2014-12-27,1,8,3,1
2014-12-28,2,7,2,1
2014-12-29,1,10,2,1
2014-12-30,1,10,1,1
2014-12-31,1,6,1,0
2015-1-1,1,9,1,0
2015-1-2,3,10,1,1
2015-1-3,2,10,3,1
2015-1-4,2,10,3,1
2015-1-5,3,10,3,1
2015-1-6,4,10,3,1
2015-1-7,3,10,2,1
2015-1-8,3,10,3,1
2015-1-9,2,10,2,1
2015-1-10,4,6,3,0
2015-1-11,3,10,2,1
2015-1-12,2,10,2,1
2015-1-13,3,10,2,1
2015-1-14,3,10,2,0
2015-1-15,4,3,2,0
2015-1-16,5,1,3,0
2015-1-17,4,2,4,0
2015-1-18,5,2,4,0
2015-1-19,4,4,3,0
2015-1-20,3,8,2,0
2015-1-21,2,9,2,1
2015-1-22,3,5,2,0
2015-1-23,4,4,3,0
2015-1-24,4,4,4,1
2015-1-25,4,6,3,0
2015-1-26,5,3,2,0
2015-1-27,5,2,3,0
2015-1-28,5,7,4,1
2015-1-29,4,9,2,1
2015-1-30,4,9,1,0
2015-1-31,4,10,2,1
2015-2-1,2,10,3,1
2015-2-2,4,5,4,0
2015-2-3,5,4,4,0
2015-2-4,3,10,3,1
2015-2-5,5,4,3,0
2015-2-6,6,1,3,0
2015-2-7,5,1,3,0
2015-2-8,5,4,4,0
2015-2-9,5,4,3,0
2015-2-10,5,8,4,1
2015-2-11,4,9,3,1
2015-2-12,4,4,2,0
2015-2-13,5,5,2,0
2015-2-14,5,4,2,0
2015-2-15,3,10,3,1
2015-2-16,3,10,2,1
2015-2-17,3,9,4,1
2015-2-18,4,5,3,0
2015-2-19,5,2,3,0
2015-2-20,4,10,2,1
2015-2-21,2,10,2,1
2015-2-22,1,10,1,1
2015-2-23,2,10,2,1
2015-2-24,3,5,3,0
2015-2-25,3,10,3,1
2015-2-26,1,10,2,1
2015-2-27,1,10,3,1
2015-2-28,1,10,1,1
2015-3-1,2,10,1,1
2015-3-2,3,10,2,1
2015-3-3,3,10,3,1
2015-3-4,1,10,2,1
2015-3-5,3,5,2,0
2015-3-6,4,4,2,0
2015-3-7,4,8,1,0
2015-3-8,4,8,2,0
2015-3-9,4,6,2,0
2015-3-10,5,4,2,0
2015-3-11,5,5,2,0
2015-3-12,5,4,3,0
2015-3-13,5,7,2,0
2015-3-14,5,6,2,0
2015-3-15,7,1,3,0
2015-3-16,6,3,2,0
2015-3-17,4,10,2,1
2015-3-18,5,7,2,0
2015-3-19,4,10,2,1
2015-3-20,4,4,1,0
2015-3-21,5,3,1,0
2015-3-22,5,2,2,0
2015-3-23,5,5,3,1
2015-3-24,5,5,4,0
2015-3-25,4,10,2,1
2015-3-26,4,5,2,0
2015-3-27,5,4,3,0
2015-3-28,6,1,3,0
2015-3-29,5,1,3,0
2015-3-30,5,2,2,0
2015-3-31,5,1,2,0
2015-4-1,5,2,2,0
2015-4-2,3,10,2,1
2015-4-3,4,8,2,1
2015-4-4,4,3,2,0
2015-4-5,5,1,2,0
2015-4-6,5,2,2,0
2015-4-7,5,9,2,0
2015-4-8,5,10,2,1
2015-4-9,4,10,3,1
2015-4-10,4,7,2,0
2015-4-11,5,3,2,0
2015-4-12,5,2,3,0
2015-4-13,5,6,1,0
2015-4-14,5,2,2,0
2015-4-15,4,10,3,1
2015-4-16,4,10,3,1
2015-4-17,4,10,3,1
2015-4-18,4,10,2,1
2015-4-19,4,10,4,1
2015-4-20,4,9,2,1
2015-4-21,5,6,2,0
2015-4-22,5,7,1,0
2015-4-23,5,4,2,1
2015-4-24,5,6,2,1
2015-4-25,5,9,2,1
2015-4-26,4,10,2,1
2015-4-27,4,10,1,1
2015-4-28,5,10,1,1
2015-4-29,6,5,2,0
2015-4-30,6,6,2,1
2015-5-1,6,10,2,1
2015-5-2,6,7,2,1
2015-5-3,6,7,3,1
2015-5-4,5,10,2,1
2015-5-5,5,10,2,1
