Date, Mean TemperatureF, Mean Humidity, Mean Wind SpeedMPH, Events,0
2014-5-5,6,5,2,1
2014-5-6,6,9,1,0
2014-5-7,6,9,1,1
2014-5-8,7,10,1,0
2014-5-9,7,10,1,0
2014-5-10,8,9,1,1
2014-5-11,7,9,1,0
2014-5-12,8,10,1,1
2014-5-13,8,10,1,1
2014-5-14,7,10,2,0
2014-5-15,8,10,2,1
2014-5-16,7,10,3,1
2014-5-17,6,6,2,0
2014-5-18,6,5,2,0
2014-5-19,6,5,1,0
2014-5-20,7,6,1,0
2014-5-21,7,10,1,1
2014-5-22,8,10,1,1
2014-5-23,7,5,2,0
2014-5-24,7,7,2,0
2014-5-25,7,8,1,0
2014-5-26,8,9,1,0
2014-5-27,8,9,1,1
2014-5-28,7,10,2,0
2014-5-29,6,10,2,1
2014-5-30,7,10,1,1
2014-5-31,7,7,2,0
2014-6-1,7,8,2,0
2014-6-2,7,8,1,0
2014-6-3,8,10,1,1
2014-6-4,8,10,1,1
2014-6-5,7,10,2,1
2014-6-6,7,7,1,0
2014-6-7,7,8,1,0
2014-6-8,8,9,1,0
2014-6-9,8,10,2,1
2014-6-10,8,10,1,1
2014-6-11,8,10,1,1
2014-6-12,8,10,2,1
2014-6-13,8,10,2,1
2014-6-14,7,7,2,0
2014-6-15,7,9,1,0
2014-6-16,8,10,1,0
2014-6-17,9,9,1,0
2014-6-18,9,7,1,0
2014-6-19,8,10,2,1
2014-6-20,8,9,1,0
2014-6-21,7,10,1,0
2014-6-22,8,10,1,0
2014-6-23,8,8,2,0
2014-6-24,8,10,2,0
2014-6-25,8,10,2,1
2014-6-26,8,10,1,0
2014-6-27,8,10,2,0
2014-6-28,8,8,1,0
2014-6-29,8,7,1,0
2014-6-30,8,9,2,0
2014-7-1,8,10,2,0
2014-7-2,9,10,2,1
2014-7-3,8,10,1,1
2014-7-4,8,8,2,0
2014-7-5,8,6,2,0
2014-7-6,8,7,1,0
2014-7-7,9,6,1,0
2014-7-8,9,8,1,1
2014-7-9,8,10,1,1
2014-7-10,8,10,1,1
2014-7-11,8,10,1,0
2014-7-12,8,10,2,0
2014-7-13,9,10,2,1
2014-7-14,8,10,1,1
2014-7-15,8,10,1,1
2014-7-16,8,8,1,0
2014-7-17,8,7,1,0
2014-7-18,8,8,1,0
2014-7-19,8,8,1,0
2014-7-20,8,10,1,0
2014-7-21,8,10,2,0
2014-7-22,8,10,1,0
2014-7-23,8,10,1,1
