
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,8,0,-9,2,-5,-16,87,66,45,30.27,30.15,30.03,10,5,1,18,6,25,T,5,Snow,308<br />
2015-2-2,4,-1,-6,0,-6,-13,91,75,58,30.18,29.84,29.61,10,2,0,16,4,22,0.27,7,Fog-Snow,330<br />
2015-2-3,16,2,-12,4,-6,-15,92,73,53,30.25,30.11,29.88,10,8,4,21,6,25,T,3,,258<br />
2015-2-4,26,16,6,23,14,1,88,77,66,30.25,30.02,29.84,10,4,1,16,9,20,0.01,8,Snow,180<br />
2015-2-5,26,11,-4,24,10,-13,92,71,49,30.21,29.97,29.83,10,4,1,21,10,30,0.05,6,Snow,323<br />
2015-2-6,17,1,-15,12,0,-18,87,70,53,30.21,30.03,29.89,10,6,1,13,5,19,T,6,Snow,196<br />
2015-2-7,18,14,9,14,10,5,92,83,74,30.14,30.01,29.90,10,3,1,12,3,17,0.04,8,Snow,360<br />
2015-2-8,13,9,5,11,6,1,92,88,83,30.16,30.06,29.99,8,2,0,7,1,10,0.33,8,Fog-Snow,19<br />
2015-2-9,16,14,11,12,10,8,92,88,84,30.26,30.19,30.09,10,4,0,7,1,8,0.13,8,Fog-Snow,45<br />
2015-2-10,22,11,0,17,12,-1,100,89,77,30.30,30.21,30.14,10,9,2,8,2,11,0.00,6,,322<br />
2015-2-11,24,9,-7,9,1,-10,100,73,45,30.28,30.12,29.89,10,8,2,13,3,16,T,0,,156<br />
2015-2-12,24,13,2,19,11,-3,80,70,59,29.90,29.74,29.64,10,5,1,21,7,29,T,8,Snow,293<br />
2015-2-13,2,-6,-14,-3,-13,-20,87,66,44,30.14,29.99,29.82,10,5,1,22,9,31,T,5,Snow,321<br />
2015-2-14,11,-3,-17,7,-2,-20,91,81,70,30.10,29.75,29.59,8,2,1,15,4,21,0.06,8,Snow,168<br />
2015-2-15,9,-1,-11,6,-7,-18,91,75,59,30.04,29.77,29.55,9,3,1,31,14,46,0.04,7,Snow,325<br />
2015-2-16,5,-3,-12,-11,-17,-22,78,62,46,30.14,30.00,29.88,10,5,1,31,15,43,0.00,2,Snow,308<br />
2015-2-17,17,0,-18,-2,-12,-22,81,61,40,30.15,30.01,29.91,10,9,5,7,1,10,0.00,5,Snow,88<br />
2015-2-18,25,7,-11,12,0,-14,95,65,35,30.00,29.85,29.66,10,7,1,12,2,15,0.02,3,Snow,164<br />
2015-2-19,15,7,-2,12,8,-8,88,88,88,29.77,29.68,29.64,7,2,1,22,10,31,0.06,8,Snow,320<br />
2015-2-20,9,1,-7,-7,-10,-13,83,64,45,30.40,30.02,29.77,10,7,1,20,9,25,T,5,Snow,311<br />
2015-2-21,19,3,-14,16,6,-18,86,61,36,30.44,30.19,30.08,10,3,1,21,7,27,0.08,7,Snow,180<br />
2015-2-22,27,21,14,20,17,12,96,82,68,30.21,30.15,30.07,10,7,1,10,1,17,T,8,Snow,94<br />
2015-2-23,23,3,-18,18,-4,-25,92,71,50,30.36,30.21,30.05,10,3,0,22,11,31,0.01,7,Fog-Snow,314<br />
2015-2-24,14,-4,-23,-2,-14,-26,86,64,42,30.35,30.11,29.84,10,8,0,21,8,29,T,1,Snow,176<br />
2015-2-25,24,12,-1,12,1,-4,87,61,35,30.06,29.84,29.72,10,10,6,21,6,30,T,4,,290<br />
2015-2-26,12,5,-2,0,-8,-10,80,63,45,30.22,30.14,30.09,10,10,9,12,4,15,0.00,3,,339<br />
2015-2-27,16,4,-8,-7,-10,-14,75,56,36,30.61,30.42,30.24,10,10,6,16,4,21,0.00,1,,335<br />
2015-2-28,22,5,-12,1,-6,-16,86,61,36,30.80,30.73,30.63,10,10,7,10,2,14,0.00,0,,121<br />
