
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,33,22,11,15,7,-3,73,56,39,30.17,30.13,30.09,10,10,10,18,9,21,0.00,3,,292<br />
2015-2-2,31,22,12,28,14,3,92,68,44,30.10,29.65,29.37,10,2,0,28,15,35,0.87,8,Fog-Snow,5<br />
2015-2-3,23,15,6,6,0,-5,73,52,31,30.32,30.15,29.79,10,10,4,21,9,28,0.00,1,,287<br />
2015-2-4,39,22,5,29,18,4,76,65,54,30.34,30.18,29.96,10,10,7,24,7,30,0.00,7,,206<br />
2015-2-5,37,24,10,30,17,-7,92,65,37,30.13,29.93,29.82,10,7,1,30,13,38,T,6,Snow,332<br />
2015-2-6,22,11,-1,5,-2,-9,69,55,41,30.21,30.14,30.05,10,10,10,20,8,28,0.00,3,,264<br />
2015-2-7,29,22,15,23,15,3,75,64,52,30.14,30.08,30.03,10,8,2,15,7,19,T,8,Snow,241<br />
2015-2-8,33,25,16,28,20,11,92,83,74,30.05,30.02,29.95,10,3,1,21,11,25,0.23,8,Snow,11<br />
2015-2-9,22,19,16,18,15,11,91,86,80,30.09,30.06,30.02,9,2,0,24,18,28,0.28,8,Snow,360<br />
2015-2-10,32,25,17,22,17,12,84,74,63,30.09,30.06,30.02,10,10,7,25,16,30,T,7,,8<br />
2015-2-11,26,23,19,18,14,10,77,70,62,30.08,30.03,29.93,10,8,3,24,15,31,T,7,Snow,2<br />
2015-2-12,34,23,11,28,17,6,83,67,50,29.92,29.77,29.67,10,8,1,18,5,30,0.01,7,Snow,298<br />
2015-2-13,22,14,6,7,-7,-14,57,43,28,30.13,29.98,29.75,10,10,10,22,15,31,0.00,1,,297<br />
2015-2-14,30,15,-1,28,14,-13,92,68,44,30.11,29.75,29.42,10,4,0,17,6,22,0.39,6,Fog-Snow,202<br />
2015-2-15,22,11,-1,17,7,-17,92,68,44,29.88,29.51,29.31,10,5,0,32,19,46,0.08,6,Fog-Snow,329<br />
2015-2-16,18,8,-3,-8,-13,-19,47,38,28,30.06,29.99,29.88,10,10,9,25,15,35,0.00,3,,294<br />
2015-2-17,22,17,11,17,7,-7,84,63,42,30.05,29.93,29.85,10,4,1,13,6,15,0.08,8,Snow,347<br />
2015-2-18,30,23,16,23,17,9,84,66,47,29.94,29.81,29.71,10,8,1,13,5,15,0.03,8,Snow,345<br />
2015-2-19,26,18,9,22,10,-8,92,67,42,29.80,29.67,29.58,10,8,2,26,12,35,T,4,Fog-Snow,263<br />
2015-2-20,20,10,0,-4,-8,-13,55,45,34,30.46,30.09,29.81,10,10,10,24,13,34,0.00,0,,278<br />
2015-2-21,34,15,-5,33,17,-9,100,75,49,30.55,30.36,30.15,10,5,1,25,8,32,0.30,6,Rain-Snow,198<br />
2015-2-22,39,32,24,34,30,24,100,88,76,30.18,30.15,30.11,10,4,0,12,4,14,0.27,7,Fog-Rain-Snow,219<br />
2015-2-23,30,18,5,26,1,-13,92,63,33,30.33,30.20,30.12,10,9,3,24,12,30,0.00,5,,300<br />
2015-2-24,20,9,-3,16,-1,-13,84,65,45,30.35,30.17,29.86,10,9,1,20,6,23,0.02,5,Snow,254<br />
2015-2-25,35,21,7,16,11,1,92,62,32,30.01,29.81,29.74,10,8,1,21,8,29,0.08,3,Fog-Snow,302<br />
2015-2-26,24,21,18,16,9,0,84,60,35,30.12,30.02,29.93,10,8,1,20,11,24,0.01,7,Snow,4<br />
2015-2-27,30,19,8,11,4,-3,92,62,31,30.56,30.34,30.14,10,10,7,13,5,16,0.00,1,,292<br />
2015-2-28,29,20,10,13,2,-3,65,47,29,30.77,30.70,30.57,10,10,9,12,6,14,0.00,1,,286<br />
