
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-1-1,39,27,14,18,13,5,81,59,37,30.22,30.14,30.04,10,10,10,22,11,26,0.00,3,,253<br />
2015-1-2,34,26,17,24,19,14,84,70,56,30.31,30.19,30.06,10,10,9,12,5,15,T,6,Snow,126<br />
2015-1-3,41,29,17,29,25,10,85,72,59,30.03,29.92,29.83,10,8,4,25,7,32,T,8,Snow,162<br />
2015-1-4,17,10,3,10,-1,-7,84,68,52,30.72,30.35,29.99,10,6,1,29,18,35,0.08,5,Snow,326<br />
2015-1-5,12,7,1,6,2,-7,83,73,62,30.76,30.46,30.20,10,5,0,15,9,20,0.34,7,Snow,175<br />
2015-1-6,14,6,-3,6,1,-8,87,77,66,30.67,30.52,30.27,10,7,1,29,11,38,T,7,Snow,316<br />
2015-1-7,8,0,-8,0,-11,-15,76,65,53,31.05,30.91,30.62,10,9,3,28,14,35,T,3,Snow,317<br />
2015-1-8,26,10,-7,18,4,-14,75,63,51,30.70,30.17,29.86,10,7,1,43,20,52,0.01,7,Snow,278<br />
2015-1-9,13,8,2,5,-3,-7,75,64,52,30.55,30.47,30.27,10,9,1,31,15,39,T,2,Snow,301<br />
2015-1-10,33,17,0,14,4,-7,75,56,36,30.48,30.25,30.10,10,10,10,26,11,33,0.00,3,,201<br />
2015-1-11,36,27,17,18,12,8,77,61,44,30.38,30.24,30.16,10,10,10,14,6,17,0.00,5,,271<br />
2015-1-12,19,11,2,8,1,-5,79,66,53,30.83,30.67,30.35,10,10,10,18,11,24,0.00,2,,7<br />
2015-1-13,20,7,-6,11,1,-11,79,68,56,30.81,30.66,30.46,10,10,10,10,4,14,0.00,2,,129<br />
2015-1-14,28,23,18,17,14,11,84,69,53,30.43,30.29,30.17,10,9,6,14,7,16,0.00,6,,238<br />
2015-1-15,43,31,19,30,23,15,85,69,53,30.19,30.13,30.08,10,10,7,22,8,25,0.00,1,,268<br />
2015-1-16,57,41,24,32,26,19,88,62,35,30.18,29.96,29.74,10,10,9,20,10,27,0.00,2,,192<br />
2015-1-17,48,43,37,34,30,26,76,59,42,29.86,29.76,29.64,10,10,10,35,18,46,0.01,6,Rain,279<br />
2015-1-18,50,40,30,29,26,25,75,59,42,30.02,29.96,29.86,10,10,10,17,6,22,0.00,4,,292<br />
2015-1-19,46,36,26,35,28,22,85,72,58,29.99,29.94,29.87,10,10,10,15,6,17,T,4,Rain,185<br />
2015-1-20,50,40,30,33,29,27,82,68,53,30.01,29.98,29.91,10,10,10,28,10,33,T,4,Rain,291<br />
2015-1-21,37,33,29,28,26,22,82,71,59,30.38,30.18,29.99,10,10,10,24,13,31,0.00,8,,324<br />
2015-1-22,32,28,24,25,22,20,81,72,63,30.53,30.45,30.38,10,10,9,15,7,17,T,7,Snow,272<br />
2015-1-23,46,34,21,28,22,17,88,65,41,30.35,30.10,29.93,10,10,5,18,10,22,0.00,3,,230<br />
2015-1-24,53,40,27,36,30,25,92,67,42,29.91,29.75,29.57,10,10,8,17,8,20,0.01,5,Rain,269<br />
2015-1-25,42,37,32,38,31,23,89,78,66,30.11,29.85,29.55,10,9,1,24,10,32,0.15,8,Rain-Snow,8<br />
2015-1-26,53,43,32,37,31,24,82,66,50,30.06,29.94,29.83,10,10,10,26,13,32,0.00,5,,282<br />
2015-1-27,47,38,29,32,29,26,92,73,53,30.20,30.14,30.04,10,10,7,14,8,20,0.00,1,,86<br />
2015-1-28,52,41,30,37,31,26,92,74,56,30.13,29.90,29.70,10,7,4,28,13,35,0.00,7,,127<br />
2015-1-29,38,32,25,32,26,18,89,73,56,30.56,30.24,29.85,10,9,4,30,18,39,T,7,,339<br />
2015-1-30,36,27,17,18,14,11,80,58,35,30.60,30.49,30.31,10,10,10,14,6,19,0.00,3,,199<br />
2015-1-31,40,34,27,36,31,18,96,80,63,30.29,30.14,29.95,10,6,1,15,8,18,0.75,8,Rain-Snow,185<br />
