
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-1-1,30,27,24,24,20,17,88,76,63,30.14,30.03,29.84,10,10,10,23,8,31,T,8,,310<br />
2015-1-2,34,27,19,25,23,19,92,79,66,30.08,29.91,29.62,10,10,10,16,6,19,0.00,5,,194<br />
2015-1-3,30,13,-4,25,-2,-15,81,69,56,30.63,30.18,29.63,10,8,2,28,14,36,0.02,6,Snow,348<br />
2015-1-4,-3,-8,-13,-9,-15,-24,83,68,52,30.76,30.64,30.46,10,9,2,22,11,26,T,4,Snow,307<br />
2015-1-5,0,-9,-19,-6,-12,-23,83,73,63,30.69,30.34,30.09,10,6,0,13,7,16,0.14,3,Snow,112<br />
2015-1-6,5,-2,-9,-4,-9,-15,83,70,56,31.02,30.69,30.49,10,10,6,32,14,45,0.00,2,Snow,306<br />
2015-1-7,6,-3,-12,-3,-12,-18,72,63,53,31.15,30.74,28.22,10,10,10,18,10,22,0.00,0,,244<br />
2015-1-8,19,10,1,16,3,-14,84,67,49,30.54,30.17,29.81,10,5,0,44,23,59,0.03,7,Fog-Snow,314<br />
2015-1-9,7,-3,-14,-8,-11,-18,72,61,49,30.56,30.46,30.23,10,10,10,24,12,35,0.00,0,,291<br />
2015-1-10,11,0,-12,0,-8,-17,83,64,45,30.27,30.17,30.03,10,10,10,14,6,16,0.00,3,,19<br />
2015-1-11,16,9,2,5,-1,-12,76,64,51,30.67,30.41,30.24,10,10,10,17,7,21,0.00,4,,326<br />
2015-1-12,3,-9,-21,-8,-13,-24,83,70,56,30.90,30.77,30.51,10,10,10,13,6,15,0.00,0,,135<br />
2015-1-13,21,5,-11,14,2,-15,92,77,61,30.61,30.38,30.20,10,10,9,21,7,27,0.00,3,,244<br />
2015-1-14,38,22,6,25,17,9,92,75,57,30.31,30.14,29.94,10,10,10,17,6,21,T,3,,249<br />
2015-1-15,43,31,19,29,23,18,92,75,57,30.16,30.06,29.97,10,10,10,14,7,15,0.00,0,,259<br />
2015-1-16,38,28,17,29,20,16,100,92,84,29.98,29.83,29.59,10,5,0,14,7,15,0.00,5,Fog,118<br />
2015-1-17,42,38,33,31,28,24,76,63,49,29.85,29.74,29.53,10,10,10,33,19,50,0.00,3,,295<br />
2015-1-18,42,31,19,29,24,19,92,72,51,29.93,29.87,29.82,10,10,10,10,4,11,0.01,3,,215<br />
2015-1-19,45,36,27,32,29,24,92,75,58,29.92,29.84,29.79,10,10,9,23,10,30,0.00,5,,284<br />
2015-1-20,34,30,26,31,27,23,100,89,78,30.11,29.99,29.87,10,5,1,16,9,22,0.22,8,Rain-Snow,321<br />
2015-1-21,32,18,4,28,17,1,92,83,74,30.43,30.28,30.05,10,6,0,16,7,20,0.01,7,Fog-Snow,331<br />
2015-1-22,40,21,1,25,15,-1,92,73,54,30.40,30.18,29.98,10,8,0,21,8,27,0.00,1,Fog,192<br />
2015-1-23,46,36,25,31,28,21,85,69,53,30.09,30.03,29.94,10,10,10,17,9,23,0.00,0,,284<br />
2015-1-24,42,34,26,32,31,25,96,83,70,29.91,29.72,29.56,10,6,2,18,7,24,0.24,7,Rain-Snow,311<br />
2015-1-25,38,36,33,32,32,30,89,83,76,30.07,29.96,29.82,10,10,6,21,7,24,T,7,Rain,289<br />
2015-1-26,50,40,29,32,31,28,100,73,46,30.03,29.96,29.83,10,10,10,17,8,21,0.00,0,,338<br />
2015-1-27,53,41,29,32,30,27,100,69,38,30.01,29.92,29.83,10,10,10,10,6,13,0.00,0,,129<br />
2015-1-28,38,32,25,32,29,24,100,89,78,30.30,29.96,29.74,10,10,7,29,11,40,0.00,5,,323<br />
2015-1-29,33,24,15,28,20,13,92,75,58,30.57,30.49,30.29,10,10,6,24,11,31,T,5,,350<br />
2015-1-30,47,31,15,28,23,15,100,73,45,30.48,30.27,30.14,10,9,6,16,9,22,0.00,1,,352<br />
2015-1-31,25,11,-3,23,4,-10,96,77,58,30.56,30.37,30.26,10,5,2,22,15,26,0.08,8,Snow,42<br />
