
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,31,16,0,14,5,-6,79,64,36,30.19,30.14,30.09,10,10,10,13,4,,0.00,4,Snow,147<br />
2015-2-2,21,16,10,14,9,1,86,82,46,30.08,29.84,29.46,10,2,0,21,9,29,0.62,8,Fog-Snow,24<br />
2015-2-3,21,9,-4,4,-3,-9,84,63,44,30.32,30.19,29.91,10,10,10,12,7,17,0.00,1,,182<br />
2015-2-4,35,14,-6,32,15,-11,100,78,64,30.33,30.14,29.92,10,9,2,14,3,,0.01,8,Rain-Snow,181<br />
2015-2-5,33,20,8,32,23,-10,100,84,37,30.17,29.92,29.81,10,6,2,22,7,32,0.04,5,Rain-Snow,342<br />
2015-2-6,20,4,-11,5,-3,-17,77,60,44,30.21,30.14,30.06,10,10,9,12,6,,0.00,1,Snow,209<br />
2015-2-7,26,17,8,22,14,1,88,75,59,30.14,30.07,30.01,10,9,2,12,7,,0.02,7,Snow,167<br />
2015-2-8,28,21,14,24,21,10,93,88,78,30.09,30.00,29.97,10,5,1,14,4,,0.17,8,Snow,9<br />
2015-2-9,19,16,14,16,12,10,86,81,76,30.17,30.10,30.05,10,4,1,17,12,22,0.23,8,Snow,33<br />
2015-2-10,32,24,17,21,16,12,80,73,60,30.14,30.10,30.05,10,10,7,16,11,,0.08,6,Snow,28<br />
2015-2-11,26,18,8,12,6,2,76,58,41,30.17,30.06,29.95,10,10,10,14,9,,0.00,1,,29<br />
2015-2-12,29,16,3,23,12,0,86,74,48,29.94,29.78,29.67,10,8,1,22,3,28,0.02,6,Snow,310<br />
2015-2-13,14,7,-5,0,-11,-15,63,47,30,30.15,30.05,29.85,10,10,10,23,14,21,0.00,0,,297<br />
2015-2-14,17,2,-14,14,4,-20,88,79,58,30.12,29.73,29.48,10,6,1,13,4,,0.04,6,Snow,1<br />
2015-2-15,18,8,-3,14,5,-18,86,72,43,29.99,29.56,29.40,10,6,0,24,17,37,0.15,6,Snow,351<br />
2015-2-16,14,2,-9,-6,-14,-21,59,46,31,30.11,30.06,30.00,10,10,2,17,10,18,0.00,0,,274<br />
2015-2-17,20,8,-3,4,-5,-9,82,54,42,30.08,29.96,29.88,10,10,10,8,3,,0.00,6,Snow,340<br />
2015-2-18,27,7,-13,19,9,-19,86,72,40,29.97,29.78,29.69,10,8,2,12,4,,0.00,4,Snow,203<br />
2015-2-19,23,14,5,19,5,-7,93,82,52,29.86,29.64,29.60,10,3,0,28,3,37,0.01,4,Fog-Snow,346<br />
2015-2-20,16,6,-7,-3,-9,-14,75,51,38,30.47,30.15,29.86,10,10,8,21,14,31,0.00,0,,289<br />
2015-2-21,29,6,-17,28,9,-23,93,78,49,30.54,30.35,30.14,10,5,1,18,7,28,0.00,6,Snow,179<br />
2015-2-22,39,30,21,28,26,18,100,87,56,30.21,30.13,30.09,10,8,3,9,5,,0.01,6,Fog-Snow,189<br />
2015-2-23,27,13,-5,16,-3,-15,65,46,35,30.37,30.26,30.16,10,10,10,25,15,31,0.00,2,,295<br />
2015-2-24,17,0,-17,9,-2,-23,82,65,36,30.36,30.07,29.83,10,10,8,16,5,,0.00,4,Snow,175<br />
2015-2-25,33,16,0,10,7,-4,87,65,37,30.04,29.83,29.74,10,10,4,21,5,26,0.00,3,,322<br />
2015-2-26,21,18,15,12,6,-2,79,60,40,30.15,30.04,29.95,10,8,2,10,6,,0.00,6,Snow,349<br />
2015-2-27,25,12,0,1,-3,-6,77,52,26,30.60,30.38,30.17,10,10,10,14,5,20,0.00,2,,332<br />
2015-2-28,28,8,-11,5,-4,-16,81,56,33,30.80,30.73,30.61,10,10,10,9,3,,0.00,0,,166<br />
