
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-1-1,36,27,17,22,13,3,74,56,38,30.37,30.25,30.16,10,10,10,15,7,20,0.00,3,,227<br />
2015-1-2,38,34,29,30,27,21,89,74,59,30.28,30.16,30.04,10,8,6,10,5,14,0.00,8,,174<br />
2015-1-3,42,29,16,31,25,11,100,78,55,30.16,29.95,29.81,10,6,1,24,5,33,0.03,8,Snow,316<br />
2015-1-4,18,13,8,9,0,-4,88,67,46,30.79,30.51,30.13,10,9,2,26,12,32,0.01,4,Snow,313<br />
2015-1-5,27,16,5,15,5,-4,76,61,46,30.82,30.52,30.25,10,10,10,20,5,25,0.00,1,,164<br />
2015-1-6,26,21,15,16,10,6,74,60,46,30.67,30.56,30.34,10,10,2,21,10,28,0.01,2,Snow,327<br />
2015-1-7,20,11,1,12,-4,-10,64,53,41,31.13,30.97,30.71,10,10,7,29,14,36,T,2,Snow,335<br />
2015-1-8,35,18,1,20,10,-1,64,51,35,30.71,30.32,30.06,10,10,10,23,13,37,0.00,3,,227<br />
2015-1-9,25,16,7,9,1,-4,73,53,32,30.69,30.60,30.50,10,10,10,24,9,30,0.00,0,,311<br />
2015-1-10,40,23,5,10,4,-2,87,55,22,30.53,30.32,30.20,10,10,10,22,10,29,0.00,1,,180<br />
2015-1-11,41,31,20,32,23,11,89,70,50,30.30,30.20,30.13,10,9,2,18,6,23,0.02,5,Rain-Snow,154<br />
2015-1-12,33,23,12,31,12,2,75,54,33,30.73,30.58,30.28,10,9,2,21,12,27,0.01,2,Snow,1<br />
2015-1-13,28,16,4,10,5,0,86,63,39,30.75,30.63,30.49,10,10,10,12,4,15,0.00,3,,55<br />
2015-1-14,42,30,17,18,14,10,84,59,34,30.47,30.33,30.21,10,10,10,10,3,13,0.00,4,,222<br />
2015-1-15,51,32,13,26,20,10,92,64,35,30.25,30.22,30.19,10,9,6,14,4,18,0.00,0,,266<br />
2015-1-16,65,42,18,28,22,17,92,56,19,30.23,30.05,29.86,10,10,10,23,8,32,0.00,0,,195<br />
2015-1-17,56,47,37,31,25,18,64,43,22,30.08,29.92,29.76,10,10,10,32,11,43,0.00,0,,266<br />
2015-1-18,60,41,22,25,22,18,81,53,24,30.08,30.00,29.89,10,10,10,10,4,14,0.00,0,,221<br />
2015-1-19,67,45,22,33,26,20,88,55,22,30.02,29.97,29.86,10,10,9,17,5,24,0.00,0,,289<br />
2015-1-20,52,39,26,28,26,22,85,62,38,30.15,30.09,30.01,10,10,10,14,5,19,0.00,0,,265<br />
2015-1-21,49,38,26,28,23,20,85,60,34,30.38,30.26,30.14,10,10,10,16,7,22,0.00,0,,286<br />
2015-1-22,37,31,24,28,25,20,92,74,56,30.55,30.46,30.39,10,10,9,8,3,11,0.00,7,,350<br />
2015-1-23,50,34,17,25,19,16,92,59,26,30.39,30.17,30.02,10,9,5,17,5,25,0.00,1,,232<br />
2015-1-24,60,45,29,40,29,20,85,59,33,30.03,29.88,29.70,10,10,10,18,8,26,T,2,Rain,267<br />
2015-1-25,49,39,28,39,32,25,78,71,64,30.14,29.91,29.69,10,10,9,29,15,38,T,7,Rain,316<br />
2015-1-26,66,45,23,36,27,21,96,62,28,30.14,30.03,29.94,10,8,0,21,5,27,0.00,0,Fog,287<br />
2015-1-27,61,43,24,34,29,23,92,64,35,30.19,30.10,30.02,10,10,10,15,6,17,0.00,0,,116<br />
2015-1-28,78,55,32,39,34,28,82,53,24,30.00,29.85,29.68,10,10,10,23,10,33,0.00,0,,190<br />
2015-1-29,53,37,20,36,28,19,92,69,46,30.58,30.36,29.96,10,10,10,29,14,39,0.00,5,,332<br />
2015-1-30,42,29,16,26,21,15,100,73,45,30.61,30.51,30.35,10,10,9,9,3,12,T,1,Rain,181<br />
2015-1-31,39,36,33,36,34,30,100,88,76,30.34,30.09,29.83,10,4,2,15,7,18,1.04,8,Rain-Snow,125<br />
