
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-1-1,35,22,8,21,11,0,84,69,54,30.28,30.20,30.09,10,10,10,13,4,14,0.00,0,,235<br />
2015-1-2,33,22,11,21,15,8,92,74,56,30.29,30.17,30.05,10,9,6,13,3,16,0.00,2,,177<br />
2015-1-3,38,24,9,25,13,4,92,76,59,30.27,30.02,29.84,10,5,1,36,12,43,0.03,3,Snow,342<br />
2015-1-4,11,6,0,4,-3,-10,80,63,46,30.79,30.50,30.22,10,7,1,35,12,40,0.01,4,Snow,331<br />
2015-1-5,26,16,6,17,6,1,80,67,53,30.79,30.47,30.21,10,10,9,31,12,39,0.00,6,,205<br />
2015-1-6,21,14,7,11,5,0,80,67,54,30.79,30.60,30.32,10,8,2,36,14,41,T,4,Snow,326<br />
2015-1-7,11,4,-3,-1,-8,-11,72,59,45,31.15,30.58,28.22,10,10,4,33,17,40,0.00,0,Snow,332<br />
2015-1-8,35,19,3,24,10,-5,69,62,55,30.64,30.23,29.96,10,10,10,40,21,48,0.00,4,,280<br />
2015-1-9,19,12,4,8,-2,-5,69,56,43,30.68,30.58,30.43,10,10,3,23,10,29,T,1,Snow,299<br />
2015-1-10,42,22,2,22,11,-3,79,61,43,30.46,30.21,30.08,10,10,10,29,12,35,0.00,0,,194<br />
2015-1-11,37,23,9,20,13,6,96,72,47,30.45,30.24,30.14,10,10,9,23,9,27,0.00,2,,357<br />
2015-1-12,20,9,-2,8,2,-5,87,66,45,30.82,30.72,30.48,10,10,10,22,12,25,0.00,0,,5<br />
2015-1-13,25,11,-4,7,0,-9,87,64,40,30.81,30.64,30.47,10,10,8,12,6,15,0.00,3,,174<br />
2015-1-14,40,28,16,24,17,5,84,68,51,30.43,30.31,30.20,10,10,8,10,4,13,0.00,3,,260<br />
2015-1-15,49,33,16,29,22,14,91,68,45,30.24,30.20,30.14,10,10,9,17,6,24,0.00,0,,266<br />
2015-1-16,59,40,20,29,25,19,96,63,30,30.19,29.95,29.76,10,10,10,20,9,24,0.00,0,,203<br />
2015-1-17,53,45,37,33,27,23,65,49,32,30.02,29.89,29.70,10,10,10,39,15,49,T,1,Rain,292<br />
2015-1-18,58,40,22,28,24,19,85,55,25,30.03,29.99,29.90,10,10,10,13,4,21,0.00,0,,253<br />
2015-1-19,60,41,22,34,26,21,84,59,33,30.03,29.97,29.92,10,10,10,20,6,24,0.00,0,,310<br />
2015-1-20,52,40,27,29,26,23,78,58,38,30.13,30.07,30.01,10,10,10,26,10,33,0.00,0,,304<br />
2015-1-21,47,35,23,29,26,23,85,65,45,30.42,30.28,30.15,10,10,9,21,11,27,0.00,4,,315<br />
2015-1-22,39,30,21,27,23,17,85,72,59,30.54,30.44,30.36,10,10,9,13,5,16,0.00,5,,195<br />
2015-1-23,49,34,18,29,21,16,84,59,34,30.33,30.13,29.99,10,10,8,15,7,19,0.00,1,,224<br />
2015-1-24,57,42,27,41,31,24,85,60,35,30.03,29.84,29.67,10,10,10,21,10,26,0.03,3,Rain,272<br />
2015-1-25,46,38,30,38,31,27,85,78,70,30.13,29.94,29.67,10,10,8,38,17,46,T,7,Rain,343<br />
2015-1-26,62,45,28,36,30,24,92,62,32,30.10,30.01,29.94,10,10,10,22,8,29,0.00,1,,295<br />
2015-1-27,59,40,21,34,28,18,92,64,36,30.17,30.08,29.98,10,10,10,16,6,19,0.00,0,,134<br />
2015-1-28,64,48,31,36,32,27,85,61,36,30.01,29.84,29.68,10,10,7,38,9,45,0.00,1,,74<br />
2015-1-29,43,31,19,32,26,17,81,67,53,30.60,30.38,30.08,10,10,9,39,17,47,0.00,6,,342<br />
2015-1-30,42,27,11,27,21,9,92,72,51,30.61,30.47,30.29,10,9,5,17,7,20,0.00,1,,188<br />
2015-1-31,39,36,32,34,32,29,96,80,64,30.27,30.07,29.85,10,3,0,16,8,20,0.82,8,Fog-Rain-Snow,157<br />
