
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,39,36,32,38,32,28,97,92,85,30.22,29.94,29.47,10,3,0,15,6,21,0.34,8,Fog-Rain-Snow,150<br />
2015-2-2,39,26,12,38,16,3,100,79,61,30.29,29.83,29.47,10,7,2,25,14,34,0.00,6,Rain-Snow,301<br />
2015-2-3,32,22,12,20,14,6,81,69,59,30.33,30.25,30.14,10,10,10,16,7,22,0.00,5,,208<br />
2015-2-4,41,32,23,31,25,18,92,76,57,30.16,30.07,29.97,10,6,1,22,10,33,0.04,6,Rain-Snow,277<br />
2015-2-5,23,15,7,16,4,-1,80,66,49,30.48,30.38,30.15,10,10,6,20,11,28,0.00,1,Snow,327<br />
2015-2-6,28,18,9,17,11,2,73,62,51,30.38,30.28,30.17,10,10,10,13,8,21,0.00,5,,202<br />
2015-2-7,48,38,28,32,24,16,68,58,50,30.15,29.97,29.81,10,10,10,16,9,21,0.00,1,,182<br />
2015-2-8,55,47,39,46,39,28,97,76,58,29.78,29.75,29.70,10,7,2,15,10,24,0.07,5,Rain,218<br />
2015-2-9,41,31,21,39,21,14,96,83,74,30.16,29.97,29.78,10,9,3,17,13,24,0.00,8,,359<br />
2015-2-10,27,23,19,18,16,15,88,81,69,30.25,30.20,30.16,10,9,5,15,10,,0.00,5,,355<br />
2015-2-11,37,27,17,31,26,14,92,81,65,30.16,30.02,29.94,10,6,2,16,7,22,0.00,7,Rain,249<br />
2015-2-12,30,19,8,29,15,-2,92,73,54,30.42,30.10,29.94,10,7,2,23,12,32,0.01,7,Rain-Snow,317<br />
2015-2-13,27,16,6,12,5,-1,80,62,51,30.42,30.27,30.01,10,10,10,13,5,21,0.00,4,,234<br />
2015-2-14,30,18,6,25,11,-7,89,67,48,30.27,29.82,29.62,10,4,0,37,19,48,0.01,7,Fog-Snow,287<br />
2015-2-15,7,4,0,-8,-10,-12,63,56,50,30.54,30.47,30.30,10,10,10,17,12,25,0.00,0,,349<br />
2015-2-16,9,5,1,4,-2,-9,80,70,58,30.49,30.16,29.96,10,6,1,13,8,,0.00,6,Snow,68<br />
2015-2-17,19,7,-5,9,0,-8,87,65,52,30.05,30.00,29.94,10,10,7,14,6,,0.00,4,,236<br />
2015-2-18,19,11,3,14,5,-6,84,70,51,30.14,29.91,29.76,10,5,0,26,12,33,0.02,6,Fog-Snow,277<br />
2015-2-19,7,2,-4,-2,-7,-12,72,65,55,30.38,30.25,30.15,10,8,2,20,14,25,0.00,4,Snow,279<br />
2015-2-20,15,4,-7,-2,-8,-14,75,57,43,30.48,30.38,30.18,10,10,9,14,8,18,0.00,2,,187<br />
2015-2-21,30,22,15,29,17,-2,92,84,43,30.16,29.99,29.89,10,3,0,12,7,,0.41,7,Fog-Snow,134<br />
2015-2-22,30,22,14,23,16,7,96,82,62,30.50,30.29,30.13,10,4,0,16,7,25,0.00,7,Fog,319<br />
2015-2-23,16,8,-2,6,-6,-12,79,60,44,30.69,30.58,30.44,10,10,8,17,11,24,0.00,1,,346<br />
2015-2-24,24,8,-7,11,-2,-13,87,60,44,30.41,30.06,29.83,10,10,8,20,7,29,0.00,3,,210<br />
2015-2-25,30,22,14,15,12,7,74,63,49,30.02,29.95,29.85,10,10,10,15,10,,0.00,2,,306<br />
2015-2-26,19,14,8,10,6,3,80,70,57,30.37,30.09,29.94,10,7,2,17,12,,0.00,7,Snow,351<br />
2015-2-27,17,9,1,10,1,-3,96,72,43,30.73,30.55,30.34,10,8,4,10,5,16,0.00,4,Snow,303<br />
2015-2-28,25,13,1,18,1,-4,85,54,32,30.81,30.69,30.52,10,9,1,9,4,,0.00,3,Snow,96<br />
