
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,34,22,9,34,21,2,100,84,67,30.40,29.97,29.72,10,4,1,32,16,43,0.24,8,Rain-Snow,323<br />
2015-2-2,28,17,5,17,8,-1,83,71,58,30.44,30.32,30.19,10,10,10,17,7,21,0.00,0,,235<br />
2015-2-3,55,37,19,32,25,16,91,66,41,30.19,30.07,29.96,10,10,10,23,6,31,0.00,0,,188<br />
2015-2-4,37,23,8,31,16,3,89,76,62,30.61,30.36,30.05,10,7,0,22,11,29,0.11,5,Fog-Snow,3<br />
2015-2-5,32,16,0,13,7,-3,88,64,39,30.61,30.45,30.26,10,10,4,16,6,21,0.00,1,,188<br />
2015-2-6,60,44,28,34,26,12,82,59,36,30.23,30.04,29.93,10,10,10,18,7,25,0.00,0,,201<br />
2015-2-7,68,49,29,44,38,27,92,66,39,29.91,29.75,29.62,10,10,7,16,8,20,0.00,0,,202<br />
2015-2-8,69,53,37,43,39,35,92,66,39,30.10,29.85,29.67,10,10,7,20,8,24,0.00,1,,308<br />
2015-2-9,44,37,29,35,31,26,92,77,62,30.28,30.20,30.11,10,8,3,14,7,18,0.00,4,,33<br />
2015-2-10,54,41,28,33,29,26,92,69,46,30.17,30.09,29.98,10,9,5,17,7,21,0.00,3,,127<br />
2015-2-11,40,32,24,35,23,18,92,70,47,30.47,30.35,30.12,10,10,8,26,10,33,0.00,4,,336<br />
2015-2-12,31,22,12,21,5,0,75,58,40,30.71,30.56,30.39,10,10,10,28,9,35,0.00,2,,45<br />
2015-2-13,50,35,20,26,18,8,78,57,36,30.35,30.23,30.15,10,10,10,15,5,19,0.00,1,,197<br />
2015-2-14,40,30,20,29,15,-1,92,59,25,30.45,30.29,30.08,10,10,10,28,11,35,0.00,2,,21<br />
2015-2-15,22,19,15,12,4,-2,88,64,39,30.44,30.36,30.27,10,8,1,20,12,22,0.11,6,Snow,53<br />
2015-2-16,26,20,13,13,10,8,88,69,50,30.30,30.22,30.12,10,8,2,9,5,11,0.04,7,Snow,358<br />
2015-2-17,32,22,11,25,19,0,92,73,53,30.20,30.12,30.06,10,5,0,22,7,28,0.11,6,Fog-Snow,305<br />
2015-2-18,19,11,2,3,1,-1,76,61,45,30.47,30.37,30.17,10,10,10,24,9,33,0.00,0,,305<br />
2015-2-19,22,12,1,7,4,-3,87,66,45,30.51,30.38,30.21,10,10,10,15,6,19,0.00,5,,111<br />
2015-2-20,39,26,13,34,23,6,100,79,58,30.18,29.95,29.86,10,7,2,13,6,17,0.04,5,Rain,104<br />
2015-2-21,49,38,27,35,30,18,100,78,56,30.37,30.03,29.89,10,6,0,22,9,29,0.08,4,Fog-Rain,337<br />
2015-2-22,27,21,15,16,4,0,68,52,36,30.82,30.63,30.41,10,10,10,24,14,32,T,4,,3<br />
2015-2-23,24,17,10,3,-2,-6,58,44,30,30.83,30.66,30.38,10,10,10,16,5,19,0.00,1,,17<br />
2015-2-24,49,34,19,23,15,4,81,58,34,30.34,30.08,29.94,10,10,10,18,7,24,0.00,0,,250<br />
2015-2-25,58,39,19,33,21,10,96,63,30,30.19,29.92,29.72,10,10,4,32,11,41,T,3,Snow,309<br />
2015-2-26,22,14,6,9,2,-1,73,56,39,30.66,30.46,30.19,10,10,10,30,14,36,T,2,,347<br />
2015-2-27,20,12,3,4,0,-2,79,61,43,30.73,30.65,30.59,10,10,10,9,3,11,0.00,4,,79<br />
2015-2-28,25,19,12,19,15,4,92,73,54,30.58,30.47,30.38,10,6,1,12,5,14,0.14,7,Snow,116<br />
