
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,17,8,-2,-2,-8,-16,69,51,33,30.18,30.05,29.91,10,10,10,18,8,26,T,0,,285<br />
2015-2-2,4,0,-4,0,-8,-16,87,67,47,30.15,29.81,29.60,10,2,0,29,14,36,0.13,7,Snow,8<br />
2015-2-3,14,7,-1,-2,-6,-11,86,64,42,30.24,30.04,29.66,10,9,0,21,8,27,T,1,Snow,276<br />
2015-2-4,29,15,0,25,11,-3,92,71,50,30.26,30.09,29.89,10,8,2,15,5,23,0.01,7,Snow,200<br />
2015-2-5,28,13,-2,27,14,-13,92,66,39,30.05,29.90,29.81,10,4,0,25,11,32,0.09,7,Fog-Snow,324<br />
2015-2-6,15,3,-9,1,-8,-14,74,58,41,30.10,30.03,29.96,10,9,2,12,5,16,T,2,,241<br />
2015-2-7,23,15,7,8,5,0,80,63,45,30.12,30.02,29.94,10,9,2,14,6,18,T,6,Snow,278<br />
2015-2-8,15,9,3,5,-1,-6,86,74,61,30.25,30.18,30.11,9,2,0,20,13,26,0.04,8,Snow,21<br />
2015-2-9,8,7,5,1,0,-3,83,76,69,30.36,30.29,30.22,10,5,1,21,16,28,0.01,8,Snow,17<br />
2015-2-10,25,17,8,11,5,-1,80,68,55,30.25,30.18,30.10,10,8,1,20,10,24,T,5,Snow,3<br />
2015-2-11,18,11,4,3,-3,-6,80,59,37,30.23,30.11,29.96,10,10,10,22,10,29,0.00,0,,24<br />
2015-2-12,11,6,1,3,-1,-6,83,70,57,29.94,29.79,29.70,10,7,0,10,4,13,T,7,Snow,7<br />
2015-2-13,10,5,0,-1,-12,-23,86,59,32,30.05,29.88,29.71,10,10,10,25,10,34,0.00,2,,307<br />
2015-2-14,12,2,-8,7,-6,-24,91,62,32,30.04,29.86,29.65,10,6,1,18,6,23,T,7,Snow,43<br />
2015-2-15,14,5,-4,5,-1,-18,80,63,45,29.65,29.53,29.46,10,3,0,36,21,48,0.01,5,Snow,350<br />
2015-2-16,18,7,-4,-11,-15,-21,51,40,28,29.97,29.74,29.60,10,10,7,30,14,41,0.00,0,,297<br />
2015-2-17,18,8,-3,-1,-9,-14,59,46,33,30.01,29.95,29.89,10,9,0,12,3,17,0.00,4,,356<br />
2015-2-18,29,17,4,12,2,-6,69,50,31,29.96,29.87,29.75,10,9,2,9,2,13,0.00,4,,45<br />
2015-2-19,23,16,9,17,13,-2,92,79,66,29.70,29.52,29.43,10,4,0,18,8,25,0.12,8,Fog-Snow,360<br />
2015-2-20,15,9,3,-3,-9,-14,69,53,36,30.34,29.87,29.52,10,9,2,23,12,34,T,4,Snow,282<br />
2015-2-21,30,14,-2,28,12,-13,100,67,33,30.48,30.28,30.11,10,4,1,21,7,30,0.16,5,Snow,185<br />
2015-2-22,33,26,18,27,21,16,92,73,54,30.17,30.12,30.08,10,6,1,12,4,15,0.01,4,Snow,264<br />
2015-2-23,25,9,-8,22,2,-23,92,62,31,30.26,30.09,29.99,10,7,1,26,12,37,0.02,3,Snow,297<br />
2015-2-24,13,2,-9,4,-9,-23,80,57,34,30.25,30.11,29.90,10,10,9,13,6,19,0.00,2,,232<br />
2015-2-25,31,22,13,11,7,2,92,62,31,29.96,29.74,29.60,10,7,1,18,8,26,0.05,4,Snow,314<br />
2015-2-26,17,12,6,0,-7,-10,55,46,36,30.13,30.06,29.99,10,9,1,17,8,27,0.00,3,,340<br />
2015-2-27,22,13,4,-7,-9,-10,56,41,25,30.50,30.32,30.14,10,10,10,15,6,20,0.00,2,,308<br />
2015-2-28,27,13,-1,9,-2,-10,73,51,29,30.69,30.64,30.52,10,10,10,14,5,19,0.00,0,,235<br />
