
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,50,37,24,36,21,14,75,52,29,30.32,30.17,29.81,10,10,10,14,6,18,T,7,Rain,146<br />
2015-2-2,58,44,29,56,41,13,93,64,35,30.14,29.63,29.41,10,9,1,33,17,43,0.47,6,Rain,249<br />
2015-2-3,42,31,20,18,14,9,84,56,27,30.39,30.31,30.16,10,10,10,9,3,,0.00,1,,160<br />
2015-2-4,57,42,27,28,23,18,69,47,24,30.35,30.20,30.00,10,10,10,21,11,28,0.00,5,,196<br />
2015-2-5,45,34,22,27,12,-2,60,42,23,30.37,30.10,29.88,10,10,10,33,16,43,0.00,5,,333<br />
2015-2-6,43,28,12,10,5,0,70,45,19,30.41,30.32,30.25,10,10,10,16,7,21,0.00,3,,224<br />
2015-2-7,61,42,23,22,16,10,68,43,17,30.23,30.13,30.00,10,10,10,21,8,25,0.00,5,,197<br />
2015-2-8,71,54,36,34,28,22,64,42,20,29.97,29.88,29.78,10,10,10,23,10,32,0.00,5,,202<br />
2015-2-9,59,47,35,40,35,31,93,67,41,29.91,29.84,29.78,10,9,4,20,8,25,0.19,8,Rain,34<br />
2015-2-10,44,38,32,34,31,27,96,86,75,30.03,29.96,29.90,10,8,2,21,15,28,0.37,7,Rain,7<br />
2015-2-11,49,39,28,27,25,21,78,58,37,30.09,30.02,29.94,10,10,10,17,8,22,0.00,2,,24<br />
2015-2-12,48,38,27,32,25,4,85,64,42,30.12,29.89,29.78,10,8,0,29,7,36,0.03,5,Fog-Rain-Snow,337<br />
2015-2-13,31,24,17,7,1,-3,52,39,25,30.35,30.25,30.16,10,10,10,22,9,29,0.00,3,,347<br />
2015-2-14,48,34,19,28,14,-5,59,44,28,30.16,29.82,29.51,10,9,0,44,15,56,T,5,Snow,232<br />
2015-2-15,27,21,14,-4,-8,-10,40,31,21,30.35,30.16,29.90,10,10,10,32,16,43,0.00,1,,322<br />
2015-2-16,22,17,12,13,3,-8,80,56,31,30.41,30.27,30.02,10,5,0,13,5,16,0.51,6,Fog-Snow,355<br />
2015-2-17,32,25,17,14,12,10,80,64,47,30.00,29.93,29.85,10,6,1,16,7,21,0.18,7,Snow,10<br />
2015-2-18,39,26,12,23,12,0,88,61,34,29.99,29.89,29.74,10,10,7,23,8,30,T,5,Snow,268<br />
2015-2-19,23,16,9,-3,-9,-13,38,33,28,30.28,30.12,29.99,10,10,10,23,15,31,0.00,0,,303<br />
2015-2-20,21,13,4,-7,-10,-13,55,40,25,30.56,30.47,30.30,10,10,10,15,6,18,0.00,1,,264<br />
2015-2-21,34,19,4,32,16,-7,89,67,45,30.53,30.36,30.20,10,7,2,15,6,20,0.76,6,Rain-Snow,183<br />
2015-2-22,51,42,33,39,35,30,100,81,61,30.26,30.18,30.13,10,4,0,10,3,13,0.77,8,Fog-Rain,213<br />
2015-2-23,39,31,22,32,19,-1,89,61,32,30.42,30.31,30.23,10,10,10,22,10,26,T,7,,16<br />
2015-2-24,27,22,17,19,6,-4,75,56,36,30.40,30.20,29.91,10,10,9,16,6,22,T,6,Snow,160<br />
2015-2-25,47,34,20,19,17,14,74,50,26,30.00,29.94,29.84,10,10,9,12,6,15,0.00,5,,235<br />
2015-2-26,37,31,24,28,26,21,92,70,47,30.18,29.93,29.80,10,3,0,20,7,26,0.49,7,Fog-Snow,25<br />
2015-2-27,37,31,25,28,23,15,92,72,51,30.66,30.40,30.16,10,7,2,15,4,18,0.00,6,,33<br />
2015-2-28,36,28,20,15,8,3,68,49,29,30.87,30.78,30.67,10,10,10,16,6,21,0.00,5,,33<br />
