
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,38,24,10,30,23,5,92,70,47,30.27,30.09,29.83,10,5,0,16,4,19,0.12,8,Fog-Snow,135<br />
2015-2-2,39,29,19,34,27,6,100,76,52,30.11,29.60,29.43,10,4,0,36,14,43,0.26,7,Rain-Snow,337<br />
2015-2-3,28,22,15,11,8,3,74,60,46,30.36,30.27,30.13,10,10,10,22,9,27,0.00,2,,300<br />
2015-2-4,40,28,15,26,19,11,85,70,54,30.29,30.12,29.90,10,10,7,10,3,12,0.00,6,,123<br />
2015-2-5,37,26,14,29,11,-2,85,61,36,30.32,30.11,29.89,10,10,3,32,15,38,T,5,Rain-Snow,330<br />
2015-2-6,33,20,7,12,5,-2,80,56,32,30.33,30.23,30.13,10,10,10,22,5,27,0.00,2,,275<br />
2015-2-7,42,28,14,25,18,9,80,55,30,30.18,30.07,29.96,10,9,7,12,2,15,0.00,7,,117<br />
2015-2-8,37,33,28,31,25,23,85,72,59,29.94,29.87,29.81,10,8,6,6,1,11,0.00,8,,13<br />
2015-2-9,37,32,27,33,29,24,100,91,82,30.03,29.93,29.84,6,3,2,14,8,17,0.05,8,Rain-Snow,76<br />
2015-2-10,36,31,25,26,24,19,85,75,64,30.12,30.08,30.03,10,10,10,16,8,21,0.00,5,,333<br />
2015-2-11,36,28,19,22,19,15,84,68,52,30.12,30.03,29.89,10,10,10,12,6,15,T,4,,293<br />
2015-2-12,38,33,28,27,16,-3,78,60,41,30.13,29.89,29.80,10,9,2,33,13,42,0.01,5,Snow,307<br />
2015-2-13,23,16,9,6,0,-5,73,56,39,30.29,30.20,30.12,10,10,10,30,12,40,0.00,2,,308<br />
2015-2-14,32,21,10,24,12,-5,81,62,42,30.10,29.71,29.47,10,8,0,38,9,49,0.04,8,Fog-Snow,149<br />
2015-2-15,13,8,3,-4,-8,-13,60,51,42,30.32,30.11,29.83,10,10,5,37,24,46,0.00,2,Snow,313<br />
2015-2-16,14,7,0,7,-6,-13,83,62,40,30.39,30.23,30.04,10,8,0,26,9,32,0.05,6,Snow,333<br />
2015-2-17,25,14,2,10,6,1,91,69,46,30.02,29.95,29.88,10,7,1,10,3,13,0.06,4,Snow,303<br />
2015-2-18,30,15,-1,22,9,-3,96,71,46,29.98,29.83,29.70,10,7,0,30,7,38,0.03,4,Fog-Snow,272<br />
2015-2-19,15,9,2,4,-4,-16,63,50,37,30.20,30.01,29.90,10,9,2,33,18,43,T,4,Snow,304<br />
2015-2-20,16,8,0,-3,-11,-17,75,54,33,30.48,30.38,30.21,10,10,10,26,12,33,0.00,0,,292<br />
2015-2-21,26,15,4,24,14,-4,96,71,45,30.46,30.27,30.13,10,3,0,18,7,30,0.45,8,Fog-Snow,140<br />
2015-2-22,41,33,24,29,25,20,100,81,61,30.29,30.18,30.11,10,6,2,20,7,24,0.02,7,Snow,311<br />
2015-2-23,33,20,6,19,3,-10,63,47,30,30.43,30.37,30.26,10,10,10,26,15,32,0.00,3,,317<br />
2015-2-24,24,10,-4,5,-2,-10,72,54,36,30.41,30.14,29.83,10,10,10,15,6,20,0.00,3,,148<br />
2015-2-25,37,21,4,17,11,3,88,63,37,29.98,29.90,29.79,10,10,7,20,4,24,0.00,4,,270<br />
2015-2-26,30,26,22,21,14,5,81,52,23,30.15,30.01,29.93,10,10,5,17,7,13,T,7,Snow,359<br />
2015-2-27,27,23,18,15,8,0,68,55,42,30.68,30.43,30.17,10,10,5,18,10,24,T,4,Snow,322<br />
2015-2-28,28,19,9,7,1,-4,83,55,26,30.86,30.78,30.69,10,10,10,13,4,14,0.00,1,,316<br />
