
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,50,42,33,48,36,16,96,67,37,30.21,29.76,29.55,10,8,4,22,10,31,0.47,8,Rain,184<br />
2015-2-2,43,32,21,39,19,12,85,71,57,30.32,30.02,29.59,10,8,1,24,10,36,T,8,Snow,296<br />
2015-2-3,37,28,19,20,16,13,77,62,47,30.38,30.28,30.19,10,10,10,15,8,21,0.00,3,,209<br />
2015-2-4,52,41,29,30,25,20,82,60,38,30.18,30.12,30.01,10,8,2,23,11,31,T,4,Snow,262<br />
2015-2-5,29,21,13,25,12,3,85,60,34,30.47,30.35,30.18,10,9,2,21,6,25,0.01,4,Snow,353<br />
2015-2-6,41,26,10,13,10,5,84,57,30,30.41,30.31,30.17,10,10,10,12,5,15,0.00,1,,206<br />
2015-2-7,60,45,29,30,21,10,43,36,29,30.16,30.00,29.85,10,10,10,24,13,30,0.00,0,,210<br />
2015-2-8,59,54,48,50,40,23,96,64,32,29.86,29.81,29.75,10,9,3,26,14,34,0.01,5,Rain,215<br />
2015-2-9,52,40,27,50,36,23,100,89,78,30.12,29.91,29.77,9,4,1,15,9,21,0.01,8,Rain,339<br />
2015-2-10,35,29,23,24,21,18,84,74,63,30.21,30.15,30.09,10,9,8,13,6,18,0.00,7,,28<br />
2015-2-11,47,33,18,30,25,16,92,69,45,30.14,30.07,30.01,10,8,4,17,6,23,0.00,5,,273<br />
2015-2-12,34,27,19,26,14,5,82,67,51,30.42,30.22,30.04,10,8,2,20,11,28,T,8,Snow,312<br />
2015-2-13,32,22,11,11,8,5,84,58,32,30.42,30.30,30.11,10,10,10,14,5,18,0.00,3,,230<br />
2015-2-14,36,23,10,28,14,-6,58,47,36,30.38,29.98,29.83,10,8,0,31,14,44,0.01,6,Fog-Snow,276<br />
2015-2-15,22,14,5,-1,-3,-5,76,56,35,30.55,30.46,30.38,10,10,10,16,7,22,0.00,2,,2<br />
2015-2-16,18,13,8,9,7,-1,84,64,43,30.36,30.11,29.91,10,3,0,16,9,22,0.40,8,Fog-Snow,49<br />
2015-2-17,23,7,-9,7,-2,-13,87,64,41,30.11,30.04,29.96,10,8,0,14,5,16,0.00,3,Fog,228<br />
2015-2-18,22,12,2,18,8,-7,92,74,55,30.27,29.95,29.78,10,4,0,22,11,30,0.03,7,Fog-Snow,267<br />
2015-2-19,8,-1,-10,-7,-11,-15,83,64,45,30.45,30.38,30.28,10,10,10,17,7,22,0.00,1,,274<br />
2015-2-20,26,3,-21,12,-9,-26,86,64,42,30.50,30.38,30.12,10,10,7,13,5,17,T,4,,138<br />
2015-2-21,37,32,26,35,32,17,100,78,55,30.12,29.96,29.86,10,4,0,18,6,24,1.16,8,Fog-Rain-Snow,174<br />
2015-2-22,38,33,27,30,24,18,92,76,59,30.46,30.31,30.14,10,9,6,15,6,20,0.00,7,,349<br />
2015-2-23,27,18,8,16,5,-6,68,54,39,30.63,30.53,30.40,10,10,10,18,9,24,0.00,4,,18<br />
2015-2-24,29,17,4,12,3,-5,76,57,38,30.38,30.11,29.92,10,10,10,21,7,24,0.00,1,,210<br />
2015-2-25,34,27,19,21,17,10,69,62,54,30.02,29.93,29.85,10,10,10,13,4,16,0.00,2,,125<br />
2015-2-26,34,25,16,20,14,6,77,60,43,30.38,30.08,29.85,10,8,3,16,8,21,T,5,Snow,349<br />
2015-2-27,25,16,7,7,4,0,83,59,35,30.68,30.57,30.38,10,10,10,10,4,14,0.00,3,,6<br />
2015-2-28,33,24,15,18,10,3,59,53,46,30.73,30.62,30.48,10,10,10,13,7,16,0.00,,,67<br />
