
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,40,29,18,36,25,11,100,77,43,30.29,30.13,29.90,10,10,8,10,6,,0.08,4,Rain,150<br />
2015-2-2,53,39,24,54,42,11,100,95,57,30.05,29.55,29.35,10,7,2,31,11,39,0.90,7,Rain,228<br />
2015-2-3,30,24,19,14,9,5,69,51,37,30.39,30.30,30.08,10,10,10,21,12,30,0.00,0,,271<br />
2015-2-4,48,35,22,31,25,14,82,64,44,30.34,30.16,29.95,10,10,10,15,8,,0.00,2,,181<br />
2015-2-5,38,28,18,32,15,-1,82,55,35,30.31,30.06,29.84,10,10,10,31,14,38,0.00,2,,302<br />
2015-2-6,35,24,14,13,6,0,66,46,26,30.38,30.26,30.18,10,10,10,16,9,22,0.00,0,,252<br />
2015-2-7,48,34,20,30,20,11,88,62,21,30.23,30.11,29.96,10,10,10,13,5,,0.00,3,,157<br />
2015-2-8,54,44,33,35,30,26,100,68,37,29.95,29.86,29.76,10,10,10,10,4,,0.00,0,,124<br />
2015-2-9,39,34,29,39,34,30,100,100,100,29.98,29.89,29.81,10,6,1,15,10,,0.00,8,Rain-Snow,20<br />
2015-2-10,41,34,28,32,29,27,100,94,63,30.03,29.98,29.95,10,10,10,18,13,24,0.01,7,Rain,1<br />
2015-2-11,38,32,25,28,22,15,97,73,40,30.08,30.02,29.94,10,10,10,15,10,20,0.00,1,,357<br />
2015-2-12,39,31,20,34,24,2,100,74,40,30.03,29.85,29.77,10,10,10,29,10,39,0.00,5,,268<br />
2015-2-13,25,18,12,7,-1,-4,66,43,31,30.26,30.20,30.07,10,10,10,25,16,33,0.00,0,,291<br />
2015-2-14,37,26,15,32,23,7,100,81,45,30.14,29.64,29.48,10,5,0,34,13,51,0.00,6,Fog-Rain-Snow,253<br />
2015-2-15,17,12,8,12,-2,-9,79,51,42,30.25,29.89,29.66,10,7,1,37,28,48,0.00,1,Snow,292<br />
2015-2-16,16,10,3,14,4,-10,100,72,43,30.36,30.19,30.07,10,6,2,21,11,26,0.00,5,Snow,292<br />
2015-2-17,25,19,13,16,13,9,100,90,56,30.07,29.94,29.88,10,4,1,14,7,,0.00,6,Rain-Snow,341<br />
2015-2-18,28,18,7,21,11,6,100,70,39,29.99,29.88,29.76,10,9,1,22,6,33,0.13,2,Snow,282<br />
2015-2-19,20,15,8,5,-3,-8,56,47,41,30.17,30.00,29.87,10,10,10,23,17,31,0.00,1,,279<br />
2015-2-20,16,9,2,-3,-10,-18,65,44,36,30.54,30.38,30.18,10,10,10,28,17,37,0.00,0,Snow,262<br />
2015-2-21,33,18,4,33,23,-6,100,89,51,30.56,30.30,30.19,10,6,1,14,6,22,0.29,6,Rain-Snow,177<br />
2015-2-22,42,36,31,40,34,32,100,99,84,30.26,30.18,30.12,10,5,2,9,4,,0.61,5,Rain,252<br />
2015-2-23,35,26,13,36,14,-1,100,57,38,30.42,30.32,30.23,10,10,10,23,13,28,0.00,5,,322<br />
2015-2-24,23,16,9,20,7,-2,95,64,46,30.41,30.19,29.85,10,10,10,15,7,,0.00,1,,94<br />
2015-2-25,37,26,15,25,18,14,100,70,41,30.02,29.91,29.79,10,10,9,15,5,21,0.00,0,,223<br />
2015-2-26,32,27,21,30,26,19,100,90,58,30.15,29.94,29.88,10,5,1,21,10,26,0.01,6,Rain-Snow,26<br />
2015-2-27,30,24,18,25,19,9,100,80,50,30.64,30.41,30.19,10,10,7,13,7,18,0.00,5,Snow,342<br />
2015-2-28,28,21,14,12,8,4,82,56,37,30.87,30.79,30.67,10,10,10,13,8,,0.00,0,,325<br />
