
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,5,-2,-10,-10,-13,-18,75,61,46,30.69,30.52,30.29,10,7,2,15,7,18,0.04,4,Snow,351<br />
2015-2-2,19,7,-6,8,0,-11,87,74,61,30.26,30.11,29.93,10,10,10,21,7,27,0.00,4,,23<br />
2015-2-3,15,9,3,7,4,-1,91,79,67,30.34,30.06,29.91,10,5,1,13,7,17,0.10,7,Snow,53<br />
2015-2-4,8,0,-9,-3,-7,-13,91,71,50,30.59,30.45,30.24,10,10,7,15,8,18,0.00,1,,265<br />
2015-2-5,35,17,-2,21,13,-2,83,67,51,30.21,30.06,29.93,10,10,10,14,5,20,0.00,4,,169<br />
2015-2-6,28,23,17,21,18,14,100,87,74,29.98,29.84,29.68,10,10,9,16,11,20,0.00,1,,73<br />
2015-2-7,48,31,13,32,23,12,96,75,53,29.76,29.65,29.58,10,8,6,14,4,17,0.04,3,Rain,70<br />
2015-2-8,31,25,18,25,19,15,100,91,81,30.23,29.99,29.72,10,7,1,14,9,17,0.02,8,Rain,68<br />
2015-2-9,28,24,20,27,22,19,100,96,92,30.29,30.15,29.89,10,4,2,18,10,22,T,8,Rain,89<br />
2015-2-10,34,24,14,32,22,6,100,84,67,30.44,29.98,29.79,10,5,1,32,15,42,0.04,8,Rain-Snow,323<br />
2015-2-11,14,5,-4,6,0,-11,80,72,63,30.82,30.62,30.42,10,9,3,26,15,32,T,4,Snow,337<br />
2015-2-12,18,7,-5,9,0,-11,88,75,61,30.82,30.40,30.11,10,8,2,20,9,22,0.05,4,Snow,152<br />
2015-2-13,38,22,5,27,18,2,92,78,64,30.38,30.23,30.15,10,9,2,18,5,22,0.01,7,Snow,358<br />
2015-2-14,18,7,-5,12,-6,-13,80,67,53,30.67,30.54,30.31,10,9,6,23,14,30,T,6,Snow,94<br />
2015-2-15,24,14,4,18,9,-1,87,73,59,30.42,30.28,30.14,10,9,4,17,8,21,T,8,Snow,255<br />
2015-2-16,25,15,5,19,13,-1,92,81,70,30.32,30.21,30.12,10,8,2,26,10,34,T,8,Snow,350<br />
2015-2-17,12,5,-2,0,-5,-10,83,67,50,30.33,30.24,30.08,10,10,5,32,18,43,T,3,Snow,319<br />
2015-2-18,13,4,-6,-4,-8,-12,79,63,46,30.47,30.42,30.34,10,10,10,21,9,25,0.00,0,,345<br />
2015-2-19,27,11,-5,17,8,-11,83,64,44,30.37,30.03,29.75,10,8,2,20,8,23,0.01,8,Snow,154<br />
2015-2-20,36,28,19,31,24,14,92,80,68,30.04,29.84,29.70,10,9,4,16,8,20,0.01,8,Snow,338<br />
2015-2-21,20,8,-4,14,0,-12,88,69,50,30.69,30.34,29.97,10,8,4,23,12,29,0.01,5,Snow,351<br />
2015-2-22,5,-4,-14,-11,-15,-21,79,64,49,30.89,30.79,30.55,10,10,7,22,7,27,0.00,1,,319<br />
2015-2-23,38,15,-9,24,5,-15,82,56,29,30.76,30.24,29.87,10,10,10,35,10,43,0.00,3,,264<br />
2015-2-24,32,26,20,25,19,15,84,71,58,30.02,29.93,29.79,10,9,1,22,11,30,0.01,8,Snow,26<br />
2015-2-25,20,9,-3,17,3,-10,92,77,62,30.60,30.18,29.79,10,7,1,24,14,29,0.05,6,Snow,32<br />
2015-2-26,10,0,-10,-4,-10,-16,79,66,52,30.74,30.67,30.52,10,10,10,17,9,22,0.00,0,,315<br />
2015-2-27,20,2,-16,5,-4,-18,87,67,47,30.63,30.46,30.27,10,10,10,18,7,22,0.00,1,,153<br />
2015-2-28,22,12,2,9,3,-1,86,68,49,30.32,30.24,30.14,10,10,10,21,9,28,0.00,4,,283<br />
