
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-1-1,31,23,14,18,12,5,74,62,49,30.14,30.01,29.89,10,10,10,15,7,24,0.00,5,,247<br />
2015-1-2,31,24,17,20,16,8,84,65,46,30.33,30.23,30.15,10,10,10,12,4,14,0.00,5,,162<br />
2015-1-3,33,30,27,28,26,21,92,84,75,30.12,29.93,29.81,10,4,1,12,5,14,0.05,8,Snow,92<br />
2015-1-4,30,13,-4,27,9,-14,92,71,49,30.54,30.09,29.78,10,5,1,22,11,29,0.10,6,Snow,321<br />
2015-1-5,3,-2,-8,-2,-9,-14,87,72,56,30.64,30.49,30.32,10,7,1,13,5,17,0.13,5,Snow,255<br />
2015-1-6,13,3,-7,-2,-5,-10,90,68,46,30.42,30.34,30.26,10,9,2,21,7,32,T,5,Snow,285<br />
2015-1-7,3,-2,-8,-12,-16,-17,65,56,47,30.83,30.71,30.43,10,10,10,21,10,30,0.00,0,,313<br />
2015-1-8,13,3,-8,8,-3,-15,83,74,64,30.60,29.97,29.70,10,4,0,23,13,35,0.11,7,Snow,214<br />
2015-1-9,9,4,-1,3,-8,-12,72,61,49,30.41,30.23,30.01,10,9,1,20,9,30,0.01,4,Snow,296<br />
2015-1-10,23,10,-3,11,0,-9,79,69,59,30.40,30.30,30.20,10,10,10,18,8,23,0.00,6,,200<br />
2015-1-11,27,17,7,14,10,4,91,71,50,30.31,30.24,30.20,10,10,10,10,3,16,0.00,6,,206<br />
2015-1-12,19,7,-6,9,-1,-11,79,65,51,30.82,30.61,30.32,10,10,10,18,10,23,0.00,2,,347<br />
2015-1-13,19,7,-5,7,-1,-8,87,74,61,30.81,30.68,30.48,10,10,7,9,2,11,T,4,Snow,261<br />
2015-1-14,22,8,-6,15,8,-10,84,76,67,30.45,30.29,30.16,10,10,9,8,4,13,0.00,7,,209<br />
2015-1-15,36,28,20,25,20,15,84,72,59,30.13,30.01,29.91,10,9,6,12,6,17,0.00,4,,241<br />
2015-1-16,32,28,23,25,21,17,85,74,63,30.20,30.07,29.91,10,10,7,20,9,23,0.00,7,,129<br />
2015-1-17,41,33,24,31,28,21,88,74,60,29.86,29.63,29.52,10,9,5,16,9,23,T,7,Rain,217<br />
2015-1-18,42,36,30,29,27,25,82,67,51,30.00,29.81,29.61,10,10,9,14,6,22,T,5,Snow,281<br />
2015-1-19,35,28,21,31,27,18,100,85,70,30.04,29.96,29.84,10,9,1,13,5,17,0.01,7,Snow,135<br />
2015-1-20,33,31,28,31,28,24,92,85,78,30.04,29.96,29.81,10,7,2,15,8,21,0.01,8,Snow,87<br />
2015-1-21,30,29,27,27,24,22,92,82,72,30.30,30.09,29.97,10,7,2,12,5,14,0.03,8,Snow,64<br />
2015-1-22,32,29,26,25,22,20,85,74,63,30.47,30.39,30.30,10,9,7,13,5,20,0.00,6,,265<br />
2015-1-23,35,31,26,27,24,21,85,75,64,30.31,30.02,29.78,10,9,5,14,7,23,T,7,,220<br />
2015-1-24,35,32,28,30,28,27,92,84,75,29.77,29.69,29.62,10,9,6,12,3,18,0.00,8,,289<br />
2015-1-25,33,24,14,29,17,9,88,74,60,30.11,29.91,29.67,10,9,4,24,14,32,T,6,Snow,37<br />
2015-1-26,26,18,10,22,17,7,92,83,74,30.06,29.90,29.80,10,4,1,17,6,23,0.07,7,Snow,174<br />
2015-1-27,29,27,24,24,22,19,92,84,75,30.27,30.16,29.92,10,5,1,9,5,13,T,8,Snow,34<br />
2015-1-28,33,27,21,25,21,17,84,73,61,30.27,30.09,29.80,10,10,7,25,13,36,T,7,Rain,164<br />
2015-1-29,35,30,25,27,23,13,85,70,55,30.40,29.99,29.74,10,8,2,22,11,33,0.01,8,Snow,335<br />
2015-1-30,25,18,11,14,9,6,76,61,46,30.57,30.47,30.31,10,10,10,16,5,22,0.00,3,,274<br />
2015-1-31,35,29,22,24,20,15,84,70,56,30.29,30.20,30.14,10,7,1,16,6,20,0.13,7,Snow,55<br />
