
CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-1-1,33,25,16,23,16,7,78,69,59,30.17,30.09,30.03,10,10,10,21,10,26,0.00,6,,269<br />
2015-1-2,27,17,7,19,15,8,92,80,68,30.15,30.00,29.75,10,10,10,15,7,17,0.00,0,,164<br />
2015-1-3,33,16,-2,27,3,-10,88,72,56,30.57,30.14,29.74,10,4,0,38,20,45,T,7,Snow,344<br />
2015-1-4,7,0,-7,-2,-7,-13,79,71,63,30.74,30.62,30.49,10,9,1,17,11,21,0.01,5,Snow,335<br />
2015-1-5,10,0,-11,5,-4,-16,88,78,68,30.72,30.22,29.91,10,6,0,24,12,27,0.08,5,Fog-Snow,100<br />
2015-1-6,13,5,-3,6,1,-7,87,77,67,30.96,30.60,30.45,10,6,1,29,14,35,0.04,6,Snow,319<br />
2015-1-7,21,7,-7,2,-8,-14,69,60,50,31.14,30.29,28.20,10,10,9,28,13,36,0.00,0,,281<br />
2015-1-8,28,17,5,20,10,-5,74,53,43,30.56,30.15,29.83,10,4,1,44,26,56,T,6,Rain-Snow,320<br />
2015-1-9,13,3,-7,-1,-5,-13,77,64,50,30.58,30.42,30.17,10,10,6,31,17,41,0.00,0,,281<br />
2015-1-10,19,5,-9,7,0,-10,86,71,56,30.22,30.11,29.96,10,10,10,20,8,22,0.00,0,,30<br />
2015-1-11,15,9,3,7,2,-2,86,77,67,30.61,30.35,30.17,10,10,10,17,8,21,0.00,4,,12<br />
2015-1-12,5,-3,-11,-4,-9,-13,83,76,68,30.88,30.77,30.64,10,10,10,15,8,19,0.00,0,,93<br />
2015-1-13,26,11,-4,23,12,-9,92,82,71,30.63,30.36,30.23,10,7,1,20,12,23,0.00,6,Snow,190<br />
2015-1-14,34,24,13,22,17,10,92,77,61,30.34,30.21,30.09,10,10,10,16,10,19,0.00,0,,247<br />
2015-1-15,40,32,23,29,23,20,88,74,59,30.21,30.11,29.98,10,10,10,21,11,24,0.00,0,,269<br />
2015-1-16,41,31,20,31,24,19,88,74,59,29.96,29.83,29.68,10,10,10,17,6,21,0.00,1,,229<br />
2015-1-17,45,40,35,34,28,24,76,61,45,29.92,29.85,29.67,10,10,10,35,20,46,0.00,1,,288<br />
2015-1-18,45,33,21,27,23,17,88,65,41,29.93,29.90,29.87,10,10,10,16,5,21,0.00,1,,236<br />
2015-1-19,51,42,32,31,29,27,82,61,39,29.96,29.92,29.87,10,10,10,29,15,37,0.00,3,,278<br />
2015-1-20,42,37,32,32,29,27,89,76,62,30.11,30.01,29.94,10,10,10,30,16,37,0.00,7,Rain,300<br />
2015-1-21,36,29,21,29,25,19,92,81,70,30.42,30.25,30.08,10,9,2,22,12,26,0.00,8,Snow,314<br />
2015-1-22,44,30,15,24,19,14,92,65,37,30.41,30.26,30.08,10,10,10,16,8,20,0.00,0,,215<br />
2015-1-23,52,39,25,30,26,19,75,60,44,30.09,30.06,30.00,10,10,10,24,12,29,0.00,1,,292<br />
2015-1-24,53,43,32,36,31,26,78,62,46,29.98,29.79,29.61,10,10,9,43,18,52,T,5,Rain,292<br />
2015-1-25,43,38,32,35,30,28,92,75,57,30.08,29.98,29.85,10,10,10,24,11,32,T,5,Rain,291<br />
2015-1-26,57,43,29,34,30,26,92,63,33,30.03,29.98,29.88,10,10,10,17,10,22,0.00,0,,283<br />
2015-1-27,59,44,28,37,32,26,92,68,43,30.01,29.93,29.80,10,10,10,10,6,12,0.00,0,,126<br />
2015-1-28,60,44,27,34,31,27,100,69,38,30.25,29.87,29.71,10,10,5,37,17,46,0.00,2,,318<br />
2015-1-29,39,28,17,29,23,16,84,66,48,30.53,30.44,30.27,10,10,10,32,12,40,0.00,5,,334<br />
2015-1-30,47,34,20,26,21,18,91,67,42,30.48,30.28,30.17,10,10,10,14,7,18,0.00,0,,154<br />
2015-1-31,29,20,11,25,18,0,100,80,59,30.33,30.17,30.10,10,6,0,23,16,28,0.00,7,Fog,53<br />
