
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,57,45,32,45,24,16,61,43,24,30.30,30.15,29.82,10,10,10,20,7,25,0.00,7,,195<br />
2015-2-2,62,46,29,54,38,12,86,61,35,30.15,29.72,29.52,10,9,2,26,13,39,0.39,5,Rain,259<br />
2015-2-3,45,34,22,17,14,10,63,44,17,30.39,30.31,30.19,10,10,10,10,3,15,0.00,1,,215<br />
2015-2-4,54,40,25,31,23,17,75,53,30,30.35,30.22,30.03,10,10,10,16,6,20,0.00,6,,212<br />
2015-2-5,50,39,27,30,18,2,62,44,25,30.33,30.07,29.92,10,10,10,16,6,26,T,4,,337<br />
2015-2-6,42,30,17,12,6,3,62,41,20,30.41,30.35,30.29,10,10,10,13,4,16,0.00,4,,233<br />
2015-2-7,60,43,26,22,17,10,55,37,19,30.28,30.18,30.07,10,10,9,23,8,29,0.00,3,,224<br />
2015-2-8,72,56,39,34,27,22,52,36,19,30.05,29.95,29.86,10,10,10,28,14,38,0.00,1,,223<br />
2015-2-9,62,54,45,52,44,34,93,70,46,29.87,29.78,29.73,10,7,2,17,6,22,0.40,8,Rain-Thunderstorm,235<br />
2015-2-10,45,41,36,40,33,27,89,77,65,29.98,29.87,29.74,10,9,6,16,11,25,0.17,7,Rain,25<br />
2015-2-11,51,41,30,31,27,24,78,60,42,30.07,30.00,29.95,10,10,10,18,5,26,0.00,1,,9<br />
2015-2-12,54,42,29,34,24,6,89,60,30,30.14,29.93,29.77,10,10,9,21,6,35,0.00,2,,296<br />
2015-2-13,35,29,23,7,3,-1,46,35,24,30.32,30.24,30.17,10,10,10,14,5,20,0.00,4,,339<br />
2015-2-14,53,38,22,28,15,5,60,44,27,30.17,29.90,29.62,10,10,5,35,11,48,T,4,Snow,238<br />
2015-2-15,29,22,15,1,-7,-10,39,29,19,30.35,30.22,29.95,10,10,10,23,9,38,0.00,0,,315<br />
2015-2-16,27,23,19,16,4,-7,77,51,25,30.37,30.18,29.88,10,7,1,13,6,16,0.22,7,Rain-Snow,75<br />
2015-2-17,35,27,19,21,17,14,84,66,47,29.96,29.88,29.77,10,7,1,13,5,18,0.39,8,Rain,11<br />
2015-2-18,40,30,19,28,21,4,88,66,43,30.01,29.88,29.76,10,8,0,24,6,28,0.06,5,Fog-Snow,229<br />
2015-2-19,23,18,12,3,-5,-9,49,39,28,30.31,30.17,30.04,10,10,10,18,8,26,0.00,1,,306<br />
2015-2-20,26,17,7,1,-6,-11,49,38,27,30.53,30.47,30.33,10,10,9,13,6,20,0.00,0,,18<br />
2015-2-21,40,29,18,36,19,0,79,61,43,30.51,30.34,30.18,10,9,2,9,3,14,0.00,7,,149<br />
2015-2-22,57,46,34,47,40,30,96,82,67,30.21,30.18,30.16,10,6,0,12,2,16,0.08,8,Rain,248<br />
2015-2-23,47,39,30,42,33,15,89,72,54,30.33,30.23,30.16,10,8,2,15,7,20,0.03,8,Rain,32<br />
2015-2-24,30,25,19,19,15,1,81,59,37,30.33,30.17,29.94,10,5,1,16,4,22,0.09,7,Snow,67<br />
2015-2-25,46,32,18,30,23,15,88,63,37,30.01,29.93,29.85,10,7,0,12,4,16,0.36,6,Fog-Snow,173<br />
2015-2-26,35,32,28,30,28,26,92,84,75,30.18,29.85,29.67,10,4,0,17,6,25,0.72,8,Fog-Rain-Snow,29<br />
2015-2-27,45,34,23,29,22,15,92,66,40,30.58,30.37,30.19,10,8,2,10,3,14,0.00,3,Fog,25<br />
2015-2-28,37,32,26,21,15,11,75,55,35,30.81,30.71,30.60,10,9,7,17,7,23,0.00,5,,55<br />
