
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-2-1,33,30,27,33,30,27,100,89,78,30.21,29.78,29.55,10,4,0,21,9,23,0.29,8,Fog-Rain-Snow,120<br />
2015-2-2,27,20,13,26,13,9,100,83,65,30.31,30.01,29.63,10,6,1,25,14,30,0.01,7,Snow,316<br />
2015-2-3,36,26,16,23,17,8,0,0,0,30.30,30.22,30.11,10,10,10,20,12,,0.00,5,,204<br />
2015-2-4,42,29,15,29,23,9,88,74,59,30.33,30.12,30.04,10,7,1,25,14,31,0.07,7,Snow,293<br />
2015-2-5,24,15,5,8,4,-1,76,61,45,30.53,30.44,30.35,10,10,10,16,7,20,0.00,0,,280<br />
2015-2-6,37,25,12,21,14,5,76,64,51,30.38,30.25,30.10,10,10,10,15,8,18,0.00,5,,195<br />
2015-2-7,55,42,28,38,31,21,85,66,47,30.08,29.91,29.75,10,10,10,24,12,33,0.00,5,,200<br />
2015-2-8,57,47,36,46,41,33,85,72,59,29.83,29.74,29.67,10,9,3,28,16,35,T,7,,252<br />
2015-2-9,36,31,26,32,25,20,96,86,75,30.20,30.02,29.85,9,6,1,17,12,21,T,8,Rain,359<br />
2015-2-10,36,27,18,22,17,13,81,64,47,30.26,30.20,30.13,10,9,6,15,7,18,0.00,3,,43<br />
2015-2-11,39,32,25,32,25,16,82,73,63,30.13,30.07,30.01,10,7,2,25,13,30,T,8,Rain-Snow,259<br />
2015-2-12,27,20,13,16,10,5,80,67,54,30.47,30.30,30.09,10,7,2,26,17,34,T,7,Snow,312<br />
2015-2-13,31,20,9,13,7,4,80,56,32,30.45,30.28,30.04,10,10,10,21,10,25,0.00,5,,240<br />
2015-2-14,30,18,6,20,7,-9,69,55,41,30.43,30.05,29.82,10,7,0,38,21,51,T,7,Snow,303<br />
2015-2-15,20,12,4,-2,-6,-13,69,48,27,30.57,30.49,30.41,10,10,10,20,10,25,0.00,5,,12<br />
2015-2-16,16,11,6,8,4,-4,83,66,48,30.40,30.19,30.01,10,4,1,13,8,15,0.14,7,Snow,64<br />
2015-2-17,26,14,1,18,9,-3,95,81,67,30.06,29.99,29.91,10,7,1,20,11,26,0.01,6,Snow,251<br />
2015-2-18,17,9,0,13,3,-10,88,73,58,30.27,30.01,29.83,10,4,1,30,16,35,0.07,6,Snow,308<br />
2015-2-19,9,2,-5,-8,-11,-13,72,59,45,30.43,30.36,30.27,10,10,10,23,13,28,0.00,0,,294<br />
2015-2-20,18,6,-6,6,-4,-12,82,67,51,30.45,30.30,30.07,10,10,6,20,10,24,T,6,Snow,159<br />
2015-2-21,35,26,16,24,17,7,92,81,69,30.17,29.97,29.88,10,3,0,13,5,14,0.47,8,Fog-Snow,71<br />
2015-2-22,29,22,15,22,17,7,92,74,56,30.58,30.33,30.15,10,6,2,20,11,23,T,7,,300<br />
2015-2-23,19,11,3,4,-1,-4,76,63,49,30.71,30.59,30.40,10,10,10,16,8,21,0.01,3,,347<br />
2015-2-24,25,10,-6,14,2,-10,82,64,45,30.36,30.06,29.87,10,10,7,25,13,31,0.00,3,,224<br />
2015-2-25,33,24,14,17,13,10,88,63,38,30.02,29.93,29.87,10,10,7,15,8,19,0.00,6,,19<br />
2015-2-26,25,16,7,16,11,0,80,68,56,30.42,30.09,29.92,10,6,1,18,12,24,0.04,7,Snow,18<br />
2015-2-27,18,10,2,2,-1,-3,91,67,43,30.71,30.60,30.43,10,10,8,13,6,16,0.00,2,,307<br />
2015-2-28,25,16,7,19,8,-1,84,65,45,30.75,30.62,30.44,10,7,0,14,8,19,0.23,7,Fog-Snow,95<br />
