
EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees<br />
2015-1-1,39,29,18,22,14,7,67,51,35,30.38,30.28,30.18,10,10,10,21,10,26,0.00,2,,222<br />
2015-1-2,37,35,33,33,30,23,96,76,56,30.38,30.32,30.25,10,7,2,14,5,17,T,8,,177<br />
2015-1-3,62,49,36,57,45,34,100,92,84,30.20,30.01,29.79,10,5,1,23,10,31,0.39,8,Rain,141<br />
2015-1-4,59,42,24,57,40,17,93,79,64,30.43,29.99,29.74,10,9,2,20,12,29,0.13,8,Rain,263<br />
2015-1-5,24,20,15,15,7,2,77,59,41,30.70,30.57,30.37,10,10,10,18,6,26,0.00,1,,286<br />
2015-1-6,32,27,22,16,14,9,68,61,53,30.34,30.31,30.26,10,10,10,15,7,20,0.00,7,,288<br />
2015-1-7,22,13,3,11,2,-9,68,57,45,30.79,30.52,30.30,10,8,1,21,11,28,T,5,Snow,312<br />
2015-1-8,27,13,-1,1,-3,-8,79,56,32,30.79,30.48,30.12,10,10,10,29,10,39,0.00,2,,217<br />
2015-1-9,27,18,9,13,3,-4,65,49,32,30.55,30.33,30.12,10,10,10,25,10,36,T,3,,275<br />
2015-1-10,27,14,1,4,0,-4,87,58,29,30.64,30.56,30.49,10,10,10,9,3,14,0.00,0,,220<br />
2015-1-11,44,28,11,33,18,4,92,61,29,30.49,30.41,30.29,10,10,8,16,4,23,0.01,7,Rain,166<br />
2015-1-12,38,34,30,36,33,23,100,89,78,30.45,30.27,30.19,10,4,1,16,6,24,0.22,8,Rain-Snow,17<br />
2015-1-13,30,28,25,21,18,16,75,69,63,30.55,30.48,30.40,10,10,10,16,9,20,0.00,8,,30<br />
2015-1-14,30,25,20,20,17,16,81,67,53,30.38,30.33,30.27,10,10,10,8,2,12,0.00,6,,320<br />
2015-1-15,36,31,25,23,21,18,88,70,52,30.27,30.19,30.12,10,9,6,13,7,15,0.00,5,,225<br />
2015-1-16,45,34,22,29,25,21,96,75,53,30.26,30.20,30.15,10,8,4,10,4,14,0.00,0,,224<br />
2015-1-17,54,40,25,30,26,23,85,60,35,30.19,30.03,29.88,10,9,4,22,10,30,0.00,0,,193<br />
2015-1-18,49,42,34,37,32,26,92,67,42,30.05,29.93,29.83,10,10,7,21,10,30,0.07,4,Rain,241<br />
2015-1-19,55,38,21,28,25,20,88,62,35,30.05,29.99,29.90,10,10,10,10,1,11,0.00,0,,131<br />
2015-1-20,56,41,25,32,28,22,92,64,35,29.98,29.92,29.86,10,10,10,12,3,15,0.00,2,,273<br />
2015-1-21,53,41,29,34,29,24,89,62,35,30.25,30.09,29.98,10,10,9,18,8,25,0.00,3,,259<br />
2015-1-22,38,32,26,28,26,23,85,72,59,30.43,30.38,30.25,10,10,9,9,2,12,0.00,7,,345<br />
2015-1-23,36,34,31,31,29,24,92,81,69,30.38,30.03,29.87,10,4,1,10,5,14,0.32,7,Snow,14<br />
2015-1-24,36,28,20,30,28,19,100,88,75,29.86,29.82,29.75,10,6,2,17,8,22,T,5,Snow,252<br />
2015-1-25,42,37,32,40,35,29,100,84,67,29.82,29.69,29.63,10,7,2,13,7,18,0.24,6,Rain,172<br />
2015-1-26,39,31,23,37,23,18,100,82,63,29.96,29.87,29.66,10,9,5,20,9,26,T,8,Snow,310<br />
2015-1-27,34,28,22,25,19,9,92,66,39,30.27,30.05,29.89,10,8,2,12,4,15,0.01,5,Snow,16<br />
2015-1-28,37,25,12,20,15,9,88,66,44,30.41,30.30,30.14,10,9,5,13,5,16,0.00,0,,122<br />
2015-1-29,53,43,33,39,30,18,89,67,44,30.25,30.04,29.89,10,9,4,26,12,36,0.07,6,Rain,247<br />
2015-1-30,37,29,20,29,21,12,82,60,38,30.48,30.37,30.23,10,10,5,18,7,26,T,5,Snow,316<br />
2015-1-31,42,29,15,22,16,11,88,61,34,30.44,30.36,30.24,10,10,10,10,3,16,0.00,2,,220<br />
